"f_NationCodeStr","ItemAbilNo","Memo","Type01","Value01","Type02","Value02","Type03","Value03","Type04","Value04","Type05","Value05","Type06","Value06","Type07","Value07","Type08","Value08","Type09","Value09","Type10","Value10"
"0","450110500","[벨런스]격투가 상의 레벨 50","7091","165","7101","66","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110510","[벨런스]격투가 상의 레벨 51","7091","169","7101","68","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110520","[벨런스]격투가 상의 레벨 52","7091","172","7101","69","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110530","[벨런스]격투가 상의 레벨 53","7091","175","7101","70","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110540","[벨런스]격투가 상의 레벨 54","7091","178","7101","71","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110550","[벨런스]격투가 상의 레벨 55","7091","181","7101","72","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110560","[벨런스]격투가 상의 레벨 56","7091","184","7101","74","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110570","[벨런스]격투가 상의 레벨 57","7091","187","7101","75","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110580","[벨런스]격투가 상의 레벨 58","7091","191","7101","76","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110590","[벨런스]격투가 상의 레벨 59","7091","194","7101","78","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110600","[벨런스]격투가 상의 레벨 60","7091","197","7101","79","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110610","[벨런스]격투가 상의 레벨 61","7091","200","7101","80","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110620","[벨런스]격투가 상의 레벨 62","7091","204","7101","82","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110630","[벨런스]격투가 상의 레벨 63","7091","207","7101","83","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110640","[벨런스]격투가 상의 레벨 64","7091","210","7101","84","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110650","[벨런스]격투가 상의 레벨 65","7091","214","7101","86","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110660","[벨런스]격투가 상의 레벨 66","7091","217","7101","87","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110670","[벨런스]격투가 상의 레벨 67","7091","220","7101","88","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110680","[벨런스]격투가 상의 레벨 68","7091","224","7101","90","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110690","[벨런스]격투가 상의 레벨 69","7091","227","7101","91","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110700","[벨런스]격투가 상의 레벨 70","7091","230","7101","92","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110710","[벨런스]격투가 상의 레벨 71","7091","234","7101","94","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110720","[벨런스]격투가 상의 레벨 72","7091","237","7101","95","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110730","[벨런스]격투가 상의 레벨 73","7091","241","7101","96","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110740","[벨런스]격투가 상의 레벨 74","7091","244","7101","98","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110750","[벨런스]격투가 상의 레벨 75","7091","248","7101","99","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110760","[벨런스]격투가 상의 레벨 76","7091","252","7101","101","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110770","[벨런스]격투가 상의 레벨 77","7091","255","7101","102","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110780","[벨런스]격투가 상의 레벨 78","7091","259","7101","104","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110790","[벨런스]격투가 상의 레벨 79","7091","262","7101","105","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110800","[벨런스]격투가 상의 레벨 80","7091","266","7101","106","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110810","[벨런스]격투가 상의 레벨 81","7091","270","7101","108","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110820","[벨런스]격투가 상의 레벨 82","7091","273","7101","109","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110830","[벨런스]격투가 상의 레벨 83","7091","277","7101","111","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110840","[벨런스]격투가 상의 레벨 84","7091","281","7101","112","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110850","[벨런스]격투가 상의 레벨 85","7091","284","7101","114","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110860","[벨런스]격투가 상의 레벨 86","7091","288","7101","115","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110870","[벨런스]격투가 상의 레벨 87","7091","292","7101","117","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110880","[벨런스]격투가 상의 레벨 88","7091","296","7101","118","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110890","[벨런스]격투가 상의 레벨 89","7091","300","7101","120","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110900","[벨런스]격투가 상의 레벨 90","7091","303","7101","121","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110910","[벨런스]격투가 상의 레벨 91","7091","307","7101","123","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110920","[벨런스]격투가 상의 레벨 92","7091","311","7101","124","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110930","[벨런스]격투가 상의 레벨 93","7091","315","7101","126","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110940","[벨런스]격투가 상의 레벨 94","7091","319","7101","128","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110950","[벨런스]격투가 상의 레벨 95","7091","323","7101","129","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110960","[벨런스]격투가 상의 레벨 96","7091","327","7101","131","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110970","[벨런스]격투가 상의 레벨 97","7091","331","7101","132","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110980","[벨런스]격투가 상의 레벨 98","7091","335","7101","134","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450110990","[벨런스]격투가 상의 레벨 99","7091","339","7101","136","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111000","[벨런스]격투가 상의 레벨 100","7091","343","7101","137","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111010","[벨런스]격투가 상의 레벨 101","7091","347","7101","139","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111020","[벨런스]격투가 상의 레벨 102","7091","351","7101","140","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111030","[벨런스]격투가 상의 레벨 103","7091","355","7101","142","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111040","[벨런스]격투가 상의 레벨 104","7091","359","7101","144","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111050","[벨런스]격투가 상의 레벨 105","7091","363","7101","145","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111060","[벨런스]격투가 상의 레벨 106","7091","367","7101","147","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111070","[벨런스]격투가 상의 레벨 107","7091","371","7101","148","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111080","[벨런스]격투가 상의 레벨 108","7091","376","7101","150","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111090","[벨런스]격투가 상의 레벨 109","7091","380","7101","152","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111100","[벨런스]격투가 상의 레벨 110","7091","384","7101","154","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111110","[벨런스]격투가 상의 레벨 111","7091","388","7101","155","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111120","[벨런스]격투가 상의 레벨 112","7091","393","7101","157","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111130","[벨런스]격투가 상의 레벨 113","7091","397","7101","159","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111140","[벨런스]격투가 상의 레벨 114","7091","401","7101","160","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111150","[벨런스]격투가 상의 레벨 115","7091","405","7101","162","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111160","[벨런스]격투가 상의 레벨 116","7091","410","7101","164","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111170","[벨런스]격투가 상의 레벨 117","7091","414","7101","166","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111180","[벨런스]격투가 상의 레벨 118","7091","419","7101","168","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111190","[벨런스]격투가 상의 레벨 119","7091","423","7101","169","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111200","[벨런스]격투가 상의 레벨 120","7091","427","7101","171","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111210","[벨런스]격투가 상의 레벨 121","7091","432","7101","173","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111220","[벨런스]격투가 상의 레벨 122","7091","436","7101","174","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111230","[벨런스]격투가 상의 레벨 123","7091","441","7101","176","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111240","[벨런스]격투가 상의 레벨 124","7091","445","7101","178","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111250","[벨런스]격투가 상의 레벨 125","7091","450","7101","180","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111260","[벨런스]격투가 상의 레벨 126","7091","454","7101","182","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111270","[벨런스]격투가 상의 레벨 127","7091","459","7101","184","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111280","[벨런스]격투가 상의 레벨 128","7091","463","7101","185","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111290","[벨런스]격투가 상의 레벨 129","7091","468","7101","187","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111300","[벨런스]격투가 상의 레벨 130","7091","473","7101","189","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111310","[벨런스]격투가 상의 레벨 131","7091","477","7101","191","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111320","[벨런스]격투가 상의 레벨 132","7091","482","7101","193","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111330","[벨런스]격투가 상의 레벨 133","7091","487","7101","195","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111340","[벨런스]격투가 상의 레벨 134","7091","491","7101","196","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111350","[벨런스]격투가 상의 레벨 135","7091","496","7101","198","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111360","[벨런스]격투가 상의 레벨 136","7091","501","7101","200","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111370","[벨런스]격투가 상의 레벨 137","7091","505","7101","202","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111380","[벨런스]격투가 상의 레벨 138","7091","510","7101","204","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111390","[벨런스]격투가 상의 레벨 139","7091","515","7101","206","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111400","[벨런스]격투가 상의 레벨 140","7091","520","7101","208","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111410","[벨런스]격투가 상의 레벨 141","7091","525","7101","210","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111420","[벨런스]격투가 상의 레벨 142","7091","529","7101","212","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111430","[벨런스]격투가 상의 레벨 143","7091","534","7101","214","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111440","[벨런스]격투가 상의 레벨 144","7091","539","7101","216","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111450","[벨런스]격투가 상의 레벨 145","7091","544","7101","218","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111460","[벨런스]격투가 상의 레벨 146","7091","549","7101","220","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111470","[벨런스]격투가 상의 레벨 147","7091","554","7101","222","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111480","[벨런스]격투가 상의 레벨 148","7091","559","7101","224","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111490","[벨런스]격투가 상의 레벨 149","7091","564","7101","226","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111500","[벨런스]격투가 상의 레벨 150","7091","569","7101","228","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111510","[벨런스]격투가 상의 레벨 151","7091","574","7101","230","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111520","[벨런스]격투가 상의 레벨 152","7091","579","7101","232","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111530","[벨런스]격투가 상의 레벨 153","7091","584","7101","234","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111540","[벨런스]격투가 상의 레벨 154","7091","589","7101","236","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111550","[벨런스]격투가 상의 레벨 155","7091","594","7101","238","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111560","[벨런스]격투가 상의 레벨 156","7091","599","7101","240","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111570","[벨런스]격투가 상의 레벨 157","7091","605","7101","242","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111580","[벨런스]격투가 상의 레벨 158","7091","610","7101","244","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111590","[벨런스]격투가 상의 레벨 159","7091","615","7101","246","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111600","[벨런스]격투가 상의 레벨 160","7091","620","7101","248","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111610","[벨런스]격투가 상의 레벨 161","7091","625","7101","250","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111620","[벨런스]격투가 상의 레벨 162","7091","631","7101","252","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111630","[벨런스]격투가 상의 레벨 163","7091","636","7101","254","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111640","[벨런스]격투가 상의 레벨 164","7091","641","7101","256","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111650","[벨런스]격투가 상의 레벨 165","7091","646","7101","258","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111660","[벨런스]격투가 상의 레벨 166","7091","652","7101","261","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111670","[벨런스]격투가 상의 레벨 167","7091","657","7101","263","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111680","[벨런스]격투가 상의 레벨 168","7091","662","7101","265","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111690","[벨런스]격투가 상의 레벨 169","7091","668","7101","267","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111700","[벨런스]격투가 상의 레벨 170","7091","673","7101","269","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111710","[벨런스]격투가 상의 레벨 171","7091","679","7101","272","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111720","[벨런스]격투가 상의 레벨 172","7091","684","7101","274","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111730","[벨런스]격투가 상의 레벨 173","7091","690","7101","276","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111740","[벨런스]격투가 상의 레벨 174","7091","695","7101","278","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111750","[벨런스]격투가 상의 레벨 175","7091","701","7101","280","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111760","[벨런스]격투가 상의 레벨 176","7091","706","7101","282","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111770","[벨런스]격투가 상의 레벨 177","7091","712","7101","285","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111780","[벨런스]격투가 상의 레벨 178","7091","717","7101","287","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111790","[벨런스]격투가 상의 레벨 179","7091","723","7101","289","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111800","[벨런스]격투가 상의 레벨 180","7091","728","7101","291","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111810","[벨런스]격투가 상의 레벨 181","7091","734","7101","294","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111820","[벨런스]격투가 상의 레벨 182","7091","740","7101","296","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111830","[벨런스]격투가 상의 레벨 183","7091","745","7101","298","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111840","[벨런스]격투가 상의 레벨 184","7091","751","7101","300","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111850","[벨런스]격투가 상의 레벨 185","7091","757","7101","303","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111860","[벨런스]격투가 상의 레벨 186","7091","762","7101","305","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111870","[벨런스]격투가 상의 레벨 187","7091","768","7101","307","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111880","[벨런스]격투가 상의 레벨 188","7091","774","7101","310","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111890","[벨런스]격투가 상의 레벨 189","7091","780","7101","312","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111900","[벨런스]격투가 상의 레벨 190","7091","785","7101","314","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111910","[벨런스]격투가 상의 레벨 191","7091","791","7101","316","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111920","[벨런스]격투가 상의 레벨 192","7091","797","7101","319","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111930","[벨런스]격투가 상의 레벨 193","7091","803","7101","321","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111940","[벨런스]격투가 상의 레벨 194","7091","809","7101","324","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111950","[벨런스]격투가 상의 레벨 195","7091","815","7101","326","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111960","[벨런스]격투가 상의 레벨 196","7091","821","7101","328","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111970","[벨런스]격투가 상의 레벨 197","7091","826","7101","330","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111980","[벨런스]격투가 상의 레벨 198","7091","832","7101","333","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450111990","[벨런스]격투가 상의 레벨 199","7091","838","7101","335","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450112000","[벨런스]격투가 상의 레벨 200","7091","844","7101","338","5014","30","5015","1","5002","2097152","5004","2097152","2071","420000","5030","2030","0","0","0","0"
"0","450120010","[벨런스]격투가 하의 레벨 1","7091","33","7101","13","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120020","[벨런스]격투가 하의 레벨 2","7091","34","7101","14","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120030","[벨런스]격투가 하의 레벨 3","7091","35","7101","14","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120040","[벨런스]격투가 하의 레벨 4","7091","37","7101","15","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120050","[벨런스]격투가 하의 레벨 5","7091","38","7101","15","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120060","[벨런스]격투가 하의 레벨 6","7091","41","7101","16","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120070","[벨런스]격투가 하의 레벨 7","7091","42","7101","17","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120080","[벨런스]격투가 하의 레벨 8","7091","44","7101","18","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120090","[벨런스]격투가 하의 레벨 9","7091","46","7101","18","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120100","[벨런스]격투가 하의 레벨 10","7091","47","7101","19","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120110","[벨런스]격투가 하의 레벨 11","7091","49","7101","20","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120120","[벨런스]격투가 하의 레벨 12","7091","51","7101","20","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120130","[벨런스]격투가 하의 레벨 13","7091","53","7101","21","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120140","[벨런스]격투가 하의 레벨 14","7091","54","7101","22","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120150","[벨런스]격투가 하의 레벨 15","7091","57","7101","23","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120160","[벨런스]격투가 하의 레벨 16","7091","59","7101","24","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120170","[벨런스]격투가 하의 레벨 17","7091","61","7101","24","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120180","[벨런스]격투가 하의 레벨 18","7091","63","7101","25","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120190","[벨런스]격투가 하의 레벨 19","7091","65","7101","26","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
"0","450120200","[벨런스]격투가 하의 레벨 20","7091","67","7101","27","5014","30","5015","1","5002","4194304","5004","4194304","2071","420000","5030","2040","0","0","0","0"
