NationCodeStr,QuestID,Memo,XmlPath,GroupNo,QuestType,RewardExp,RewardGold,iRewardPerLevel_Exp,iRewardPerLevel_Money,LevelMin,LevelMax,LimitLevelMax,TacticsLevel,TacticsExp,GuildExp,QuestDifficult,f_OrderIndex,f_IsCanRemoteComplete,f_IsCanShare,TitleText,GroupName,Class,PreQuestAnd,PreQuestOr,NotQuest,MinParty,MaxParty,DraClassLimit,f_Wanted_ClearCount,f_Wanted_ItemNo,f_Wanted_ItemCount,f_Wanted_CoolTime,f_Dra_Wanted_ItemNo,f_Dra_Wanted_ItemCount,f_IsCanRemoteAccept
0,1156,잃어버린 점괘의 기운 (1),QUEST/QUEST00001156.XML,0,2,1240000,2400,0,0,46,51,0,0,0,0,0,0,1,1,507306,507681,137438953470,0,0,0,1,1,32766,0,0,0,0,0,0,1
0,1157,잃어버린 점괘의 기운 (2),QUEST/QUEST00001157.XML,0,2,1240000,3200,0,0,46,51,0,0,0,0,0,0,1,1,507314,507681,137438953470,1156,0,0,1,1,32766,0,0,0,0,0,0,1
0,1158,잃어버린 점괘의 기운 (3),QUEST/QUEST00001158.XML,0,2,1260000,3200,0,0,46,51,0,0,0,0,0,0,1,1,507322,507681,137438953470,1157,0,0,1,1,32766,0,0,0,0,0,0,1
0,1159,잃어버린 점괘의 기운 (4),QUEST/QUEST00001159.XML,0,2,1280000,3200,0,0,46,51,0,0,0,0,0,0,1,1,507330,506400,137438953470,1158,0,0,1,1,32766,0,0,0,0,0,0,1
0,1160,잃어버린 점괘의 기운 (5),QUEST/QUEST00001160.XML,0,2,1300000,3200,0,0,46,51,0,0,0,0,0,0,1,1,507338,508231,137438953470,1159,0,0,1,1,32766,0,0,0,0,0,0,1
0,1161,잃어버린 점괘의 기운 (6),QUEST/QUEST00001161.XML,0,2,180000,540,0,0,46,51,0,0,0,0,0,0,1,1,507346,507681,137438953470,1160,0,0,1,1,32766,0,0,0,0,0,0,1
0,1162,잃어버린 점괘의 기운 (7),QUEST/QUEST00001162.XML,0,2,180000,540,0,0,46,51,0,0,0,0,0,0,1,1,507354,507681,137438953470,1161,0,0,1,1,32766,0,0,0,0,0,0,0
0,1163,잃어버린 점괘의 기운 (8),QUEST/QUEST00001163.XML,0,2,1320000,3200,0,0,46,51,0,0,0,0,0,0,1,1,507362,507681,137438953470,1162,0,0,1,1,32766,0,0,0,0,0,0,1
0,1164,잃어버린 점괘의 기운 (9),QUEST/QUEST00001164.XML,0,2,1340000,2400,0,0,46,51,0,0,0,0,0,0,1,1,507370,508231,137438953470,1163,0,0,1,1,32766,0,0,0,0,0,0,1
0,1165,잃어버린 점괘의 기운 (10),QUEST/QUEST00001165.XML,0,2,1400000,2400,0,0,46,51,0,0,0,0,0,0,1,1,507378,507681,137438953470,1164,0,0,1,1,32766,0,0,0,0,0,0,1
0,1166,잃어버린 점괘의 기운 (11),QUEST/QUEST00001166.XML,0,2,176000,540,0,0,46,51,0,0,0,0,0,0,1,1,507386,500988,137438953470,1165,0,0,1,1,32766,0,0,0,0,0,0,0
0,1167,잃어버린 점괘의 기운 (12),QUEST/QUEST00001167.XML,0,2,760000,3400,0,0,46,51,0,0,0,0,0,0,1,1,507394,500381,137438953470,1166,0,0,1,1,32766,0,0,0,0,0,0,1
0,1168,진지한 조언,QUEST/QUEST00001168.XML,0,1,176000,560,0,0,46,51,0,0,0,0,0,0,1,1,507402,507681,137438953470,1167,0,0,1,1,32766,0,0,0,0,0,0,0
0,1169,다소 황당한 제안,QUEST/QUEST00001169.XML,0,1,940000,5000,0,0,46,51,0,0,0,0,0,0,1,1,507410,507681,137438953470,0,0,0,1,1,32766,0,0,0,0,0,0,1
0,1170,퇴로 확보하기 (1),QUEST/QUEST00001170.XML,0,1,940000,2400,0,0,46,51,0,0,0,0,0,0,1,1,507418,507681,137438953470,1169,0,0,1,1,32766,0,0,0,0,0,0,1
0,1171,퇴로 확보하기 (2),QUEST/QUEST00001171.XML,0,1,940000,2400,0,0,46,51,0,0,0,0,0,0,1,1,507426,508231,137438953470,1170,0,0,1,1,32766,0,0,0,0,0,0,1
0,1172,퇴로 확보하기 (3),QUEST/QUEST00001172.XML,0,1,940000,2400,0,0,46,51,0,0,0,0,0,0,1,1,507434,507681,137438953470,1171,0,0,1,1,32766,0,0,0,0,0,0,1
0,1173,퇴로 확보하기 (4),QUEST/QUEST00001173.XML,0,1,940000,540,0,0,46,51,0,0,0,0,0,0,1,1,507442,507681,137438953470,1172,0,0,1,1,32766,0,0,0,0,0,0,1
0,1174,퇴로 확보하기 (5),QUEST/QUEST00001174.XML,0,1,960000,3200,0,0,47,52,0,0,0,0,0,0,1,1,507450,507681,137438953470,1173,0,0,1,1,32766,0,0,0,0,0,0,1
0,1175,헌터G의 선물,QUEST/QUEST00001175.XML,0,1,190000,560,0,0,47,52,0,0,0,0,0,0,1,1,507458,507681,137438953470,1174,0,0,1,1,32766,0,0,0,0,0,0,0
0,1176,원활한 순찰 생활 (1),QUEST/QUEST00001176.XML,0,1,1000000,3300,0,0,47,52,0,0,0,0,0,0,1,1,507466,507681,137438953470,1175,0,0,1,1,32766,0,0,0,0,0,0,1
0,1177,원활한 순찰 생활 (2),QUEST/QUEST00001177.XML,0,1,1000000,3300,0,0,47,52,0,0,0,0,0,0,1,1,507474,507681,137438953470,1176,0,0,1,1,32766,0,0,0,0,0,0,1
0,1178,원활한 순찰 생활 (3),QUEST/QUEST00001178.XML,0,1,1000000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507482,507681,137438953470,1177,0,0,1,1,32766,0,0,0,0,0,0,1
0,1179,원활한 순찰 생활 (4),QUEST/QUEST00001179.XML,0,1,1000000,560,0,0,47,52,0,0,0,0,0,0,1,1,507490,507681,137438953470,1178,0,0,1,1,32766,0,0,0,0,0,0,1
0,1180,호르의 역습 (1),QUEST/QUEST00001180.XML,0,1,1000000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507498,507681,137438953470,1179,0,0,1,1,32766,0,0,0,0,0,0,1
0,1181,호르의 역습 (2),QUEST/QUEST00001181.XML,0,1,1000000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507506,507681,137438953470,1180,0,0,1,1,32766,0,0,0,0,0,0,1
0,1182,호르의 역습 (3),QUEST/QUEST00001182.XML,0,1,1000000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507514,507681,137438953470,1181,0,0,1,1,32766,0,0,0,0,0,0,1
0,1183,호르 울음소리의 원흉 (1),QUEST/QUEST00001183.XML,0,1,1000000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507522,507681,137438953470,1182,0,0,1,1,32766,0,0,0,0,0,0,1
0,1184,호르 울음소리의 원흉 (2),QUEST/QUEST00001184.XML,0,1,1000000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507530,507681,137438953470,1183,0,0,1,1,32766,0,0,0,0,0,0,1
0,1185,생각지도 못한 난적 (1),QUEST/QUEST00001185.XML,0,2,1160000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507538,507681,137438953470,0,0,0,1,1,32766,0,0,0,0,0,0,1
0,1186,생각지도 못한 난적 (2),QUEST/QUEST00001186.XML,0,2,1180000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507546,507681,137438953470,1185,0,0,1,1,32766,0,0,0,0,0,0,1
0,1187,생각지도 못한 난적 (3),QUEST/QUEST00001187.XML,0,2,1200000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507554,507681,137438953470,1186,0,0,1,1,32766,0,0,0,0,0,0,1
0,1188,생각지도 못한 난적 (4),QUEST/QUEST00001188.XML,0,2,1240000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507562,507681,137438953470,1187,0,0,1,1,32766,0,0,0,0,0,0,1
0,1189,생각지도 못한 난적 (5),QUEST/QUEST00001189.XML,0,2,1300000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507570,507681,137438953470,1188,0,0,1,1,32766,0,0,0,0,0,0,1
0,1190,또 다른 강적!,QUEST/QUEST00001190.XML,0,1,1000000,2400,0,0,47,52,0,0,0,0,0,0,1,1,507579,506400,137438953470,1189,0,0,1,1,32766,0,0,0,0,0,0,1
0,1191,벌목작업에 필요한 장비,QUEST/QUEST00001191.XML,0,2,1020000,3300,0,0,47,52,0,0,0,0,0,0,1,1,507587,507681,137438953470,1189,0,0,1,1,32766,0,0,0,0,0,0,1
0,1192,주둔지 지키기 최종 전쟁 (1),QUEST/QUEST00001192.XML,0,2,2400000,10000,0,0,47,99,0,0,0,0,0,0,1,1,507595,507681,137438953470,1191,0,0,1,1,32766,0,0,0,0,0,0,1
0,1193,주둔지 지키기 최종 전쟁 (2),QUEST/QUEST00001193.XML,0,2,2800000,11000,0,0,47,99,0,0,0,0,0,0,1,1,507606,507681,137438953470,1192,0,0,1,1,32766,0,0,0,0,0,0,1
0,1194,샹도르의 작은 보답,QUEST/QUEST00001194.XML,0,2,94000,2200,0,0,47,99,0,0,0,0,0,0,1,1,507614,507681,137438953470,1193,0,0,1,1,32766,0,0,0,0,0,0,1
0,1195,무녀의 해답,QUEST/QUEST00001195.XML,0,2,102000,2300,0,0,48,99,0,0,0,0,0,0,1,1,507622,505655,137438953470,1194,0,0,1,1,32766,0,0,0,0,0,0,1
0,1196,헬 크라우저의 마음을 사자. (1),QUEST/QUEST00001196.XML,0,2,1380000,7200,0,0,50,99,0,0,0,0,0,0,1,1,507630,505655,137438953470,1195,0,0,1,1,32766,0,0,0,0,0,0,1
0,1197,헬 크라우저의 마음을 사자. (2),QUEST/QUEST00001197.XML,0,2,1600000,7200,0,0,50,99,0,0,0,0,0,0,1,1,507638,505655,137438953470,1196,0,0,1,1,32766,0,0,0,0,0,0,1
0,1198,미스트 엘프의 정체 (4차직업),QUEST/QUEST00001198.XML,0,2,1840000,24000,0,0,50,99,0,0,0,0,0,0,1,1,507646,506977,137438953470,1197,0,0,1,1,32766,0,0,0,0,0,0,1
0,1199,무티샤의 존재,QUEST/QUEST00001199.XML,0,2,3400000,12000,0,0,50,99,0,0,0,0,0,0,1,1,507654,506977,137438953470,1198,0,0,1,1,32766,0,0,0,0,0,0,1
0,1556,원정대 입단 테스트 시작!,QUEST/QUEST00001556.XML,0,2,40000,1200,0,0,19,80,0,0,0,0,0,0,1,1,521772,500009,137438953470,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1558,돌연변이 분석서 전달,QUEST/QUEST00001558.XML,0,2,42000,1250,0,0,19,80,0,0,0,0,0,0,1,1,521790,500009,137438953470,1556,0,0,1,1,0,0,0,0,0,0,0,0
0,1559,방독면 제조 의뢰,QUEST/QUEST00001559.XML,0,2,44000,1300,0,0,19,80,0,0,0,0,0,0,1,1,521800,500009,137438953470,1558,0,0,1,1,0,0,0,0,0,0,0,0
0,1560,방독면 제조!,QUEST/QUEST00001560.XML,0,2,220000,2500,0,0,19,80,0,0,0,0,0,0,1,1,521810,509202,137438953470,1559,0,0,1,1,0,0,0,0,0,0,0,1
0,1561,방독면 준비 완료!,QUEST/QUEST00001561.XML,0,2,48000,1400,0,0,19,80,0,0,0,0,0,0,1,1,521820,500009,137438953470,1560,0,0,1,1,0,0,0,0,0,0,0,1
0,1562,[1차전직]시청 지하수로 수색,QUEST/QUEST00001562.XML,0,2,300000,3000,0,0,19,80,0,0,0,0,0,0,1,1,521828,500009,137438953470,1561,0,0,1,1,0,0,0,0,0,0,0,1
0,1563,샘플 분석,QUEST/QUEST00001563.XML,0,2,50000,1500,0,0,19,80,0,0,0,0,0,0,1,1,521838,500009,137438953470,1562,0,0,1,1,0,0,0,0,0,0,0,0
0,1564,치료제 합성!,QUEST/QUEST00001564.XML,0,2,52000,1550,0,0,19,80,0,0,0,0,0,0,1,1,521848,500009,137438953470,1563,0,0,1,1,0,0,0,0,0,0,0,1
0,1565,두 발 늑대의 정체!,QUEST/QUEST00001565.XML,0,2,300000,5000,0,0,19,80,0,0,0,0,0,0,1,1,521856,509878,137438953470,1564,0,0,1,1,0,0,0,0,0,0,0,0
0,1566,에델린의 추측,QUEST/QUEST00001566.XML,0,2,56000,1650,0,0,21,80,0,0,0,0,0,0,1,1,521868,500009,137438953470,4024,0,0,1,1,32766,0,0,0,0,0,0,0
0,1567,파렐 처단!,QUEST/QUEST00001567.XML,0,2,500000,10000,0,0,21,80,0,0,0,0,0,0,1,1,521878,515476,137438953470,1566,0,0,1,1,32766,0,0,0,0,0,0,1
0,1568,드래곤 원정대!,QUEST/QUEST00001568.XML,0,2,60000,1800,0,0,20,80,0,0,0,0,0,0,1,1,521886,500009,137438953470,1565,0,0,1,1,0,0,0,0,0,0,0,1
0,1569,갈매기다!!,QUEST/QUEST00001569.XML,0,2,64000,1900,0,0,22,80,0,0,0,0,0,0,1,1,521894,505756,137438953470,1567,0,0,1,1,32766,0,0,0,0,0,0,1
0,1570,제스의 정보!,QUEST/QUEST00001570.XML,0,2,70000,2100,0,0,22,99,0,0,0,0,0,0,1,1,521902,500009,137438953470,1569,0,0,1,1,32766,0,0,0,0,0,0,1
0,1571,해적 선장 토벌!,QUEST/QUEST00001571.XML,0,2,380000,3500,0,0,22,80,0,0,0,0,0,0,1,1,521910,505756,137438953470,1570,0,0,1,1,32766,0,0,0,0,0,0,1
0,1572,또 다시 추적!,QUEST/QUEST00001572.XML,0,2,106950,2250,0,0,25,80,0,0,0,0,0,0,1,1,521920,506398,137438953470,1571,0,0,1,1,32766,0,0,0,0,0,0,1
0,1573,긴급 상황 발생!,QUEST/QUEST00001573.XML,0,2,460000,3500,0,0,27,80,0,0,0,0,0,0,1,1,521928,506398,137438953470,1572,0,0,1,1,32766,0,0,0,0,0,0,1
0,1574,일기 회수 성공!,QUEST/QUEST00001574.XML,0,2,134136,2400,0,0,27,80,0,0,0,0,0,0,1,1,521939,500009,137438953470,1573,0,0,1,1,32766,0,0,0,0,0,0,1
0,1575,군주의 치하함,QUEST/QUEST00001575.XML,0,2,134136,100000,0,0,27,80,0,0,0,0,0,0,1,1,521947,500009,137438953470,1574,0,0,1,1,32766,0,0,0,0,0,0,1
0,1576,새로운 여정을 향하여,QUEST/QUEST00001576.XML,0,2,200000,3000,0,0,30,80,0,0,0,0,0,0,1,1,521955,516441,137438953470,1575,0,0,1,1,32766,0,0,0,0,0,0,0
0,1577,여행자들의 증언 (2),QUEST/QUEST00001577.XML,0,2,22000,230,0,0,12,80,0,0,0,0,0,0,1,1,521978,500188,137438953470,3987,0,0,1,1,0,0,0,0,0,0,0,1
0,1578,여행자들의 증언 (3),QUEST/QUEST00001578.XML,0,2,22000,250,0,0,12,80,0,0,0,0,0,0,1,1,521986,500188,137438953470,1577,0,0,1,1,0,0,0,0,0,0,0,1
0,1579,목격자를 찾아라!,QUEST/QUEST00001579.XML,0,2,17600,50,0,0,12,80,0,0,0,0,0,0,1,1,521994,501265,137438953470,3988,0,0,1,1,0,0,0,0,0,0,0,1
0,1580,감사 인사 전달,QUEST/QUEST00001580.XML,0,2,24000,400,0,0,12,80,0,0,0,0,0,0,1,1,522002,501265,137438953470,3993,0,0,1,1,0,0,0,0,0,0,0,1
0,1979,뛰어난 용자님을 구합니다,QUEST/QUEST00001979.XML,0,2,106950,1000,0,0,25,99,0,0,0,0,0,0,1,1,509866,500009,137438953470,0,0,0,1,1,32766,0,0,0,0,0,0,1
0,1980,군주의 말 못하는 근심,QUEST/QUEST00001980.XML,0,2,600000,5100,0,0,26,99,0,0,0,0,0,0,1,1,509871,510106,536870880,1985,0,0,1,1,32766,0,0,0,0,0,0,1
0,1981,유도 심문,QUEST/QUEST00001981.XML,0,1,200000,1100,0,0,26,26,0,0,0,0,0,0,1,1,509880,500009,137438953470,1979,0,0,1,1,32766,0,0,0,0,0,0,1
0,1982,신물의 시험,QUEST/QUEST00001982.XML,0,2,200000,1500,0,0,26,99,0,0,0,0,0,0,1,1,509900,510106,137438953470,1979,0,0,1,1,32766,0,0,0,0,0,0,1
0,1983,정화를 위한 단서,QUEST/QUEST00001983.XML,0,2,600000,3600,0,0,26,99,0,0,0,0,0,0,1,1,509923,510106,137438953470,1982,0,0,1,1,32766,0,0,0,0,0,0,0
0,1984,정화를 위한 물질,QUEST/QUEST00001984.XML,0,2,109410,1100,0,0,26,99,0,0,0,0,0,0,1,1,509931,500009,137438953470,1989,0,0,1,1,32766,0,0,0,0,0,0,1
0,1985,물의 정화,QUEST/QUEST00001985.XML,0,2,600000,3800,0,0,26,99,0,0,0,0,0,0,1,1,509940,510106,137438953470,1990,0,0,1,1,32766,0,0,0,0,0,0,0
0,1986,사죄와 용서,QUEST/QUEST00001986.XML,0,1,300000,1600,0,0,27,28,0,0,0,0,0,0,1,1,509951,500009,137438953470,1980,0,0,1,1,32766,0,0,0,0,0,0,0
0,1987,용기의 증거,QUEST/QUEST00001987.XML,0,1,300000,1600,0,0,26,26,0,0,0,0,0,0,1,1,509960,510106,137438953470,1981,0,0,1,1,32766,0,0,0,0,0,0,1
0,1988,인류의 발전을 위한 연구,QUEST/QUEST00001988.XML,0,1,300000,1600,0,0,26,26,0,0,0,0,0,0,1,1,509968,510106,137438953470,1981,0,0,1,1,32766,0,0,0,0,0,0,1
0,1989,대현자의 조언,QUEST/QUEST00001989.XML,0,2,109410,1100,0,0,26,99,0,0,0,0,0,0,1,1,509983,500009,137438953470,1983,0,0,1,1,32766,0,0,0,0,0,0,0
0,1990,Ritual of Purification,QUEST/QUEST00001990.XML,0,2,109410,1100,0,0,26,99,0,0,0,0,0,0,1,1,509993,500009,137438953470,1984,0,0,1,1,32766,0,0,0,0,0,0,0
0,1991,[과자공장] 가출한 소년 (1),Quest/QUEST00001991.XML,0,-1,12000,1000,0,0,40,99,99,0,0,0,0,0,1,1,515001,500009,137438953470,0,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,1992,[과자공장] 가출한 소년 (2),Quest/QUEST00001992.XML,0,21,12000,1000,0,0,40,99,99,0,0,0,0,0,1,1,515009,519960,137438953470,1991,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,1993,[과자공장] 척을 찾아 삼만리,Quest/QUEST00001993.XML,0,21,12000,1000,0,0,40,99,99,0,0,0,0,0,1,1,515017,519960,137438953470,1992,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,1995,[과자공장] 수사의 협조,Quest/QUEST00001995.XML,0,21,12000,1000,0,0,40,99,99,0,0,0,0,0,1,1,515033,519960,137438953470,1993,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,1996,[과자공장] 목격자 찾기,Quest/QUEST00001996.XML,0,21,12000,1000,0,0,40,99,99,0,0,0,0,0,1,1,515062,519960,137438953470,1995,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,1997,[과자공장] 공짜란 없다,Quest/QUEST00001997.XML,0,21,260000,1600,0,0,40,99,99,0,0,0,0,0,1,1,515073,519960,137438953470,1996,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,1998,[과자공장] 제스의 증언,Quest/QUEST00001998.XML,0,21,12000,1000,0,0,40,99,99,0,0,0,0,0,1,1,515081,519960,137438953470,1997,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,1999,[과자공장] 결과의 분석,Quest/QUEST00001999.XML,0,21,12000,1000,0,0,40,99,99,0,0,0,0,0,1,1,515089,519960,137438953470,1998,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,2000,[과자공장] 위조의 마에스트로,Quest/QUEST00002000.XML,0,21,260000,1600,0,0,40,99,99,0,0,0,0,0,1,1,515098,519960,137438953470,1999,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,2002,[과자공장] 공장안으로 진입!,Quest/QUEST00002002.XML,0,21,280000,1600,0,0,40,99,99,0,0,0,0,0,1,1,515114,519960,137438953470,2000,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,2003,[과자공장] 위기의 아이들 (1),Quest/QUEST00002003.XML,0,21,300000,1600,0,0,40,99,99,0,0,0,0,0,1,1,515122,519960,137438953470,2002,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,2004,[과자공장] 위기의 아이들 (2),Quest/QUEST00002004.XML,0,21,320000,1600,0,0,40,99,99,0,0,0,0,0,1,1,515130,519960,137438953470,2003,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,2005,[과자공장] 남겨진 실마리,Quest/QUEST00002005.XML,0,21,340000,1600,0,0,40,99,99,0,0,0,0,0,1,1,515138,519960,137438953470,2004,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,2006,[과자공장] 더 깊은 그곳엔…,Quest/QUEST00002006.XML,0,21,360000,2000,0,0,40,99,99,0,0,0,0,0,1,1,515146,519960,137438953470,2005,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,2007,[과자공장] 위대한 유산,Quest/QUEST00002007.XML,0,21,18000,1600,0,0,40,99,99,0,0,0,0,0,1,1,515154,519960,137438953470,2006,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,2008,[과자공장] 동정 없는 세계,Quest/QUEST00002008.XML,2009,24,0,0,0,0,40,99,99,0,0,0,0,0,1,1,515162,519960,137438953470,2007,0,0,1,1,137438953470,0,0,0,0,0,0,1
0,2063,오래 두어 가깝게 사귄 벗,QUEST/QUEST00002063.XML,0,2,110000,530,0,0,40,80,0,0,0,0,0,0,1,1,522011,500988,137438953470,535/4113,0,0,1,1,32766,0,0,0,0,0,0,1
0,2064,친구의 소식,QUEST/QUEST00002064.XML,0,2,112000,600,0,0,40,80,0,0,0,0,0,0,1,1,522019,500988,137438953470,2063,0,0,1,1,32766,0,0,0,0,0,0,1
0,2065,원정대의 전략적 위기,QUEST/QUEST00002065.XML,0,2,114000,540,0,0,40,80,0,0,0,0,0,0,1,1,522039,500988,137438953470,2064,0,0,1,1,32766,0,0,0,0,0,0,1
0,2066,과학자의 지원,QUEST/QUEST00002066.XML,0,2,116000,540,0,0,40,80,0,0,0,0,0,0,1,1,522047,500988,137438953470,2065,0,0,1,1,32766,0,0,0,0,0,0,1
0,2067,친구의 도움,QUEST/QUEST00002067.XML,0,2,118000,550,0,0,40,80,0,0,0,0,0,0,1,1,522055,500988,137438953470,2066,0,0,1,1,32766,0,0,0,0,0,0,1
0,2068,죽은 친구의 유품,QUEST/QUEST00002068.XML,0,2,118000,1000,0,0,40,80,0,0,0,0,0,0,1,1,522063,500988,137438953470,2067,0,0,1,1,32766,0,0,0,0,0,0,0
0,2069,동력 생성 장치 제조,QUEST/QUEST00002069.XML,0,2,1760000,10000,0,0,40,80,0,0,0,0,0,0,1,1,522074,500381,137438953470,2068,0,0,1,1,32766,0,0,0,0,0,0,1
0,2070,그것의 이름은 가디언!,QUEST/QUEST00002070.XML,0,2,120000,800,0,0,40,80,0,0,0,0,0,0,1,1,522086,500988,137438953470,2069,0,0,1,1,32766,0,0,0,0,0,0,1
0,2071,위력 증명!,QUEST/QUEST00002071.XML,0,2,122000,900,0,0,40,80,0,0,0,0,0,0,1,1,522094,500988,137438953470,2070,0,0,1,1,32766,0,0,0,0,0,0,1
0,2072,정식 발령,QUEST/QUEST00002072.XML,0,2,200000,1000,0,0,40,80,0,0,0,0,0,0,1,1,522104,500988,137438953470,2071,0,0,1,1,32766,0,0,0,0,0,0,0
0,2147,파렐의 일기라고!?,QUEST/QUEST00002147.XML,0,2,160240,1000,0,0,30,80,0,0,0,0,0,0,1,1,522720,516441,137438953470,0,0,0,1,1,32766,0,0,0,0,0,0,1
0,2148,잠을 잘 수 없어!!,QUEST/QUEST00002148.XML,0,2,1200000,2000,0,0,30,80,0,0,0,0,0,0,1,1,522728,506495,137438953470,2147,0,0,1,1,32766,0,0,0,0,0,0,1
0,2149,수면제가 필요해!,QUEST/QUEST00002149.XML,0,2,800000,2500,0,0,31,80,0,0,0,0,0,0,1,1,522737,506495,137438953470,2148,0,0,1,1,32766,0,0,0,0,0,0,1
0,2150,평안이 함께 하기를,QUEST/QUEST00002150.XML,0,2,160240,1500,0,0,31,80,0,0,0,0,0,0,1,1,522746,516441,137438953470,2149,0,0,1,1,32766,0,0,0,0,0,0,1
0,2151,끔찍한 비명,QUEST/QUEST00002151.XML,0,2,1600000,5000,0,0,34,80,0,0,0,0,0,0,1,1,522754,506495,137438953470,2150,0,0,1,1,32766,0,0,0,0,0,0,1
0,2152,위험한 물건,QUEST/QUEST00002152.XML,0,2,200000,2000,0,0,34,80,0,0,0,0,0,0,1,1,522764,516441,137438953470,2151,0,0,1,1,32766,0,0,0,0,0,0,1
0,2153,드래곤 로드의 보답,QUEST/QUEST00002153.XML,0,2,200000,2000,0,0,34,80,0,0,0,0,0,0,1,1,522772,516441,137438953470,2152,0,0,1,1,32766,0,0,0,0,0,0,0
0,2154,망자의 기운을 막는 방어구,QUEST/QUEST00002154.XML,0,2,1000000,5000,0,0,34,80,0,0,0,0,0,0,1,1,522782,506495,137438953470,2153,0,0,1,1,32766,0,0,0,0,0,0,1
0,2155,성스러운 갑옷 - 장갑,QUEST/QUEST00002155.XML,0,2,3200000,6000,0,0,34,80,0,0,0,0,0,0,1,1,522790,506495,137438953470,2154,0,0,1,1,32766,0,0,0,0,0,0,1
0,2156,성스러운 갑옷 - 하의,QUEST/QUEST00002156.XML,0,2,5400000,8000,0,0,34,80,0,0,0,0,0,0,1,1,522800,506495,137438953470,2155,0,0,1,1,32766,0,0,0,0,0,0,1
0,2165,[직업생산]생산의 거장 방문(전사),QUEST/QUEST00002165.XML,0,2,10000,500,0,0,20,99,0,0,0,0,0,0,1,1,522890,500009,6316128,0,0,0,1,1,0,0,0,0,0,0,0,1
0,2166,[직업생산]생산의 거장 방문(마법사),QUEST/QUEST00002166.XML,0,2,10000,500,0,0,20,99,0,0,0,0,0,0,1,1,522898,500009,25264512,0,0,0,1,1,0,0,0,0,0,0,0,1
0,2167,[직업생산]생산의 거장 방문(궁수),QUEST/QUEST00002167.XML,0,2,10000,500,0,0,20,99,0,0,0,0,0,0,1,1,522906,500009,101058048,0,0,0,1,1,0,0,0,0,0,0,0,1
0,2168,[직업생산]생산의 거장 방문(도둑),QUEST/QUEST00002168.XML,0,2,10000,500,0,0,20,99,0,0,0,0,0,0,1,1,522914,500009,404232192,0,0,0,1,1,0,0,0,0,0,0,0,1
0,2169,궁수의 고향,QUEST/QUEST00002169.XML,0,2,40000,300,0,0,45,99,0,0,0,0,0,0,1,1,522924,507681,137438953470,0,0,0,1,1,32766,0,0,0,0,0,0,1
0,2170,오르하를 찾아서,QUEST/QUEST00002170.XML,0,2,170000,600,0,0,45,99,0,0,0,0,0,0,1,1,522932,507681,137438953470,2169,0,0,1,1,32766,0,0,0,0,0,0,1
0,2171,영안을 열다,QUEST/QUEST00002171.XML,0,2,1200000,2300,0,0,45,99,0,0,0,0,0,0,1,1,522940,507681,137438953470,2170,0,0,1,1,32766,0,0,0,0,0,0,1
0,2172,미스트 엘프!,QUEST/QUEST00002172.XML,0,2,1240000,2000,0,0,45,99,0,0,0,0,0,0,1,1,522949,523051,137438953470,2171,0,0,1,1,32766,0,0,0,0,0,0,1
0,2173,광기의 수호자,QUEST/QUEST00002173.XML,0,2,240000,3000,0,0,45,99,0,0,0,0,0,0,1,1,522960,523051,137438953470,2172,0,0,1,1,32766,0,0,0,0,0,0,0
0,2174,안개의 주술사 그리고 정화,QUEST/QUEST00002174.XML,0,2,1520000,5000,0,0,45,99,0,0,0,0,0,0,1,1,522971,523051,137438953470,2173,0,0,1,1,32766,0,0,0,0,0,0,0
0,2175,주술사를 쫓아서,QUEST/QUEST00002175.XML,0,2,160000,5000,0,0,45,99,0,0,0,0,0,0,1,1,522985,505655,137438953470,2174,0,0,1,1,32766,0,0,0,0,0,0,1
0,2176,미스트 엘프의 부탁,QUEST/QUEST00002176.XML,0,2,100000,50000,0,0,45,99,0,0,0,0,0,0,1,1,522993,507681,137438953470,2174,0,0,1,1,32766,0,0,0,0,0,0,1
