"f_NationCodeStr","ItemAbilNo","Memo","Type01","Value01","Type02","Value02","Type03","Value03","Type04","Value04","Type05","Value05","Type06","Value06","Type07","Value07","Type08","Value08","Type09","Value09","Type10","Value10"
"0","65002610","[전투펫] 행운의 반지","5001","65002611","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","1024","4051","500","5019","82"
"0","65002611","[전투펫] 행운의 반지","7221","4","7231","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002620","[전투펫] 하트의 반지","5001","65002621","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","1024","4051","500","5019","82"
"0","65002621","[전투펫] 하트의 반지","7221","14","7231","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002630","[전투펫] 루비 반지","5001","65002631","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","1024","4051","500","5019","82"
"0","65002631","[전투펫] 루비 반지","7221","25","7231","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002640","[전투펫] 자수정 반지","5001","65002641","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","1024","4051","500","5019","82"
"0","65002641","[전투펫] 자수정 반지","7221","44","7231","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002650","[전투펫] 다이아몬드 반지","5001","65002651","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","1024","4051","500","5019","82"
"0","65002651","[전투펫] 다이아몬드 반지","7221","73","7231","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002660","[전투펫] 진주 반지","5001","65002661","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","1024","4051","500","5019","82"
"0","65002661","[전투펫] 진주 반지","7221","106","7231","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002670","[전투펫] 행운의 귀걸이","5001","65002671","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","512","4051","500","5019","82"
"0","65002671","[전투펫] 행운의 귀걸이","7331","4","7341","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002680","[전투펫] 하트의 귀걸이","5001","65002681","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","512","4051","500","5019","82"
"0","65002681","[전투펫] 하트의 귀걸이","7331","14","7341","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002690","[전투펫] 루비 귀걸이","5001","65002691","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","512","4051","500","5019","82"
"0","65002691","[전투펫] 루비 귀걸이","7331","25","7341","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002700","[전투펫] 자수정 귀걸이","5001","65002701","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","512","4051","500","5019","82"
"0","65002701","[전투펫] 자수정 귀걸이","7331","44","7341","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002710","[전투펫] 다이아몬드 귀걸이","5001","65002711","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","512","4051","500","5019","82"
"0","65002711","[전투펫] 다이아몬드 귀걸이","7331","73","7341","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002720","[전투펫] 진주 귀걸이","5001","65002721","5007","0","5010","250","5014","80","5015","15","2071","400002","2022","514","5002","512","4051","500","5019","82"
"0","65002721","[전투펫] 진주 귀걸이","7331","106","7341","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002730","[전투펫] 시공간의 방패[펫]","5001","65002731","0","0","5010","999","2022","2","5015","15","112","1","2012","7200000","2051","444701","208","7200000","0","0"
"0","65002740","[전투펫] 펫 스킬 활성화 물약 (1시간)","5001","65002741","5010","250","5014","100000001","5015","15","2071","400006","5019","102","5020","2","5023","1","0","0","0","0"
"0","65002750","[전투펫] 펫 스킬 활성화 물약 (3시간)","5001","65002751","5010","250","5014","100000001","5015","15","2071","400006","5019","102","5020","2","5023","3","0","0","0","0"
"0","65002760","[전투펫] 펫 스킬 활성화 물약 (6시간)","5001","65002761","5010","250","5014","100000001","5015","15","2071","400006","5019","102","5020","2","5023","6","0","0","0","0"
"0","65002770","[전투펫] 펫 스킬 활성화 물약 (12시간)","5001","65002771","5010","250","5014","100000001","5015","15","2071","400006","5019","102","5020","2","5023","12","0","0","0","0"
"0","65002780","[전투펫] 펫 스킬 활성화 물약 (24시간)","5001","65002781","5010","250","5014","100000001","5015","15","2071","400006","5019","102","5020","2","5023","24","0","0","0","0"
"0","65002790","[전투펫] 블리자드 스킬습득 물약","5001","65002791","5010","250","5014","100000001","5015","15","2071","400006","5019","102","5020","12","5023","33554431","0","0","0","0"
"0","65002795","[전투펫] 펫 성장 포션 공용 어빌","2071","400006","5015","15","5014","100000001","5010","999","563","99","509","4","5001","65002791","0","0","0","0","0","0"
"0","65002800","[전투펫] 메테오 스킬습득 물약","5001","65002801","5010","250","5014","100000001","5015","15","2071","400006","5019","102","5020","13","5023","33554431","0","0","0","0"
"0","65002810","[전투펫] 펫 성장 포션 60등급","512","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002815","[전투펫] 펫 성장 포션 공용 어빌","2071","400006","5015","15","5014","100000001","5010","999","563","99","509","4","5001","65002811","0","0","0","0","0","0"
"0","65002820","[전투펫] 펫 성장 포션 60등급","512","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002830","[전투펫] 펫 성장 포션 60등급","512","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002840","[전투펫] 펫 성장 포션 60등급","512","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002850","[전투펫] 펫 성장 포션 60등급","512","548","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002860","[전투펫] 펫 성장 포션 59등급","512","650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002870","[전투펫] 펫 성장 포션 59등급","512","751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002880","[전투펫] 펫 성장 포션 59등급","512","849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002890","[전투펫] 펫 성장 포션 59등급","512","849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002900","[전투펫] 펫 성장 포션 58등급","512","1788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002910","[전투펫] 펫 성장 포션 58등급","512","2123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002920","[전투펫] 펫 성장 포션 58등급","512","2450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002930","[전투펫] 펫 성장 포션 58등급","512","2769","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002940","[전투펫] 펫 성장 포션 57등급","512","4009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002950","[전투펫] 펫 성장 포션 57등급","512","4757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002960","[전투펫] 펫 성장 포션 57등급","512","5487","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002970","[전투펫] 펫 성장 포션 57등급","512","6198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002980","[전투펫] 펫 성장 포션 56등급","512","7356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65002990","[전투펫] 펫 성장 포션 56등급","512","8723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003000","[전투펫] 펫 성장 포션 56등급","512","10056","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003010","[전투펫] 펫 성장 포션 55등급","512","11354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003020","[전투펫] 펫 성장 포션 55등급","512","11354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003030","[전투펫] 펫 성장 포션 54등급","512","17667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003040","[전투펫] 펫 성장 포션 54등급","512","20939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003050","[전투펫] 펫 성장 포션 53등급","512","24123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003060","[전투펫] 펫 성장 포션 52등급","512","26778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003070","[전투펫] 펫 성장 포션 51등급","512","27220","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003080","[전투펫] 펫 성장 포션 50등급","512","31715","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003090","[전투펫] 펫 성장 포션 49등급","512","36515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003100","[전투펫] 펫 성장 포션 48등급","512","38032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003110","[전투펫] 펫 성장 포션 47등급","512","41175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003120","[전투펫] 펫 성장 포션 46등급","512","45014","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003130","[전투펫] 펫 성장 포션 45등급","512","51367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003140","[전투펫] 펫 성장 포션 44등급","512","51786","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003150","[전투펫] 펫 성장 포션 43등급","512","56795","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003160","[전투펫] 펫 성장 포션 42등급","512","59127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003170","[전투펫] 펫 성장 포션 41등급","512","64844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003180","[전투펫] 펫 성장 포션 40등급","512","67968","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003190","[전투펫] 펫 성장 포션 39등급","512","76517","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003200","[전투펫] 펫 성장 포션 38등급","512","76616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003210","[전투펫] 펫 성장 포션 37등급","512","81305","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003220","[전투펫] 펫 성장 포션 36등급","512","87989","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003230","[전투펫] 펫 성장 포션 35등급","512","95967","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003240","[전투펫] 펫 성장 포션 34등급","512","98963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003250","[전투펫] 펫 성장 포션 33등급","512","99030","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003260","[전투펫] 펫 성장 포션 32등급","512","110097","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003270","[전투펫] 펫 성장 포션 31등급","512","116751","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003280","[전투펫] 펫 성장 포션 30등급","512","117564","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003290","[전투펫] 펫 성장 포션 29등급","512","123692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003300","[전투펫] 펫 성장 포션 28등급","512","133778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003310","[전투펫] 펫 성장 포션 27등급","512","136346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003320","[전투펫] 펫 성장 포션 26등급","512","138415","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003330","[전투펫] 펫 성장 포션 25등급","512","150109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003340","[전투펫] 펫 성장 포션 24등급","512","154709","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003350","[전투펫] 펫 성장 포션 23등급","512","158379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003360","[전투펫] 펫 성장 포션 22등급","512","160276","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003370","[전투펫] 펫 성장 포션 21등급","512","167163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003380","[전투펫] 펫 성장 포션 20등급","512","172593","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003390","[전투펫] 펫 성장 포션 19등급","512","176552","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003400","[전투펫] 펫 성장 포션 18등급","512","178077","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003410","[전투펫] 펫 성장 포션 17등급","512","181819","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003420","[전투펫] 펫 성장 포션 16등급","512","193450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003430","[전투펫] 펫 성장 포션 15등급","512","195704","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003440","[전투펫] 펫 성장 포션 14등급","512","199186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003450","[전투펫] 펫 성장 포션 13등급","512","200952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003460","[전투펫] 펫 성장 포션 12등급","512","201297","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003470","[전투펫] 펫 성장 포션 11등급","512","212286","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003480","[전투펫] 펫 성장 포션 10등급","512","222614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003490","[전투펫] 펫 성장 포션 9등급","512","224702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003500","[전투펫] 펫 성장 포션 8등급","512","225106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003510","[전투펫] 펫 성장 포션 7등급","512","232826","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003520","[전투펫] 펫 성장 포션 6등급","512","240788","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003530","[전투펫] 펫 성장 포션 5등급","512","247892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003540","[전투펫] 펫 성장 포션 4등급","512","254417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003550","[전투펫] 펫 성장 포션 3등급","512","261930","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003560","[전투펫] 펫 성장 포션 2등급","512","267324","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003570","[전투펫] 펫 성장 포션 1등급","512","281382","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003580","[전투펫] 펫 성장 포션 1등급","512","288262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003590","[전투펫] 펫 성장 포션 특등급","512","1050000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003600","[전투펫] 펫 성장 포션 특등급","512","1176000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003610","[전투펫] 펫 성장 포션 특등급","512","1302000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003620","[전투펫] 펫 성장 포션 특등급","512","1428000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003630","[전투펫] 펫 성장 포션 특등급","512","1554000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003640","[전투펫] 펫 성장 포션 특등급","512","1680000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003650","[전투펫] 펫 성장 포션 특등급","512","1806000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003660","[전투펫] 펫 성장 포션 특등급","512","1932000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003670","[전투펫] 펫 성장 포션 특등급","512","2058000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003680","[전투펫] 펫 성장 포션 특등급","512","2184000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003690","[전투펫] 펫 성장 포션 특등급","512","2310000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003700","[전투펫] 펫 성장 포션 특등급","512","2436000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003710","[전투펫] 펫 성장 포션 특등급","512","2562000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003720","[전투펫] 펫 성장 포션 특등급","512","2688000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003730","[전투펫] 펫 성장 포션 특등급","512","2814000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003740","[전투펫] 펫 성장 포션 특등급","512","2940000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65003750","[전투펫] 펫 스킬 활성화 물약 (10일)","5001","65003751","5010","250","5014","100000001","5015","15","2071","400006","5019","102","5020","2","5023","240","0","0","0","0"
"0","65003760","[전투펫] 펫 스킬 활성화 물약 (30일)","5001","65003761","5010","250","5014","100000001","5015","15","2071","400006","5019","102","5020","2","5023","720","0","0","0","0"
"0","65003770","[망자의탑] 정화된 파리스의 정령 알(1년)","5001","65003771","5015","4","5019","52","563","99","5020","65003770","5007","0","0","0","5010","999","0","0","2025","1"
"0","65003780","[망자의탑] 정화된 파리스의 정령(1년)","5001","65003781","5015","4","5019","53","5002","67108864","5004","67108864","1100","1010","0","0","5014","50","0","0","2025","1"
"0","65003790","[쿤다라개선] 아람 펫 알 (7일)","5001","65003791","5015","4","5019","52","563","99","5020","65003790","563","99","0","0","5010","999","0","0","2025","1"
"0","65003800","[쿤다라개선] 아람 펫 (7일)","5001","65003801","5015","4","5019","53","5002","67108864","5004","67108864","1100","1011","0","0","5014","50","0","0","2025","1"
"0","65003900","[일본 비성장펫] 몽실유령 펫 알 (30일)","5001","65003901","5015","4","5019","52","563","99","5020","65003900","563","99","0","0","5010","999","0","0","2025","1"
"0","65003910","[일본 비성장펫] 몽실유령 펫 (30일)","5001","65003911","5015","4","5019","53","5002","67108864","5004","67108864","1100","1000","0","0","5014","50","0","0","2025","1"
"0","65003920","[일본 비성장펫] 독수리 펫 알 (30일)","5001","65003921","5015","4","5019","52","563","99","5020","65003920","563","99","0","0","5010","999","0","0","2025","1"
"0","65003930","[일본 비성장펫] 독수리 펫 (30일)","5001","65003931","5015","4","5019","53","5002","67108864","5004","67108864","1100","1000","0","0","5014","50","0","0","2025","1"
"0","65003940","[일본 비성장펫] 백호 펫 알 (30일)","5001","65003941","5015","4","5019","52","563","99","5020","65003940","563","99","0","0","5010","999","0","0","2025","1"
"0","65003950","[일본 비성장펫] 백호 펫 (30일)","5001","65003951","5015","4","5019","53","5002","67108864","5004","67108864","1100","1000","0","0","5014","50","0","0","2025","1"
"0","65100010","[라이딩] 그리퐁","5001","65100011","5015","4","5019","53","2","600600","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2017"
"0","65100012","[라이딩] 그리퐁","5001","65100011","5015","4","5019","53","2","600601","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2017"
"0","65100013","[라이딩] 그리퐁","5001","65100011","5015","4","5019","53","2","600602","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2017"
"0","65100015","[라이딩] 그리퐁알1","5001","65100016","5015","4","5019","52","563","99","5020","65100015","0","0","0","0","5010","999","0","0","2025","1"
"0","65100016","[라이딩] 그리퐁알2","5001","65100016","5015","4","5019","52","563","99","5020","65100016","0","0","0","0","5010","999","0","0","2025","1"
"0","65100017","[라이딩] 그리퐁알3","5001","65100016","5015","4","5019","52","563","99","5020","65100017","0","0","0","0","5010","999","0","0","2025","1"
"0","65100020","[라이딩] 다크플릭","5001","65100021","5015","4","5019","53","2","600800","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2018"
"0","65100022","[라이딩] 다크플릭","5001","65100021","5015","4","5019","53","2","600801","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2018"
"0","65100023","[라이딩] 다크플릭","5001","65100021","5015","4","5019","53","2","600802","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2018"
"0","65100025","[라이딩] 다크플릭 알 1","5001","65100026","5015","4","5019","52","563","99","5020","65100025","0","0","0","0","5010","999","0","0","2025","1"
"0","65100026","[라이딩] 다크플릭 알 2","5001","65100026","5015","4","5019","52","563","99","5020","65100026","0","0","0","0","5010","999","0","0","2025","1"
"0","65100027","[라이딩] 다크플릭 알 3","5001","65100026","5015","4","5019","52","563","99","5020","65100027","0","0","0","0","5010","999","0","0","2025","1"
"0","65100030","[라이딩] 나이트 배트","5001","65100031","5015","4","5019","53","2","600900","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2019"
"0","65100032","[라이딩] 나이트 배트","5001","65100031","5015","4","5019","53","2","600901","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2019"
"0","65100033","[라이딩] 나이트 배트","5001","65100031","5015","4","5019","53","2","600902","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2019"
"0","65100035","[라이딩] 나이트 배트 알 1","5001","65100036","5015","4","5019","52","563","99","5020","65100035","0","0","0","0","5010","999","0","0","2025","1"
"0","65100036","[라이딩] 나이트 배트 알 2","5001","65100036","5015","4","5019","52","563","99","5020","65100036","0","0","0","0","5010","999","0","0","2025","1"
"0","65100037","[라이딩] 나이트 배트 알 3","5001","65100036","5015","4","5019","52","563","99","5020","65100037","0","0","0","0","5010","999","0","0","2025","1"
"0","65100040","[라이딩] 펠리온","5001","65100041","5015","4","5019","53","2","600700","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2017"
"0","65100042","[라이딩] 펠리온 2","5001","65100041","5015","4","5019","53","2","600701","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2017"
"0","65100043","[라이딩] 펠리온 3","5001","65100041","5015","4","5019","53","2","600702","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","2017"
"0","65100045","[라이딩] 펠리온 알 1","5001","65100046","5015","4","5019","52","563","99","5020","65100045","0","0","0","0","5010","999","0","0","2025","1"
"0","65100046","[라이딩] 펠리온 알 2","5001","65100046","5015","4","5019","52","563","99","5020","65100046","0","0","0","0","5010","999","0","0","2025","1"
"0","65100047","[라이딩] 펠리온 알 3","5001","65100046","5015","4","5019","52","563","99","5020","65100047","0","0","0","0","5010","999","0","0","2025","1"
"0","65100048","공중부양 어빌","3053","1","3054","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0","65100201","[라이딩] 3차 그리폰 머리","5001","65002024","5007","0","5010","250","5014","80","5015","15","2071","420000","2022","514","5002","2097152","0","0","0","0"
"0","65100202","[라이딩] 3차 그리폰 몸통","5001","65002025","5007","0","5010","250","5014","80","5015","15","2071","420000","2022","514","5002","4194304","0","0","0","0"
"0","65100203","[라이딩] 3차 그리폰 얼굴","5001","65002051","5019","28","5020","2","5023","20001107","5015","4","5010","1","5002","4","5016","1","0","0","0","0"
"0","65200010","[라이딩] 그리퐁(캐쉬)","5001","65100011","5015","4","5019","53","2","602600","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","1011"
"0","65200012","[라이딩] 그리퐁(캐쉬)","5001","65100011","5015","4","5019","53","2","602601","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","1011"
"0","65200013","[라이딩] 그리퐁(캐쉬)","5001","65100011","5015","4","5019","53","2","602602","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","1011"
"0","65200015","[라이딩] 그리퐁(캐쉬)알1","5001","65100016","5015","4","5019","52","563","99","5020","65200015","0","0","0","0","5010","999","0","0","2025","1"
"0","65200016","[라이딩] 그리퐁(캐쉬)알2","5001","65100016","5015","4","5019","52","563","99","5020","65200016","0","0","0","0","5010","999","0","0","2025","1"
"0","65200017","[라이딩] 그리퐁(캐쉬)알3","5001","65100016","5015","4","5019","52","563","99","5020","65200017","0","0","0","0","5010","999","0","0","2025","1"
"0","65200040","[라이딩] 펠리온(캐쉬)","5001","65100041","5015","4","5019","53","2","602700","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","1011"
"0","65200042","[라이딩] 펠리온(캐쉬)","5001","65100041","5015","4","5019","53","2","602701","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","1011"
"0","65200043","[라이딩] 펠리온(캐쉬)","5001","65100041","5015","4","5019","53","2","602702","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","1011"
"0","65200045","[라이딩] 펠리온(캐쉬) 알 1","5001","65100046","5015","4","5019","52","563","99","5020","65200045","0","0","0","0","5010","999","0","0","2025","1"
"0","65200046","[라이딩] 펠리온(캐쉬) 알 2","5001","65100046","5015","4","5019","52","563","99","5020","65200046","0","0","0","0","5010","999","0","0","2025","1"
"0","65200047","[라이딩] 펠리온(캐쉬) 알 3","5001","65100046","5015","4","5019","52","563","99","5020","65200047","0","0","0","0","5010","999","0","0","2025","1"
"0","65202010","[라이딩] 그리퐁(캐쉬)","5001","65100011","5015","4","5019","53","2","612600","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","1011"
"0","65202012","[라이딩] 그리퐁(캐쉬)","5001","65100011","5015","4","5019","53","2","612601","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","1011"
"0","65202013","[라이딩] 그리퐁(캐쉬)","5001","65100011","5015","4","5019","53","2","612602","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","1011"
"0","65202015","[라이딩] 그리퐁(캐쉬)알1","5001","65100016","5015","4","5019","52","563","99","5020","65202015","0","0","0","0","5010","999","0","0","2025","1"
"0","65202016","[라이딩] 그리퐁(캐쉬)알2","5001","65100016","5015","4","5019","52","563","99","5020","65202016","0","0","0","0","5010","999","0","0","2025","1"
"0","65202017","[라이딩] 그리퐁(캐쉬)알3","5001","65100016","5015","4","5019","52","563","99","5020","65202017","0","0","0","0","5010","999","0","0","2025","1"
"0","65202018","[퀘스트] 알 수 없는 펫알(66100118 참고)","5001","65202019","5015","4","5019","52","563","99","5020","65202018","0","0","0","0","5010","999","0","0","2025","1"
"0","65202040","[라이딩] 펠리온(캐쉬)","5001","65100041","5015","4","5019","53","2","612700","5002","67108864","5004","67108864","5014","50","5007","0","5015","4","1100","1011"
