f_NationCodeStr,ItemNo,Name,ResNo,Memo,Type,Price,SellPrice,Attribute,Gender,LevelLimit,ClassLimit,f_ClassLimitDisplayFilter,DraClassLimit,f_DraClassLimitDisplayFilter,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,Order1,Order2,Order3,CostumeGrade,f_IsCantShareRental
4/15/16,65002181,65002181,65002180,[전투펫] 생력 드링크 5%(10일),548,0,0,43,3,1,137438953470,-1,137438953470,-1,65002181,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65002182,65002182,65002180,[전투펫] 생력 드링크 5%(30일),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002182,0,0,0,0,0,0,0,0,0,43,2,1,0,0
4/15/16,65002182,65002182,65002180,[전투펫] 생력 드링크 5%(30일),548,0,0,43,3,1,137438953470,-1,137438953470,-1,65002182,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65002190,65002190,65002190,[전투펫] 생력 드링크 10%(1일),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002190,0,0,0,0,0,0,0,0,0,43,2,1,0,0
4/15/16,65002190,65002190,65002190,[전투펫] 생력 드링크 10%(1일),548,0,0,43,3,1,137438953470,-1,137438953470,-1,65002190,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65002191,65002191,65002190,[전투펫] 생력 드링크 10%(10일),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002191,0,0,0,0,0,0,0,0,0,43,2,1,0,0
4/15/16,65002191,65002191,65002190,[전투펫] 생력 드링크 10%(10일),548,0,0,43,3,1,137438953470,-1,137438953470,-1,65002191,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65002192,65002192,65002190,[전투펫] 생력 드링크 10%(30일),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002192,0,0,0,0,0,0,0,0,0,43,2,1,0,0
4/15/16,65002192,65002192,65002190,[전투펫] 생력 드링크 10%(30일),548,0,0,43,3,1,137438953470,-1,137438953470,-1,65002192,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65002200,65002200,65002200,[전투펫] 생력 드링크 20%(1일),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002200,0,0,0,0,0,0,0,0,0,43,2,1,0,0
4/15/16,65002200,65002200,65002200,[전투펫] 생력 드링크 20%(1일),548,0,0,43,3,1,137438953470,-1,137438953470,-1,65002200,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65002201,65002201,65002200,[전투펫] 생력 드링크 20%(10일),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002201,0,0,0,0,0,0,0,0,0,43,2,1,0,0
4/15/16,65002201,65002201,65002200,[전투펫] 생력 드링크 20%(10일),548,0,0,43,3,1,137438953470,-1,137438953470,-1,65002201,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65002202,65002202,65002200,[전투펫] 생력 드링크 20%(30일),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002202,0,0,0,0,0,0,0,0,0,43,2,1,0,0
4/15/16,65002202,65002202,65002200,[전투펫] 생력 드링크 20%(30일),548,0,0,43,3,1,137438953470,-1,137438953470,-1,65002202,0,0,0,0,0,0,0,0,0,43,2,1,0,0
0,65002210,65002210,65002210,[전투펫] 행운의 목걸이,514,0,0,6913,4,5,137438953470,-1,137438953470,-1,65002210,65002211,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002210,65002210,65002210,[전투펫] 행운의 목걸이,514,0,0,6506,4,5,137438953470,-1,137438953470,-1,65002210,65002211,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002220,65002220,65002220,[전투펫] 하트 목걸이,514,0,0,6913,4,15,137438953470,-1,137438953470,-1,65002220,65002221,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002220,65002220,65002220,[전투펫] 하트 목걸이,514,0,0,6506,4,15,137438953470,-1,137438953470,-1,65002220,65002221,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002230,65002230,65002230,[전투펫] 루비 목걸이,514,0,0,6913,4,25,137438953470,-1,137438953470,-1,65002230,65002231,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002230,65002230,65002230,[전투펫] 루비 목걸이,514,0,0,6506,4,25,137438953470,-1,137438953470,-1,65002230,65002231,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002240,65002240,65002240,[전투펫] 자수정 목걸이,514,0,0,6913,4,35,137438953470,-1,137438953470,-1,65002240,65002241,65002219,0,0,0,0,0,0,0,43,5,1,0,0
4/16,65002240,65002240,65002240,[전투펫] 자수정 목걸이,514,0,0,6506,4,35,137438953470,-1,137438953470,-1,65002240,65002241,65002219,0,0,0,0,0,0,0,43,5,1,0,0
0,65002250,65002250,65002250,[전투펫] 다이아몬드 목걸이,514,0,0,6913,4,45,137438953470,-1,137438953470,-1,65002250,65002251,65002219,0,0,0,0,0,0,0,43,5,1,0,0
4/16,65002250,65002250,65002250,[전투펫] 다이아몬드 목걸이,514,0,0,6506,4,45,137438953470,-1,137438953470,-1,65002250,65002251,65002219,0,0,0,0,0,0,0,43,5,1,0,0
0,65002260,65002260,65002260,[전투펫] 진주 목걸이,514,0,0,6913,4,55,137438953470,-1,137438953470,-1,65002260,65002261,65002219,0,0,0,0,0,0,0,43,3,1,0,0
4/16,65002260,65002260,65002260,[전투펫] 진주 목걸이,514,0,0,6506,4,55,137438953470,-1,137438953470,-1,65002260,65002261,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002270,65002270,65002270,[전투펫] 변화의 수정,20,0,0,43,3,1,137438953470,-1,137438953470,-1,65002270,0,0,0,0,0,0,0,0,0,43,3,1,0,0
0,65002280,65002280,65002280,[전투펫] 진화의 수정,20,0,0,43,3,1,137438953470,-1,137438953470,-1,65002280,0,0,0,0,0,0,0,0,0,43,3,1,0,0
0,65002290,65002290,65002290,[전투펫] 푸얀 킹 상의,34,0,0,7083,4,1,600300,-1,137438953470,-1,65002290,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002300,65002300,65002300,[전투펫] 푸얀 얼룩말 상의,34,0,0,7083,4,1,600300,-1,137438953470,-1,65002300,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002310,65002310,65002310,[전투펫] 핑마오 골드 쫄쫄이 상의,34,0,0,7083,4,1,600400,-1,137438953470,-1,65002310,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002320,65002320,65002320,[전투펫] 핑마오 노란색검은줄무니 쫄쫄이 상의,34,0,0,7083,4,1,600400,-1,137438953470,-1,65002320,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002330,65002330,65002330,[전투펫] 레오 붉은빛깔 실크망토 상의,34,0,0,7083,4,1,600500,-1,137438953470,-1,65002330,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002340,65002340,65002340,[전투펫] 레오 카키색상 흰색라인 상의,34,0,0,7083,4,1,600500,-1,137438953470,-1,65002340,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002350,65002350,65002350,[전투펫] 푸얀 킹 모자,34,0,0,7083,4,1,600300,-1,137438953470,-1,65002350,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002360,65002360,65002360,[전투펫] 푸얀 해적 모자,34,0,0,7083,4,1,600300,-1,137438953470,-1,65002360,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002370,65002370,65002370,[전투펫] 핑마오 파라오 모자,34,0,0,7083,4,1,600400,-1,137438953470,-1,65002370,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002380,65002380,65002380,[전투펫] 핑마오 비행사 모자,34,0,0,7083,4,1,600400,-1,137438953470,-1,65002380,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002390,65002390,65002390,[전투펫] 레오 왕관,34,0,0,7083,4,1,600500,-1,137438953470,-1,65002390,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002400,65002400,65002400,[전투펫] 레오 뿔 모자,34,0,0,7083,4,1,600500,-1,137438953470,-1,65002400,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002410,65002410,65002410,[전투펫] 푸얀 킹 깃발,34,0,0,7083,4,1,600300,-1,137438953470,-1,65002410,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002420,65002420,65002420,[전투펫] 푸얀 가죽 단검,34,0,0,7083,4,1,600300,-1,137438953470,-1,65002420,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002430,65002430,65002430,[전투펫] 팡마오 모자이크 깃발,34,0,0,7083,4,1,600400,-1,137438953470,-1,65002430,0,65002219,0,0,0,0,0,0,0,43,3,1,0,0
0,65002440,65002440,65002440,[전투펫] 팡마오 가죽 백,34,0,0,7083,4,1,600400,-1,137438953470,-1,65002440,0,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002450,65002450,65002450,[전투펫] 레오 푸른에메랄드 지팡이,34,0,0,7083,4,1,600500,-1,137438953470,-1,65002450,0,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002460,65002460,65002460,[전투펫] 레오 붉은흰색 방패,34,0,0,7083,4,1,600500,-1,137438953470,-1,65002460,0,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002470,65002470,65002470,[전투펫] 철광석 이빨,514,0,0,6913,4,1,137438953470,-1,137438953470,-1,65002470,65002471,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002470,65002470,65002470,[전투펫] 철광석 이빨,514,0,0,6506,4,1,137438953470,-1,137438953470,-1,65002470,65002471,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002480,65002480,65002480,[전투펫] 동광석 이빨,514,0,0,6913,4,5,137438953470,-1,137438953470,-1,65002480,65002481,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002480,65002480,65002480,[전투펫] 동광석 이빨,514,0,0,6506,4,5,137438953470,-1,137438953470,-1,65002480,65002481,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002490,65002490,65002490,[전투펫] 은광석 이빨,514,0,0,6913,4,10,137438953470,-1,137438953470,-1,65002490,65002491,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002490,65002490,65002490,[전투펫] 은광석 이빨,514,0,0,6506,4,10,137438953470,-1,137438953470,-1,65002490,65002491,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002500,65002500,65002500,[전투펫] 금광석 이빨,514,0,0,6913,4,15,137438953470,-1,137438953470,-1,65002500,65002501,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002500,65002500,65002500,[전투펫] 금광석 이빨,514,0,0,6506,4,15,137438953470,-1,137438953470,-1,65002500,65002501,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002510,65002510,65002510,[전투펫] 철광석 발톱,514,0,0,6913,4,20,137438953470,-1,137438953470,-1,65002510,65002511,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002510,65002510,65002510,[전투펫] 철광석 발톱,514,0,0,6506,4,20,137438953470,-1,137438953470,-1,65002510,65002511,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002520,65002520,65002520,[전투펫] 철광석 황금발톱,514,0,0,6913,4,25,137438953470,-1,137438953470,-1,65002520,65002521,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002520,65002520,65002520,[전투펫] 철광석 황금발톱,514,0,0,6506,4,25,137438953470,-1,137438953470,-1,65002520,65002521,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002530,65002530,65002530,[전투펫] 동광석 수정발톱,514,0,0,6913,4,30,137438953470,-1,137438953470,-1,65002530,65002531,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002530,65002530,65002530,[전투펫] 동광석 수정발톱,514,0,0,6506,4,30,137438953470,-1,137438953470,-1,65002530,65002531,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002540,65002540,65002540,[전투펫] 금광석 발톱,514,0,0,6913,4,35,137438953470,-1,137438953470,-1,65002540,65002541,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002540,65002540,65002540,[전투펫] 금광석 발톱,514,0,0,6506,4,35,137438953470,-1,137438953470,-1,65002540,65002541,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002550,65002550,65002550,[전투펫] 오리하르콘 황금발톱,514,0,0,6913,4,40,137438953470,-1,137438953470,-1,65002550,65002551,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002550,65002550,65002550,[전투펫] 오리하르콘 황금발톱,514,0,0,6506,4,40,137438953470,-1,137438953470,-1,65002550,65002551,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002560,65002560,65002560,[전투펫] 아다만타이트 발톱,514,0,0,6913,4,45,137438953470,-1,137438953470,-1,65002560,65002561,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002560,65002560,65002560,[전투펫] 아다만타이트 발톱,514,0,0,6506,4,45,137438953470,-1,137438953470,-1,65002560,65002561,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002570,65002570,65002570,[전투펫] 단단한 순은투구,514,0,0,6913,4,50,137438953470,-1,137438953470,-1,65002570,65002571,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002570,65002570,65002570,[전투펫] 단단한 순은투구,514,0,0,6506,4,50,137438953470,-1,137438953470,-1,65002570,65002571,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002580,65002580,65002580,[전투펫] 단단한 황금투구,514,0,0,6913,4,55,137438953470,-1,137438953470,-1,65002580,65002581,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002580,65002580,65002580,[전투펫] 단단한 황금투구,514,0,0,6506,4,55,137438953470,-1,137438953470,-1,65002580,65002581,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002590,65002590,65002590,[전투펫] 뿔장식 순은투구,514,0,0,6913,4,60,137438953470,-1,137438953470,-1,65002590,65002591,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002590,65002590,65002590,[전투펫] 뿔장식 순은투구,514,0,0,6506,4,60,137438953470,-1,137438953470,-1,65002590,65002591,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002600,65002600,65002600,[전투펫] 뿔장식 황금투구,514,0,0,6913,4,65,137438953470,-1,137438953470,-1,65002600,65002601,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002600,65002600,65002600,[전투펫] 뿔장식 황금투구,514,0,0,6506,4,65,137438953470,-1,137438953470,-1,65002600,65002601,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002610,65002610,65002610,[전투펫] 행운의 반지,514,0,0,6913,4,10,137438953470,-1,137438953470,-1,65002610,65002611,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002610,65002610,65002610,[전투펫] 행운의 반지,514,0,0,6506,4,10,137438953470,-1,137438953470,-1,65002610,65002611,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002620,65002620,65002620,[전투펫] 하트의 반지,514,0,0,6913,4,20,137438953470,-1,137438953470,-1,65002620,65002621,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002620,65002620,65002620,[전투펫] 하트의 반지,514,0,0,6506,4,20,137438953470,-1,137438953470,-1,65002620,65002621,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002630,65002630,65002630,[전투펫] 루비 반지,514,0,0,6913,4,30,137438953470,-1,137438953470,-1,65002630,65002631,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002630,65002630,65002630,[전투펫] 루비 반지,514,0,0,6506,4,30,137438953470,-1,137438953470,-1,65002630,65002631,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002640,65002640,65002640,[전투펫] 자수정 반지,514,0,0,6913,4,40,137438953470,-1,137438953470,-1,65002640,65002641,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002640,65002640,65002640,[전투펫] 자수정 반지,514,0,0,6506,4,40,137438953470,-1,137438953470,-1,65002640,65002641,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002650,65002650,65002650,[전투펫] 다이아몬드 반지,514,0,0,6913,4,50,137438953470,-1,137438953470,-1,65002650,65002651,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002650,65002650,65002650,[전투펫] 다이아몬드 반지,514,0,0,6506,4,50,137438953470,-1,137438953470,-1,65002650,65002651,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002660,65002660,65002660,[전투펫] 진주 반지,514,0,0,6913,4,60,137438953470,-1,137438953470,-1,65002660,65002661,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002660,65002660,65002660,[전투펫] 진주 반지,514,0,0,6506,4,60,137438953470,-1,137438953470,-1,65002660,65002661,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002670,65002670,65002670,[전투펫] 행운의 귀걸이,514,0,0,6913,4,10,137438953470,-1,137438953470,-1,65002670,65002671,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002670,65002670,65002670,[전투펫] 행운의 귀걸이,514,0,0,6506,4,10,137438953470,-1,137438953470,-1,65002670,65002671,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002680,65002680,65002680,[전투펫] 하트의 귀걸이,514,0,0,6913,4,20,137438953470,-1,137438953470,-1,65002680,65002681,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002680,65002680,65002680,[전투펫] 하트의 귀걸이,514,0,0,6506,4,20,137438953470,-1,137438953470,-1,65002680,65002681,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002690,65002690,65002690,[전투펫] 루비 귀걸이,514,0,0,6913,4,30,137438953470,-1,137438953470,-1,65002690,65002691,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002690,65002690,65002690,[전투펫] 루비 귀걸이,514,0,0,6506,4,30,137438953470,-1,137438953470,-1,65002690,65002691,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002700,65002700,65002700,[전투펫] 자수정 귀걸이,514,0,0,6913,4,40,137438953470,-1,137438953470,-1,65002700,65002701,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002700,65002700,65002700,[전투펫] 자수정 귀걸이,514,0,0,6506,4,40,137438953470,-1,137438953470,-1,65002700,65002701,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002710,65002710,65002710,[전투펫] 다이아몬드 귀걸이,514,0,0,6913,4,50,137438953470,-1,137438953470,-1,65002710,65002711,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002710,65002710,65002710,[전투펫] 다이아몬드 귀걸이,514,0,0,6506,4,50,137438953470,-1,137438953470,-1,65002710,65002711,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002720,65002720,65002720,[전투펫] 진주 귀걸이,514,0,0,6913,4,60,137438953470,-1,137438953470,-1,65002720,65002721,65002219,0,0,0,0,0,0,0,43,2,1,0,0
4/16,65002720,65002720,65002720,[전투펫] 진주 귀걸이,514,0,0,6506,4,60,137438953470,-1,137438953470,-1,65002720,65002721,65002219,0,0,0,0,0,0,0,43,2,1,0,0
0,65002730,65002730,65002730,[전투펫] 시공간의 방패[펫],516,0,0,513,3,1,137438953470,-1,137438953470,-1,65002730,0,0,0,0,0,0,0,0,0,43,3,1,0,0
4/16,65002730,65002730,65002730,[전투펫] 시공간의 방패[펫],516,0,0,1,3,1,137438953470,-1,137438953470,-1,65002730,0,0,0,0,0,0,0,0,0,43,3,1,0,0
0,65002740,65002740,65002740,[전투펫] 펫 스킬 활성화 물약 (1시간),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002740,0,0,0,0,0,0,0,0,0,43,5,1,0,0
4/16,65002740,65002740,65002740,[전투펫] 펫 스킬 활성화 물약 (1시간),548,0,0,555,3,1,137438953470,-1,137438953470,-1,65002740,0,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002750,65002750,65002740,[전투펫] 펫 스킬 활성화 물약 (3시간),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002750,0,0,0,0,0,0,0,0,0,43,5,1,0,0
4/16,65002750,65002750,65002740,[전투펫] 펫 스킬 활성화 물약 (3시간),548,0,0,555,3,1,137438953470,-1,137438953470,-1,65002750,0,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002760,65002760,65002740,[전투펫] 펫 스킬 활성화 물약 (6시간),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002760,0,0,0,0,0,0,0,0,0,43,5,1,0,0
4/16,65002760,65002760,65002740,[전투펫] 펫 스킬 활성화 물약 (6시간),548,0,0,555,3,1,137438953470,-1,137438953470,-1,65002760,0,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002770,65002770,65002740,[전투펫] 펫 스킬 활성화 물약 (12시간),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002770,0,0,0,0,0,0,0,0,0,43,5,1,0,0
4/16,65002770,65002770,65002740,[전투펫] 펫 스킬 활성화 물약 (12시간),548,0,0,555,3,1,137438953470,-1,137438953470,-1,65002770,0,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002780,65002780,65002740,[전투펫] 펫 스킬 활성화 물약 (24시간),548,0,0,513,3,1,137438953470,-1,137438953470,-1,65002780,0,0,0,0,0,0,0,0,0,43,5,1,0,0
4/16,65002780,65002780,65002740,[전투펫] 펫 스킬 활성화 물약 (24시간),548,0,0,555,3,1,137438953470,-1,137438953470,-1,65002780,0,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002790,65002790,65002740,[전투펫] 블리자드 스킬습득 물약,516,0,0,555,3,1,137438953470,-1,137438953470,-1,65002790,0,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002800,65002800,65002740,[전투펫] 메테오 스킬습득 물약,516,0,0,555,3,1,137438953470,-1,137438953470,-1,65002800,0,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002810,65002810,65002810,[전투펫] 펫 성장 포션 60등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002810,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002820,65002820,65002810,[전투펫] 펫 성장 포션 60등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002820,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002830,65002830,65002810,[전투펫] 펫 성장 포션 60등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002830,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002840,65002840,65002810,[전투펫] 펫 성장 포션 60등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002840,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002850,65002850,65002810,[전투펫] 펫 성장 포션 60등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002850,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002860,65002860,65002810,[전투펫] 펫 성장 포션 59등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002860,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002870,65002870,65002810,[전투펫] 펫 성장 포션 59등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002870,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002880,65002880,65002810,[전투펫] 펫 성장 포션 59등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002880,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002890,65002890,65002810,[전투펫] 펫 성장 포션 59등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002890,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002900,65002900,65002810,[전투펫] 펫 성장 포션 58등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002900,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002910,65002910,65002810,[전투펫] 펫 성장 포션 58등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002910,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002920,65002920,65002810,[전투펫] 펫 성장 포션 58등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002920,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002930,65002930,65002810,[전투펫] 펫 성장 포션 58등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002930,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002940,65002940,65002810,[전투펫] 펫 성장 포션 57등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002940,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002950,65002950,65002810,[전투펫] 펫 성장 포션 57등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002950,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002960,65002960,65002810,[전투펫] 펫 성장 포션 57등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002960,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002970,65002970,65002810,[전투펫] 펫 성장 포션 57등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002970,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002980,65002980,65002810,[전투펫] 펫 성장 포션 56등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002980,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65002990,65002990,65002810,[전투펫] 펫 성장 포션 56등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65002990,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003000,65003000,65002810,[전투펫] 펫 성장 포션 56등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003000,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003010,65003010,65002810,[전투펫] 펫 성장 포션 55등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003010,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003020,65003020,65002810,[전투펫] 펫 성장 포션 55등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003020,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003030,65003030,65002810,[전투펫] 펫 성장 포션 54등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003030,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003040,65003040,65002810,[전투펫] 펫 성장 포션 54등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003040,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003050,65003050,65002810,[전투펫] 펫 성장 포션 53등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003050,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003060,65003060,65002810,[전투펫] 펫 성장 포션 52등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003060,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003070,65003070,65002810,[전투펫] 펫 성장 포션 51등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003070,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003080,65003080,65002810,[전투펫] 펫 성장 포션 50등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003080,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003090,65003090,65002810,[전투펫] 펫 성장 포션 49등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003090,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
0,65003100,65003100,65002810,[전투펫] 펫 성장 포션 48등급,516,0,0,43,3,1,137438953470,-1,137438953470,-1,65003100,65002815,0,0,0,0,0,0,0,0,43,5,1,0,0
