NationCodeStr,SkillNo,Level,NameNo,RscNameNo,ActionName,Memo,Type,ClassLimit,LevelLimit,WeaponLimit,StateLimit,ParentSkill,Target,Range,CastTime,CoolTime,AnimationTime,MP,HP,EffectID,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,CmdStringNo,DraClassLimit,f_ActionCategory
0,404601,1,404601,404601,0,코팅 오일,2,0,0,0,0,404601,0,0,0,0,0,0,0,404601,404601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,404701,1,404701,404701,0,개구리 청심환,2,0,0,0,0,404701,0,0,0,0,0,0,0,404701,404701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,404801,1,404801,404801,0,도토리 주머니,2,0,0,0,0,404801,0,0,0,0,0,0,0,404801,404801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,404901,1,404901,404901,0,스팀 밀크,2,0,0,0,0,404901,0,0,0,0,0,0,0,404901,404901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,405001,1,405001,405001,0,폭발성 가루,2,0,0,0,0,405001,0,0,0,0,0,0,0,405001,405001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,405101,1,405101,405101,0,증오의 수정,2,0,0,0,0,405101,0,0,0,0,0,0,0,405101,405101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,405201,1,405201,405201,0,만능약,2,0,0,0,0,405201,0,0,0,0,0,0,0,405201,405201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,405301,1,405301,405301,0,푸른 쇳조각,2,0,0,0,0,405301,0,0,0,0,0,0,0,405301,405301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,405401,1,405401,405401,0,만데가리,2,0,0,0,0,405401,0,0,0,0,0,0,0,405401,405401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,405501,1,405501,405501,0,조각난 파인애플,2,0,0,0,0,405501,0,0,0,0,0,0,0,405501,405501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,405601,1,405601,405601,0,펜리르의 뿔,2,0,0,0,0,405601,0,0,0,0,0,0,0,405601,405601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,405701,1,405701,405701,0,경험치 1.1배 증가,2,0,0,0,0,405701,0,0,0,0,0,0,0,405701,405701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,405801,1,405801,405801,0,경험치 1.2배 증가,2,0,0,0,0,405801,0,0,0,0,0,0,0,405801,405801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,405901,1,405901,405901,0,경험치 1.3배 증가,2,0,0,0,0,405901,0,0,0,0,0,0,0,405901,405901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,406001,1,406001,406001,0,경험치 1.4배 증가,2,0,0,0,0,406001,0,0,0,0,0,0,0,406001,406001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,406101,1,406101,406101,0,경험치 1.5배 증가,2,0,0,0,0,406101,0,0,0,0,0,0,0,406101,406101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,406201,1,406201,406201,0,경험치 1.6배 증가,2,0,0,0,0,406201,0,0,0,0,0,0,0,406201,406201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,406301,1,406301,406301,0,경험치 1.7배 증가,2,0,0,0,0,406301,0,0,0,0,0,0,0,406301,406301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,406401,1,406401,406401,0,경험치 1.8배 증가,2,0,0,0,0,406401,0,0,0,0,0,0,0,406401,406401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,406501,1,406501,406501,0,경험치 1.9배 증가,2,0,0,0,0,406501,0,0,0,0,0,0,0,406501,406501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,406901,1,406901,406901,0,잭의 완두콩,2,0,0,0,0,406901,0,0,0,0,0,0,0,406901,406901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,407001,1,407001,407001,0,우정무가,2,0,0,0,0,407001,0,0,0,0,0,0,0,407001,407001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,407101,1,407101,407101,0,만한전석,2,0,0,0,0,407101,0,0,0,0,0,0,0,407101,407101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,407201,1,407201,407201,0,심령계탕,2,0,0,0,0,407201,0,0,0,0,0,0,0,407201,407201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,407301,1,407301,407301,0,무적침통,2,0,0,0,0,407301,0,0,0,0,0,0,0,407301,407301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,407401,1,407401,407401,0,명중만점,2,0,0,0,0,407401,0,0,0,0,0,0,0,407401,407401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,407501,1,407501,407501,0,십자가,2,0,0,0,0,407501,0,0,0,0,0,0,0,407501,407501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,407601,1,407601,407601,0,예수의 십자가,2,0,0,0,0,407601,0,0,0,0,0,0,0,407601,407601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,407701,1,407701,407701,0,이탈리아,2,0,0,0,0,407701,0,0,0,0,0,0,0,407701,407701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,407801,1,407801,407801,0,푸른소변신,2,0,0,0,0,407801,0,0,0,0,0,0,0,407801,407801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,407901,1,407901,407901,0,나비,2,0,0,0,0,407901,0,0,0,0,0,0,0,407901,407901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,408001,1,408001,408001,0,환룡실버,2,0,0,0,0,408001,0,0,0,0,0,0,0,408001,408001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,408101,1,408101,408101,0,진금용은,2,0,0,0,0,408101,0,0,0,0,0,0,0,408101,408101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,408201,1,408201,408201,0,드래곤 로드의 축복,2,0,0,0,0,408201,0,0,0,0,0,0,0,408201,408201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,408202,1,408201,408202,0,드래곤 로드의 축복 x4,2,0,0,0,0,408202,0,0,0,0,0,0,0,408202,408202,0,20820,30101,0,0,0,0,0,0,0,0,0
0,408301,1,408301,408301,0,가토의 회복,2,0,0,0,0,408301,0,0,0,0,0,0,0,408301,408301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,408401,1,408401,408401,0,경험치 50% UP 포션 (1시간),2,0,0,0,0,408401,0,0,0,0,0,0,0,408401,408401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,408501,1,408501,408501,0,경험치 더블UP 증가 포션 (1시간),2,0,0,0,0,408501,0,0,0,0,0,0,0,408501,408501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,408601,1,408601,408601,0,경험치 50% UP 포션 (1일) ,2,0,0,0,0,408601,0,0,0,0,0,0,0,408601,408601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,408701,1,408701,408701,0,경험치 더블UP 증가 포션 (1일),2,0,0,0,0,408701,0,0,0,0,0,0,0,408701,408701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,408801,1,408801,408801,0,경험치 1.5배 증가 포션 (오전),2,0,0,0,0,408801,0,0,0,0,0,0,0,408801,408801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,408901,1,408901,408901,0,경험치 1.5배 증가 포션 (오후),2,0,0,0,0,408901,0,0,0,0,0,0,0,408901,408901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,409001,1,409001,409001,0,경험치 1.5배 증가 포션 (저녁),2,0,0,0,0,409001,0,0,0,0,0,0,0,409001,409001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,409101,1,409101,409101,0,경험치 1.5배 증가 포션 (밤),2,0,0,0,0,409101,0,0,0,0,0,0,0,409101,409101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,409201,1,409201,409201,0,10% EXP Potion,2,0,0,0,0,409201,0,0,0,0,0,0,0,409201,409201,0,20820,0,0,0,0,0,0,0,0,0,0
0,409301,1,409301,409301,0,20% EXP Potion,2,0,0,0,0,409301,0,0,0,0,0,0,0,409301,409301,0,20820,0,0,0,0,0,0,0,0,0,0
0,409401,1,409401,409401,0,30% EXP Potion,2,0,0,0,0,409401,0,0,0,0,0,0,0,409401,409401,0,20820,0,0,0,0,0,0,0,0,0,0
0,409501,1,409501,409501,0,40% EXP Potion,2,0,0,0,0,409501,0,0,0,0,0,0,0,409501,409501,0,20820,0,0,0,0,0,0,0,0,0,0
0,409601,1,409601,409601,0,50% EXP Potion,2,0,0,0,0,409601,0,0,0,0,0,0,0,409601,409601,0,20820,0,0,0,0,0,0,0,0,0,0
0,409701,1,409701,409701,0,60% EXP Potion,2,0,0,0,0,409701,0,0,0,0,0,0,0,409701,409701,0,20820,0,0,0,0,0,0,0,0,0,0
0,409801,1,409801,409801,0,70% EXP Potion,2,0,0,0,0,409801,0,0,0,0,0,0,0,409801,409801,0,20820,0,0,0,0,0,0,0,0,0,0
0,409901,1,409901,409901,0,80% EXP Potion,2,0,0,0,0,409901,0,0,0,0,0,0,0,409901,409901,0,20820,0,0,0,0,0,0,0,0,0,0
0,410001,1,410001,410001,0,90% EXP Potion,2,0,0,0,0,410001,0,0,0,0,0,0,0,410001,410001,0,20820,0,0,0,0,0,0,0,0,0,0
0,410101,1,410101,410101,0,Double EXP Potion,2,0,0,0,0,410101,0,0,0,0,0,0,0,410101,410101,0,20820,0,0,0,0,0,0,0,0,0,0
0,410201,1,410201,410201,0,Mini 10% EXP Potion,2,0,0,0,0,410201,0,0,0,0,0,0,0,410201,410201,0,20820,0,0,0,0,0,0,0,0,0,0
0,410301,1,410301,410301,0,Mini 20% EXP Potion,2,0,0,0,0,410301,0,0,0,0,0,0,0,410301,410301,0,20820,0,0,0,0,0,0,0,0,0,0
0,410401,1,410401,410401,0,Mini 30% EXP Potion,2,0,0,0,0,410401,0,0,0,0,0,0,0,410401,410401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,410501,1,410501,410501,0,Mini 40% EXP Potion,2,0,0,0,0,410501,0,0,0,0,0,0,0,410501,410501,0,20820,0,0,0,0,0,0,0,0,0,0
0,410601,1,410601,410601,0,Mini 50% EXP Potion,2,0,0,0,0,410601,0,0,0,0,0,0,0,410601,410601,0,20820,0,0,0,0,0,0,0,0,0,0
0,410701,1,410701,410701,0,Mini 60% EXP Potion,2,0,0,0,0,410701,0,0,0,0,0,0,0,410701,410701,0,20820,0,0,0,0,0,0,0,0,0,0
0,410801,1,410801,410801,0,Mini 70% EXP Potion,2,0,0,0,0,410801,0,0,0,0,0,0,0,410801,410801,0,20820,0,0,0,0,0,0,0,0,0,0
0,410901,1,410901,410901,0,Mini 80% EXP Potion,2,0,0,0,0,410901,0,0,0,0,0,0,0,410901,410901,0,20820,0,0,0,0,0,0,0,0,0,0
0,411001,1,411001,411001,0,Mini 90% EXP Potion,2,0,0,0,0,411001,0,0,0,0,0,0,0,411001,411001,0,20820,0,0,0,0,0,0,0,0,0,0
0,411101,1,411101,411101,0,Mini Double EXP Potion,2,0,0,0,0,411101,0,0,0,0,0,0,0,411101,411101,0,20820,0,0,0,0,0,0,0,0,0,0
0,411205,1,411205,411205,0,경험치 10% 증가,2,0,0,0,0,411205,0,0,0,0,0,0,0,411205,411205,0,20820,30101,0,0,0,0,0,0,0,0,0
0,411705,1,411705,411705,0,MP 회복속도 10% 증가,2,0,0,0,0,411705,0,0,0,0,0,0,0,411705,411705,0,20820,30101,0,0,0,0,0,0,0,0,0
0,412305,1,412305,412305,0,물리 공격력 10% 증가,2,0,0,0,0,412305,0,0,0,0,0,0,0,412305,412305,0,20820,30101,0,0,0,0,0,0,0,0,0
0,418401,1,418401,418401,0,경험치 1.2배 증가,2,0,0,0,0,418401,0,0,0,0,0,0,0,418401,418401,0,20820,30101,0,0,0,0,0,0,0,0,0
2,418401,1,418402,418401,0,경험치 1.2배 증가,2,0,0,0,0,418401,0,0,0,0,0,0,0,418401,418401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,418501,1,418501,418501,0,경험치 1.3배 증가,2,0,0,0,0,418501,0,0,0,0,0,0,0,418501,418501,0,20820,30101,0,0,0,0,0,0,0,0,0
2,418501,1,418502,418501,0,경험치 1.3배 증가,2,0,0,0,0,418501,0,0,0,0,0,0,0,418501,418501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,418601,1,418601,418601,0,경험치 1.6배 증가,2,0,0,0,0,418601,0,0,0,0,0,0,0,418601,418601,0,20820,30101,0,0,0,0,0,0,0,0,0
2,418601,1,418602,418601,0,경험치 1.6배 증가,2,0,0,0,0,418601,0,0,0,0,0,0,0,418601,418601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,418701,1,418701,418701,0,경험치 1.9배 증가,2,0,0,0,0,418701,0,0,0,0,0,0,0,418701,418701,0,20820,30101,0,0,0,0,0,0,0,0,0
2,418701,1,418702,418701,0,경험치 1.9배 증가,2,0,0,0,0,418701,0,0,0,0,0,0,0,418701,418701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,419501,1,419501,419501,0,유령 화이트 초코렛 ,2,0,0,0,0,419501,0,0,0,0,0,0,0,419501,419501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,419601,1,419601,419601,0,마녀모자 초코렛 ,2,0,0,0,0,419601,0,0,0,0,0,0,0,419601,419601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,419701,1,419701,419701,0,호박 쿠키,2,0,0,0,0,419701,0,0,0,0,0,0,0,419701,419701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,419801,1,419801,419801,0,호박 머핀,2,0,0,0,0,419801,0,0,0,0,0,0,0,419801,419801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,419901,1,419901,419901,0,알록달록한 사탕 ,2,0,0,0,0,419901,0,0,0,0,0,0,0,419901,419901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,420001,1,420001,420001,0,호박등,2,0,0,0,0,420001,0,0,0,0,0,0,0,420001,420001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,420101,1,420101,420101,0,호박젤리,2,0,0,0,0,420101,0,0,0,0,0,0,0,420101,420101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,420201,1,420201,420201,0,알록달록한 초코렛,2,0,0,0,0,420201,0,0,0,0,0,0,0,420201,420201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,420301,1,420301,408501,0,경험치 2배 증가 포션 (1시간) LV.1-20(중국),2,0,0,0,0,420301,0,0,0,0,0,0,0,420301,420301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,421201,1,421201,421201,0,(안씀),2,0,0,0,0,421201,0,0,0,0,0,0,0,421201,421201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,421301,1,421301,421301,0,협동퀘스트 1단계(북미),2,0,0,0,0,421301,0,0,0,0,0,0,0,421301,421301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,421401,1,421401,421401,0,협동퀘스트 2단계(북미),2,0,0,0,0,421401,0,0,0,0,0,0,0,421401,421401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,421501,1,421501,421501,0,협동퀘스트 3단계(북미),2,0,0,0,0,421501,0,0,0,0,0,0,0,421501,421501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,421601,1,421601,421601,0,협동퀘스트 4단계(북미),2,0,0,0,0,421601,0,0,0,0,0,0,0,421601,421601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431202,1,411202,411202,0,경험치 3% 증가,2,0,0,0,0,431202,0,0,0,0,0,0,0,431202,431202,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431203,1,411203,411203,0,경험치 4% 증가,2,0,0,0,0,431203,0,0,0,0,0,0,0,431203,431203,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431204,1,411204,411204,0,경험치 5% 증가,2,0,0,0,0,431204,0,0,0,0,0,0,0,431204,431204,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431301,1,411301,411301,0,회피율 2% 증가,2,0,0,0,0,431301,0,0,0,0,0,0,0,431301,431301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431302,1,411302,411302,0,회피율 3% 증가,2,0,0,0,0,431302,0,0,0,0,0,0,0,431302,431302,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431303,1,411303,411303,0,회피율 4% 증가,2,0,0,0,0,431303,0,0,0,0,0,0,0,431303,431303,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431304,1,411304,411304,0,회피율 5% 증가,2,0,0,0,0,431304,0,0,0,0,0,0,0,431304,431304,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431402,1,411402,411402,0,공격속도 3% 증가,2,0,0,0,0,431402,0,0,0,0,0,0,0,431402,431402,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431403,1,411403,411403,0,공격속도 4% 증가,2,0,0,0,0,431403,0,0,0,0,0,0,0,431403,431403,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431404,1,411404,411404,0,공격속도 5% 증가,2,0,0,0,0,431404,0,0,0,0,0,0,0,431404,431404,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431501,1,411501,411501,0,마법 방어력 2% 증가,2,0,0,0,0,431501,0,0,0,0,0,0,0,431501,431501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431602,1,411602,411602,0,마법 공격력 3% 증가,2,0,0,0,0,431602,0,0,0,0,0,0,0,431602,431602,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431603,1,411603,411603,0,마법 공격력 4% 증가,2,0,0,0,0,431603,0,0,0,0,0,0,0,431603,431603,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431604,1,411604,411604,0,마법 공격력 5% 증가,2,0,0,0,0,431604,0,0,0,0,0,0,0,431604,431604,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431702,1,411702,411702,0,MP 회복속도 3% 증가,2,0,0,0,0,431702,0,0,0,0,0,0,0,431702,431702,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431703,1,411703,411703,0,MP 회복속도 4% 증가,2,0,0,0,0,431703,0,0,0,0,0,0,0,431703,431703,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431704,1,411704,411704,0,MP 회복속도 5% 증가,2,0,0,0,0,431704,0,0,0,0,0,0,0,431704,431704,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431801,1,411801,411801,0,명중률 2% 증가,2,0,0,0,0,431801,0,0,0,0,0,0,0,431801,431801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431803,1,411803,411803,0,명중률 4% 증가,2,0,0,0,0,431803,0,0,0,0,0,0,0,431803,431803,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431901,1,411901,411901,0,이동속도 2% 증가,2,0,0,0,0,431901,0,0,0,0,0,0,0,431901,431901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431902,1,411902,411902,0,이동속도 3% 증가,2,0,0,0,0,431902,0,0,0,0,0,0,0,431902,431902,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431903,1,411903,411903,0,이동속도 4% 증가,2,0,0,0,0,431903,0,0,0,0,0,0,0,431903,431903,0,20820,30101,0,0,0,0,0,0,0,0,0
0,431904,1,411904,411904,0,이동속도 5% 증가,2,0,0,0,0,431904,0,0,0,0,0,0,0,431904,431904,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432101,1,412101,412101,0,치명타 확률 2% 증가,2,0,0,0,0,432101,0,0,0,0,0,0,0,432101,432101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432102,1,412102,412102,0,치명타 확률 3% 증가,2,0,0,0,0,432102,0,0,0,0,0,0,0,432102,432102,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432103,1,412103,412103,0,치명타 확률 4% 증가,2,0,0,0,0,432103,0,0,0,0,0,0,0,432103,432103,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432104,1,412104,412104,0,치명타 확률 5% 증가,2,0,0,0,0,432104,0,0,0,0,0,0,0,432104,432104,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432203,1,412203,412203,0,데미지 감소 4% 증가,2,0,0,0,0,432203,0,0,0,0,0,0,0,432203,432203,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432204,1,412204,412204,0,데미지 감소 5% 증가,2,0,0,0,0,432204,0,0,0,0,0,0,0,432204,432204,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432303,1,412303,412303,0,물리 공격력 4% 증가,2,0,0,0,0,432303,0,0,0,0,0,0,0,432303,432303,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432304,1,412304,412304,0,물리 공격력 5% 증가,2,0,0,0,0,432304,0,0,0,0,0,0,0,432304,432304,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432401,1,412401,412401,0,물리 방어력 2% 증가,2,0,0,0,0,432401,0,0,0,0,0,0,0,432401,432401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432402,1,412402,412402,0,물리 방어력 3% 증가,2,0,0,0,0,432402,0,0,0,0,0,0,0,432402,432402,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432404,1,412404,412404,0,물리 방어력 5% 증가,2,0,0,0,0,432404,0,0,0,0,0,0,0,432404,432404,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432502,1,412502,412502,0,블록율 3% 증가,2,0,0,0,0,432502,0,0,0,0,0,0,0,432502,432502,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432503,1,412503,412503,0,블록율 4% 증가,2,0,0,0,0,432503,0,0,0,0,0,0,0,432503,432503,0,20820,30101,0,0,0,0,0,0,0,0,0
0,432504,1,412504,412504,0,블록율 5% 증가,2,0,0,0,0,432504,0,0,0,0,0,0,0,432504,432504,0,20820,30101,0,0,0,0,0,0,0,0,0
0,440001,1,440001,440001,0,크리스마스 초콜릿 장식,2,0,0,0,0,440001,0,0,0,0,0,0,0,440001,440001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,440101,1,440101,440101,0,크리스마스 방울 장식,2,0,0,0,0,440101,0,0,0,0,0,0,0,440101,440101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,440201,1,440201,440201,0,튼튼한 산타 썰매,2,0,0,0,0,440201,0,0,0,0,0,0,0,440201,440201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,440301,1,440301,440301,0,크리스마스 원형 장식,2,0,0,0,0,440301,0,0,0,0,0,0,0,440301,440301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,440401,1,440401,440401,0,크리스마스 골든 벨,2,0,0,0,0,440401,0,0,0,0,0,0,0,440401,440401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,440501,1,440501,440501,0,크리스마스 빨강 양초,2,0,0,0,0,440501,0,0,0,0,0,0,0,440501,440501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,440601,1,440601,440601,0,크리스마스 지팡이,2,0,0,0,0,440601,0,0,0,0,0,0,0,440601,440601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,440701,1,440701,440701,0,크리스마스 막대사탕,2,0,0,0,0,440701,0,0,0,0,0,0,0,440701,440701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,440801,1,440801,440801,0,협동퀘스트 1단계(유럽),2,0,0,0,0,440801,0,0,0,0,0,0,0,440801,440801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,440901,1,440901,440901,0,협동퀘스트 2단계(유럽),2,0,0,0,0,440901,0,0,0,0,0,0,0,440901,440901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,441001,1,441001,441001,0,협동퀘스트 3단계(유럽),2,0,0,0,0,441001,0,0,0,0,0,0,0,441001,441001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,441101,1,441101,441101,0,협동퀘스트 4단계(유럽),2,0,0,0,0,441101,0,0,0,0,0,0,0,441101,441101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,441201,1,441201,441201,0,협동퀘스트 1단계(싱가폴),2,0,0,0,0,441201,0,0,0,0,0,0,0,441201,441201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,441301,1,441301,441301,0,협동퀘스트 2단계(싱가폴),2,0,0,0,0,441301,0,0,0,0,0,0,0,441301,441301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,441401,1,441401,441401,0,협동퀘스트 3단계(싱가폴),2,0,0,0,0,441401,0,0,0,0,0,0,0,441401,441401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,441501,1,441501,441501,0,협동퀘스트 4단계(싱가폴),2,0,0,0,0,441501,0,0,0,0,0,0,0,441501,441501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,441601,1,441601,441601,0,협동퀘스트 1단계(대만),2,0,0,0,0,441601,0,0,0,0,0,0,0,441601,441601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,441701,1,441701,441701,0,협동퀘스트 2단계(대만),2,0,0,0,0,441701,0,0,0,0,0,0,0,441701,441701,0,20820,30101,0,0,0,0,0,0,0,0,0
0,441801,1,441801,441801,0,협동퀘스트 3단계(대만),2,0,0,0,0,441801,0,0,0,0,0,0,0,441801,441801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,441901,1,441901,441901,0,협동퀘스트 4단계(대만),2,0,0,0,0,441901,0,0,0,0,0,0,0,441901,441901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,442001,1,442001,442001,0,협동퀘스트 1단계(중국),2,0,0,0,0,442001,0,0,0,0,0,0,0,442001,442001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,442101,1,442101,442101,0,협동퀘스트 2단계(중국),2,0,0,0,0,442101,0,0,0,0,0,0,0,442101,442101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,442201,1,442201,442201,0,협동퀘스트 3단계(중국),2,0,0,0,0,442201,0,0,0,0,0,0,0,442201,442201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,442301,1,442301,442301,0,협동퀘스트 4단계(중국),2,0,0,0,0,442301,0,0,0,0,0,0,0,442301,442301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,442801,1,98006140,442801,0,경험치 3배 증가 포션(1시간),2,0,0,0,0,442801,0,0,0,0,0,0,0,442801,442801,0,20820,30101,0,0,0,0,0,0,0,0,0
0,442901,1,98006150,442901,0,경험치 4배 증가 포션(1시간),2,0,0,0,0,442901,0,0,0,0,0,0,0,442901,442901,0,20820,30101,0,0,0,0,0,0,0,0,0
0,443001,1,98006160,443001,0,경험치 5배 증가 포션(1시간),2,0,0,0,0,443001,0,0,0,0,0,0,0,443001,443001,0,20820,30101,0,0,0,0,0,0,0,0,0
0,443101,1,98006170,443101,0,경험치 3배 증가 포션(2시간),2,0,0,0,0,443101,0,0,0,0,0,0,0,443101,443101,0,20820,30101,0,0,0,0,0,0,0,0,0
0,443201,1,98006180,443201,0,경험치 4배 증가 포션(2시간),2,0,0,0,0,443201,0,0,0,0,0,0,0,443201,443201,0,20820,30101,0,0,0,0,0,0,0,0,0
0,443301,1,98006190,443301,0,경험치 5배 증가 포션(2시간),2,0,0,0,0,443301,0,0,0,0,0,0,0,443301,443301,0,20820,30101,0,0,0,0,0,0,0,0,0
0,443401,1,98006200,443401,0,경험치 3배 증가 포션(1일),2,0,0,0,0,443401,0,0,0,0,0,0,0,443401,443401,0,20820,30101,0,0,0,0,0,0,0,0,0
0,443501,1,98006210,443501,0,경험치 4배 증가 포션(1일),2,0,0,0,0,443501,0,0,0,0,0,0,0,443501,443501,0,20820,30101,0,0,0,0,0,0,0,0,0
0,443601,1,98006220,443601,0,경험치 5배 증가 포션(1일),2,0,0,0,0,443601,0,0,0,0,0,0,0,443601,443601,0,20820,30101,0,0,0,0,0,0,0,0,0
0,443701,1,98006230,443701,0,경험치 10% 증가 포션(1시간),2,0,0,0,0,443701,0,0,0,0,0,0,0,443701,443701,0,20820,30101,0,0,0,0,0,0,0,0,0
