NationCodeStr,EffectID,Name,ActionName,Memo,Type,Interval,DurationTime,Toggle,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10
0,100011025,100011001,sa_burn,화상 LV25,2,1000,58000,0,100011025,0,0,0,0,0,0,0,11701,17001
0,100011026,100011001,sa_burn,화상 LV26,2,1000,60000,0,100011026,0,0,0,0,0,0,0,11701,17001
0,100011027,100011001,sa_burn,화상 LV27,2,1000,62000,0,100011027,0,0,0,0,0,0,0,11701,17001
0,100011028,100011001,sa_burn,화상 LV28,2,1000,64000,0,100011028,0,0,0,0,0,0,0,11701,17001
0,100011029,100011001,sa_burn,화상 LV29,2,1000,66000,0,100011029,0,0,0,0,0,0,0,11701,17001
0,100011030,100011001,sa_burn,화상 LV30,2,1000,68000,0,100011030,0,0,0,0,0,0,0,11701,17001
0,100011101,100011101,sa_burn,심각한 화상 LV1,2,1000,10000,0,100011101,0,0,0,0,0,0,0,11701,17001
0,100011102,100011101,sa_burn,심각한 화상 LV2,2,1000,12000,0,100011102,0,0,0,0,0,0,0,11701,17001
0,100011103,100011101,sa_burn,심각한 화상 LV3,2,1000,14000,0,100011103,0,0,0,0,0,0,0,11701,17001
0,100011104,100011101,sa_burn,심각한 화상 LV4,2,1000,16000,0,100011104,0,0,0,0,0,0,0,11701,17001
0,100011105,100011101,sa_burn,심각한 화상 LV5,2,1000,18000,0,100011105,0,0,0,0,0,0,0,11701,17001
0,100011106,100011101,sa_burn,심각한 화상 LV6,2,1000,20000,0,100011106,0,0,0,0,0,0,0,11701,17001
0,100011107,100011101,sa_burn,심각한 화상 LV7,2,1000,22000,0,100011107,0,0,0,0,0,0,0,11701,17001
0,100011108,100011101,sa_burn,심각한 화상 LV8,2,1000,24000,0,100011108,0,0,0,0,0,0,0,11701,17001
0,100011109,100011101,sa_burn,심각한 화상 LV9,2,1000,26000,0,100011109,0,0,0,0,0,0,0,11701,17001
0,100011110,100011101,sa_burn,심각한 화상 LV10,2,1000,28000,0,100011110,0,0,0,0,0,0,0,11701,17001
0,100011111,100011101,sa_burn,심각한 화상 LV11,2,1000,30000,0,100011111,0,0,0,0,0,0,0,11701,17001
0,100011112,100011101,sa_burn,심각한 화상 LV12,2,1000,32000,0,100011112,0,0,0,0,0,0,0,11701,17001
0,100011113,100011101,sa_burn,심각한 화상 LV13,2,1000,34000,0,100011113,0,0,0,0,0,0,0,11701,17001
0,100011114,100011101,sa_burn,심각한 화상 LV14,2,1000,36000,0,100011114,0,0,0,0,0,0,0,11701,17001
0,100011115,100011101,sa_burn,심각한 화상 LV15,2,1000,38000,0,100011115,0,0,0,0,0,0,0,11701,17001
0,100011116,100011101,sa_burn,심각한 화상 LV16,2,1000,40000,0,100011116,0,0,0,0,0,0,0,11701,17001
0,100011117,100011101,sa_burn,심각한 화상 LV17,2,1000,42000,0,100011117,0,0,0,0,0,0,0,11701,17001
0,100011118,100011101,sa_burn,심각한 화상 LV18,2,1000,44000,0,100011118,0,0,0,0,0,0,0,11701,17001
0,100011119,100011101,sa_burn,심각한 화상 LV19,2,1000,46000,0,100011119,0,0,0,0,0,0,0,11701,17001
0,100011120,100011101,sa_burn,심각한 화상 LV20,2,1000,48000,0,100011120,0,0,0,0,0,0,0,11701,17001
0,100011121,100011101,sa_burn,심각한 화상 LV21,2,1000,50000,0,100011121,0,0,0,0,0,0,0,11701,17001
0,100011122,100011101,sa_burn,심각한 화상 LV22,2,1000,52000,0,100011122,0,0,0,0,0,0,0,11701,17001
0,100011123,100011101,sa_burn,심각한 화상 LV23,2,1000,54000,0,100011123,0,0,0,0,0,0,0,11701,17001
0,100011124,100011101,sa_burn,심각한 화상 LV24,2,1000,56000,0,100011124,0,0,0,0,0,0,0,11701,17001
0,100011125,100011101,sa_burn,심각한 화상 LV25,2,1000,58000,0,100011125,0,0,0,0,0,0,0,11701,17001
0,100011126,100011101,sa_burn,심각한 화상 LV26,2,1000,60000,0,100011126,0,0,0,0,0,0,0,11701,17001
0,100011127,100011101,sa_burn,심각한 화상 LV27,2,1000,62000,0,100011127,0,0,0,0,0,0,0,11701,17001
0,100011128,100011101,sa_burn,심각한 화상 LV28,2,1000,64000,0,100011128,0,0,0,0,0,0,0,11701,17001
0,100011129,100011101,sa_burn,심각한 화상 LV29,2,1000,66000,0,100011129,0,0,0,0,0,0,0,11701,17001
0,100011130,100011101,sa_burn,심각한 화상 LV30,2,1000,68000,0,100011130,0,0,0,0,0,0,0,11701,17001
0,100011201,100011201,0,실명 LV1,2,0,5000,0,100011201,0,0,0,0,0,0,0,11701,17002
0,100011202,100011201,0,실명 LV2,2,0,7000,0,100011202,0,0,0,0,0,0,0,11701,17002
0,100011203,100011201,0,실명 LV3,2,0,9000,0,100011203,0,0,0,0,0,0,0,11701,17002
0,100011204,100011201,0,실명 LV4,2,0,11000,0,100011204,0,0,0,0,0,0,0,11701,17002
0,100011205,100011201,0,실명 LV5,2,0,13000,0,100011205,0,0,0,0,0,0,0,11701,17002
0,100011206,100011201,0,실명 LV6,2,0,15000,0,100011206,0,0,0,0,0,0,0,11701,17002
0,100011207,100011201,0,실명 LV7,2,0,17000,0,100011207,0,0,0,0,0,0,0,11701,17002
0,100011208,100011201,0,실명 LV8,2,0,19000,0,100011208,0,0,0,0,0,0,0,11701,17002
0,100011209,100011201,0,실명 LV9,2,0,21000,0,100011209,0,0,0,0,0,0,0,11701,17002
0,100011210,100011201,0,실명 LV10,2,0,23000,0,100011210,0,0,0,0,0,0,0,11701,17002
0,100011211,100011201,0,실명 LV11,2,0,25000,0,100011211,0,0,0,0,0,0,0,11701,17002
0,100011212,100011201,0,실명 LV12,2,0,27000,0,100011212,0,0,0,0,0,0,0,11701,17002
0,100011213,100011201,0,실명 LV13,2,0,29000,0,100011213,0,0,0,0,0,0,0,11701,17002
0,100011214,100011201,0,실명 LV14,2,0,31000,0,100011214,0,0,0,0,0,0,0,11701,17002
0,100011215,100011201,0,실명 LV15,2,0,33000,0,100011215,0,0,0,0,0,0,0,11701,17002
0,100011216,100011201,0,실명 LV16,2,0,35000,0,100011216,0,0,0,0,0,0,0,11701,17002
0,100011217,100011201,0,실명 LV17,2,0,37000,0,100011217,0,0,0,0,0,0,0,11701,17002
0,100011218,100011201,0,실명 LV18,2,0,39000,0,100011218,0,0,0,0,0,0,0,11701,17002
0,100011219,100011201,0,실명 LV19,2,0,41000,0,100011219,0,0,0,0,0,0,0,11701,17002
0,100011220,100011201,0,실명 LV20,2,0,43000,0,100011220,0,0,0,0,0,0,0,11701,17002
0,100011221,100011201,0,실명 LV21,2,0,45000,0,100011221,0,0,0,0,0,0,0,11701,17002
0,100011222,100011201,0,실명 LV22,2,0,47000,0,100011222,0,0,0,0,0,0,0,11701,17002
0,100011223,100011201,0,실명 LV23,2,0,49000,0,100011223,0,0,0,0,0,0,0,11701,17002
0,100011224,100011201,0,실명 LV24,2,0,51000,0,100011224,0,0,0,0,0,0,0,11701,17002
0,100011225,100011201,0,실명 LV25,2,0,53000,0,100011225,0,0,0,0,0,0,0,11701,17002
0,100011226,100011201,0,실명 LV26,2,0,55000,0,100011226,0,0,0,0,0,0,0,11701,17002
0,100011227,100011201,0,실명 LV27,2,0,57000,0,100011227,0,0,0,0,0,0,0,11701,17002
0,100011228,100011201,0,실명 LV28,2,0,59000,0,100011228,0,0,0,0,0,0,0,11701,17002
0,100011229,100011201,0,실명 LV29,2,0,61000,0,100011229,0,0,0,0,0,0,0,11701,17002
0,100011230,100011201,0,실명 LV30,2,0,63000,0,100011230,0,0,0,0,0,0,0,11701,17002
0,100011301,90000101,0,숨기 금지,11,0,10000,0,100011301,0,0,0,0,0,0,0,11701,17001
0,100011501,100011501,0,슬로우 LV1,2,0,3000,0,100011501,0,0,0,0,0,0,0,11701,17001
0,100011502,100011501,0,슬로우 LV2,2,0,5000,0,100011502,0,0,0,0,0,0,0,11701,17001
0,100011503,100011501,0,슬로우 LV3,2,0,7000,0,100011503,0,0,0,0,0,0,0,11701,17001
0,100011504,100011501,0,슬로우 LV4,2,0,9000,0,100011504,0,0,0,0,0,0,0,11701,17001
0,100011505,100011501,0,슬로우 LV5,2,0,11000,0,100011505,0,0,0,0,0,0,0,11701,17001
0,100011506,100011501,0,슬로우 LV6,2,0,13000,0,100011506,0,0,0,0,0,0,0,11701,17001
0,100011507,100011501,0,슬로우 LV7,2,0,15000,0,100011507,0,0,0,0,0,0,0,11701,17001
0,100011508,100011501,0,슬로우 LV8,2,0,17000,0,100011508,0,0,0,0,0,0,0,11701,17001
0,100011509,100011501,0,슬로우 LV9,2,0,19000,0,100011509,0,0,0,0,0,0,0,11701,17001
0,100011510,100011501,0,슬로우 LV10,2,0,21000,0,100011510,0,0,0,0,0,0,0,11701,17001
0,100011511,100011501,0,슬로우 LV11,2,0,23000,0,100011511,0,0,0,0,0,0,0,11701,17001
0,100011512,100011501,0,슬로우 LV12,2,0,25000,0,100011512,0,0,0,0,0,0,0,11701,17001
0,100011513,100011501,0,슬로우 LV13,2,0,27000,0,100011513,0,0,0,0,0,0,0,11701,17001
0,100011514,100011501,0,슬로우 LV14,2,0,29000,0,100011514,0,0,0,0,0,0,0,11701,17001
0,100011515,100011501,0,슬로우 LV15,2,0,31000,0,100011515,0,0,0,0,0,0,0,11701,17001
0,100011516,100011501,0,슬로우 LV16,2,0,33000,0,100011516,0,0,0,0,0,0,0,11701,17001
0,100011517,100011501,0,슬로우 LV17,2,0,35000,0,100011517,0,0,0,0,0,0,0,11701,17001
0,100011518,100011501,0,슬로우 LV18,2,0,37000,0,100011518,0,0,0,0,0,0,0,11701,17001
0,100011519,100011501,0,슬로우 LV19,2,0,39000,0,100011519,0,0,0,0,0,0,0,11701,17001
0,100011520,100011501,0,슬로우 LV20,2,0,41000,0,100011520,0,0,0,0,0,0,0,11701,17001
0,100011521,100011501,0,슬로우 LV21,2,0,43000,0,100011521,0,0,0,0,0,0,0,11701,17001
0,100011522,100011501,0,슬로우 LV22,2,0,45000,0,100011522,0,0,0,0,0,0,0,11701,17001
0,100011523,100011501,0,슬로우 LV23,2,0,47000,0,100011523,0,0,0,0,0,0,0,11701,17001
0,100011524,100011501,0,슬로우 LV24,2,0,49000,0,100011524,0,0,0,0,0,0,0,11701,17001
0,100011525,100011501,0,슬로우 LV25,2,0,51000,0,100011525,0,0,0,0,0,0,0,11701,17001
0,100011526,100011501,0,슬로우 LV26,2,0,53000,0,100011526,0,0,0,0,0,0,0,11701,17001
0,100011527,100011501,0,슬로우 LV27,2,0,55000,0,100011527,0,0,0,0,0,0,0,11701,17001
0,100011528,100011501,0,슬로우 LV28,2,0,57000,0,100011528,0,0,0,0,0,0,0,11701,17001
0,100011529,100011501,0,슬로우 LV29,2,0,59000,0,100011529,0,0,0,0,0,0,0,11701,17001
0,100011530,100011501,0,슬로우 LV30,2,0,61000,0,100011530,0,0,0,0,0,0,0,11701,17001
0,100011601,100011601,0,약화 1Lv,2,0,10000,0,100011601,0,0,0,0,0,0,0,11701,17001
0,100011602,100011601,0,약화 2Lv,2,0,10000,0,100011602,0,0,0,0,0,0,0,11701,17001
0,100011603,100011601,0,약화 3Lv,2,0,10000,0,100011603,0,0,0,0,0,0,0,11701,17001
0,100011604,100011601,0,약화 4Lv,2,0,10000,0,100011604,0,0,0,0,0,0,0,11701,17001
0,100011605,100011601,0,약화 5Lv,2,0,10000,0,100011605,0,0,0,0,0,0,0,11701,17001
0,100011606,100011601,0,약화 6Lv,2,0,10000,0,100011606,0,0,0,0,0,0,0,11701,17001
0,100011607,100011601,0,약화 7Lv,2,0,10000,0,100011607,0,0,0,0,0,0,0,11701,17001
0,100011608,100011601,0,약화 8Lv,2,0,10000,0,100011608,0,0,0,0,0,0,0,11701,17001
0,100011609,100011601,0,약화 9Lv,2,0,10000,0,100011609,0,0,0,0,0,0,0,11701,17001
0,100011610,100011601,0,약화 10Lv,2,0,10000,0,100011610,0,0,0,0,0,0,0,11701,17001
0,100011611,100011601,0,약화 11Lv,2,0,10000,0,100011611,0,0,0,0,0,0,0,11701,17001
0,100011612,100011601,0,약화 12Lv,2,0,10000,0,100011612,0,0,0,0,0,0,0,11701,17001
0,100011613,100011601,0,약화 13Lv,2,0,10000,0,100011613,0,0,0,0,0,0,0,11701,17001
0,100011614,100011601,0,약화 14Lv,2,0,10000,0,100011614,0,0,0,0,0,0,0,11701,17001
0,100011615,100011601,0,약화 15Lv,2,0,10000,0,100011615,0,0,0,0,0,0,0,11701,17001
0,100011616,100011601,0,약화 16Lv,2,0,10000,0,100011616,0,0,0,0,0,0,0,11701,17001
0,100011617,100011601,0,약화 17Lv,2,0,10000,0,100011617,0,0,0,0,0,0,0,11701,17001
0,100011618,100011601,0,약화 18Lv,2,0,10000,0,100011618,0,0,0,0,0,0,0,11701,17001
0,100011619,100011601,0,약화 19Lv,2,0,10000,0,100011619,0,0,0,0,0,0,0,11701,17001
0,100011620,100011601,0,약화 20Lv,2,0,10000,0,100011620,0,0,0,0,0,0,0,11701,17001
0,100011621,100011601,0,약화 21Lv,2,0,10000,0,100011621,0,0,0,0,0,0,0,11701,17001
0,100011622,100011601,0,약화 22Lv,2,0,10000,0,100011622,0,0,0,0,0,0,0,11701,17001
0,100011623,100011601,0,약화 23Lv,2,0,10000,0,100011623,0,0,0,0,0,0,0,11701,17001
0,100011624,100011601,0,약화 24Lv,2,0,10000,0,100011624,0,0,0,0,0,0,0,11701,17001
0,100011625,100011601,0,약화 25Lv,2,0,10000,0,100011625,0,0,0,0,0,0,0,11701,17001
0,100011626,100011601,0,약화 26Lv,2,0,10000,0,100011626,0,0,0,0,0,0,0,11701,17001
0,100011627,100011601,0,약화 27Lv,2,0,10000,0,100011627,0,0,0,0,0,0,0,11701,17001
0,100011628,100011601,0,약화 28Lv,2,0,10000,0,100011628,0,0,0,0,0,0,0,11701,17001
0,100011629,100011601,0,약화 29Lv,2,0,10000,0,100011629,0,0,0,0,0,0,0,11701,17001
0,100011630,100011601,0,약화 30Lv,2,0,10000,0,100011630,0,0,0,0,0,0,0,11701,17001
0,100011701,100011701,se_spark,감전,2,200,600,0,100011701,0,0,20004,0,0,0,0,11701,17001
0,101000101,101000101,0,인생은 한 방!,1,0,0,0,101000101,0,0,0,0,0,0,0,0,17001
0,101000102,101000102,0,인생은 한 방!,1,0,0,0,101000102,0,0,0,0,0,0,0,0,17001
0,101000103,101000103,0,인생은 한 방!,1,0,0,0,101000103,0,0,0,0,0,0,0,0,17001
0,101000104,101000104,0,인생은 한 방!,1,0,0,0,101000104,0,0,0,0,0,0,0,0,17001
0,101000105,101000105,0,인생은 한 방!,1,0,0,0,101000105,0,0,0,0,0,0,0,0,17001
0,101000106,101000106,0,인생은 한 방!,1,0,0,0,101000106,0,0,0,0,0,0,0,0,17001
0,101000107,101000107,0,인생은 한 방!,1,0,0,0,101000107,0,0,0,0,0,0,0,0,17001
0,101000108,101000108,0,인생은 한 방!,1,0,0,0,101000108,0,0,0,0,0,0,0,0,17001
0,101000109,101000109,0,인생은 한 방!,1,0,0,0,101000109,0,0,0,0,0,0,0,0,17001
0,101000110,101000110,0,인생은 한 방!,1,0,0,0,101000110,0,0,0,0,0,0,0,0,17001
0,101000201,101000201,0,곰 왔다 (Brother is Return),1,0,0,0,101000201,0,0,0,0,0,0,0,0,17001
0,101000202,101000202,0,곰 왔다 (Brother is Return),1,0,0,0,101000202,0,0,0,0,0,0,0,0,17001
0,101000203,101000203,0,곰 왔다 (Brother is Return),1,0,0,0,101000203,0,0,0,0,0,0,0,0,17001
0,101000204,101000204,0,곰 왔다 (Brother is Return),1,0,0,0,101000204,0,0,0,0,0,0,0,0,17001
0,101000205,101000205,0,곰 왔다 (Brother is Return),1,0,0,0,101000205,0,0,0,0,0,0,0,0,17001
0,101000206,101000206,0,곰 왔다 (Brother is Return),1,0,0,0,101000206,0,0,0,0,0,0,0,0,17001
0,101000207,101000207,0,곰 왔다 (Brother is Return),1,0,0,0,101000207,0,0,0,0,0,0,0,0,17001
0,101000208,101000208,0,곰 왔다 (Brother is Return),1,0,0,0,101000208,0,0,0,0,0,0,0,0,17001
0,101000209,101000209,0,곰 왔다 (Brother is Return),1,0,0,0,101000209,0,0,0,0,0,0,0,0,17001
0,101000210,101000210,0,곰 왔다 (Brother is Return),1,0,0,0,101000210,0,0,0,0,0,0,0,0,17001
0,101000301,101000301,se_big_head_size,단단한 머리,1,0,900000,0,101000301,0,0,0,0,0,0,0,11701,17001
0,101000302,101000301,se_big_head_size,단단한 머리,1,0,900000,0,101000302,0,0,0,0,0,0,0,11701,17001
0,101000303,101000301,se_big_head_size,단단한 머리,1,0,900000,0,101000303,0,0,0,0,0,0,0,11701,17001
0,101000304,101000301,se_big_head_size,단단한 머리,1,0,900000,0,101000304,0,0,0,0,0,0,0,11701,17001
0,101000305,101000301,se_big_head_size,단단한 머리,1,0,900000,0,101000305,0,0,0,0,0,0,0,11701,17001
0,101000306,101000301,se_big_head_size,단단한 머리,1,0,900000,0,101000306,0,0,0,0,0,0,0,11701,17001
0,101000307,101000301,se_big_head_size,단단한 머리,1,0,900000,0,101000307,0,0,0,0,0,0,0,11701,17001
0,101000308,101000301,se_big_head_size,단단한 머리,1,0,900000,0,101000308,0,0,0,0,0,0,0,11701,17001
0,101000309,101000301,se_big_head_size,단단한 머리,1,0,900000,0,101000309,0,0,0,0,0,0,0,11701,17001
0,101000310,101000301,se_big_head_size,단단한 머리,1,0,900000,0,101000310,0,0,0,0,0,0,0,11701,17001
0,101000401,101000401,0,와신상담 (Forget Pain),1,0,10000,0,101000401,0,0,0,0,0,0,0,11701,17001
0,101000402,101000401,0,와신상담 (Forget Pain),1,0,12000,0,101000402,0,0,0,0,0,0,0,11701,17001
0,101000403,101000401,0,와신상담 (Forget Pain),1,0,14000,0,101000403,0,0,0,0,0,0,0,11701,17001
0,101000404,101000401,0,와신상담 (Forget Pain),1,0,16000,0,101000404,0,0,0,0,0,0,0,11701,17001
0,101000405,101000401,0,와신상담 (Forget Pain),1,0,18000,0,101000405,0,0,0,0,0,0,0,11701,17001
0,101000501,101000501,0,곰 간다,1,0,0,0,101000501,0,0,0,0,0,0,0,0,17001
0,101000502,101000502,0,곰 간다,1,0,0,0,101000502,0,0,0,0,0,0,0,0,17001
0,101000503,101000503,0,곰 간다,1,0,0,0,101000503,0,0,0,0,0,0,0,0,17001
0,101000504,101000504,0,곰 간다,1,0,0,0,101000504,0,0,0,0,0,0,0,0,17001
0,101000505,101000505,0,곰 간다,1,0,0,0,101000505,0,0,0,0,0,0,0,0,17001
0,101000506,101000506,0,곰 간다,1,0,0,0,101000506,0,0,0,0,0,0,0,0,17001
0,101000507,101000507,0,곰 간다,1,0,0,0,101000507,0,0,0,0,0,0,0,0,17001
0,101000508,101000508,0,곰 간다,1,0,0,0,101000508,0,0,0,0,0,0,0,0,17001
0,101000509,101000509,0,곰 간다,1,0,0,0,101000509,0,0,0,0,0,0,0,0,17001
0,101000510,101000510,0,곰 간다,1,0,0,0,101000510,0,0,0,0,0,0,0,0,17001
0,101000601,101000601,se_bear_head,곰같은 힘이여!,1,0,900000,0,101000601,0,0,0,0,0,0,0,11701,17001
0,101000602,101000601,se_bear_head,곰같은 힘이여!,1,0,900000,0,101000602,0,0,0,0,0,0,0,11701,17001
0,101000603,101000601,se_bear_head,곰같은 힘이여!,1,0,900000,0,101000603,0,0,0,0,0,0,0,11701,17001
0,101000604,101000601,se_bear_head,곰같은 힘이여!,1,0,900000,0,101000604,0,0,0,0,0,0,0,11701,17001
0,101000605,101000601,se_bear_head,곰같은 힘이여!,1,0,900000,0,101000605,0,0,0,0,0,0,0,11701,17001
0,101000606,101000601,se_bear_head,곰같은 힘이여!,1,0,900000,0,101000606,0,0,0,0,0,0,0,11701,17001
0,101000607,101000601,se_bear_head,곰같은 힘이여!,1,0,900000,0,101000607,0,0,0,0,0,0,0,11701,17001
0,101000608,101000601,se_bear_head,곰같은 힘이여!,1,0,900000,0,101000608,0,0,0,0,0,0,0,11701,17001
0,101000609,101000601,se_bear_head,곰같은 힘이여!,1,0,900000,0,101000609,0,0,0,0,0,0,0,11701,17001
0,101000610,101000601,se_bear_head,곰같은 힘이여!,1,0,900000,0,101000610,0,0,0,0,0,0,0,11701,17001
0,101000701,101000701,0,아머 브레이크,2,0,10000,0,101000701,0,0,0,0,0,0,0,0,17001
0,101000702,101000702,0,아머 브레이크,2,0,10000,0,101000702,0,0,0,0,0,0,0,0,17001
0,101000703,101000703,0,아머 브레이크,2,0,10000,0,101000703,0,0,0,0,0,0,0,0,17001
0,101000704,101000704,0,아머 브레이크,2,0,10000,0,101000704,0,0,0,0,0,0,0,0,17001
0,101000705,101000705,0,아머 브레이크,2,0,10000,0,101000705,0,0,0,0,0,0,0,0,17001
0,101000801,101000801,0,스톰 블레이드,1,0,3000,0,101000801,0,0,0,0,0,0,0,0,17001
0,101000802,101000802,0,스톰 블레이드,1,0,3000,0,101000802,0,0,0,0,0,0,0,0,17001
0,101000803,101000803,0,스톰 블레이드,1,0,3000,0,101000803,0,0,0,0,0,0,0,0,17001
0,101000804,101000804,0,스톰 블레이드,1,0,3000,0,101000804,0,0,0,0,0,0,0,0,17001
0,101000805,101000805,0,스톰 블레이드,1,0,3000,0,101000805,0,0,0,0,0,0,0,0,17001
0,101000806,101000806,0,스톰 블레이드,1,0,3000,0,101000806,0,0,0,0,0,0,0,0,17001
0,101000807,101000807,0,스톰 블레이드,1,0,3000,0,101000807,0,0,0,0,0,0,0,0,17001
0,101000808,101000808,0,스톰 블레이드,1,0,3000,0,101000808,0,0,0,0,0,0,0,0,17001
0,101000809,101000809,0,스톰 블레이드,1,0,3000,0,101000809,0,0,0,0,0,0,0,0,17001
0,101000810,101000810,0,스톰 블레이드,1,0,3000,0,101000810,0,0,0,0,0,0,0,0,17001
0,101000901,101000901,0,숄더 태클,1,0,0,0,101000901,0,0,0,0,0,0,0,0,17001
0,101000902,101000902,0,숄더 태클,1,0,0,0,101000902,0,0,0,0,0,0,0,0,17001
0,101000903,101000903,0,숄더 태클,1,0,0,0,101000903,0,0,0,0,0,0,0,0,17001
0,101000904,101000904,0,숄더 태클,1,0,0,0,101000904,0,0,0,0,0,0,0,0,17001
0,101000905,101000905,0,숄더 태클,1,0,0,0,101000905,0,0,0,0,0,0,0,0,17001
0,101000906,101000906,0,숄더 태클,1,0,0,0,101000906,0,0,0,0,0,0,0,0,17001
0,101000907,101000907,0,숄더 태클,1,0,0,0,101000907,0,0,0,0,0,0,0,0,17001
0,101000908,101000908,0,숄더 태클,1,0,0,0,101000908,0,0,0,0,0,0,0,0,17001
0,101000909,101000909,0,숄더 태클,1,0,0,0,101000909,0,0,0,0,0,0,0,0,17001
0,101000910,101000910,0,숄더 태클,1,0,0,0,101000910,0,0,0,0,0,0,0,0,17001
0,101001001,101001001,0,소드 댄스,1,0,0,0,101001001,0,0,0,0,0,0,0,0,17001
0,101001002,101001002,0,소드 댄스,1,0,0,0,101001002,0,0,0,0,0,0,0,0,17001
0,101001003,101001003,0,소드 댄스,1,0,0,0,101001003,0,0,0,0,0,0,0,0,17001
0,101001004,101001004,0,소드 댄스,1,0,0,0,101001004,0,0,0,0,0,0,0,0,17001
0,101001005,101001005,0,소드 댄스,1,0,0,0,101001005,0,0,0,0,0,0,0,0,17001
0,101001006,101001006,0,소드 댄스,1,0,0,0,101001006,0,0,0,0,0,0,0,0,17001
0,101001007,101001007,0,소드 댄스,1,0,0,0,101001007,0,0,0,0,0,0,0,0,17001
0,101001008,101001008,0,소드 댄스,1,0,0,0,101001008,0,0,0,0,0,0,0,0,17001
0,101001009,101001009,0,소드 댄스,1,0,0,0,101001009,0,0,0,0,0,0,0,0,17001
0,101001010,101001010,0,소드 댄스,1,0,0,0,101001010,0,0,0,0,0,0,0,0,17001
0,101001101,101001101,0,불타는 청춘,1,0,0,0,101001101,0,0,0,0,0,0,0,0,17001
0,101001102,101001102,0,불타는 청춘,1,0,0,0,101001102,0,0,0,0,0,0,0,0,17001
0,101001103,101001103,0,불타는 청춘,1,0,0,0,101001103,0,0,0,0,0,0,0,0,17001
0,101001104,101001104,0,불타는 청춘,1,0,0,0,101001104,0,0,0,0,0,0,0,0,17001
0,101001105,101001105,0,불타는 청춘,1,0,0,0,101001105,0,0,0,0,0,0,0,0,17001
0,101001106,101001106,0,불타는 청춘,1,0,0,0,101001106,0,0,0,0,0,0,0,0,17001
0,101001107,101001107,0,불타는 청춘,1,0,0,0,101001107,0,0,0,0,0,0,0,0,17001
0,101001108,101001108,0,불타는 청춘,1,0,0,0,101001108,0,0,0,0,0,0,0,0,17001
0,101001109,101001109,0,불타는 청춘,1,0,0,0,101001109,0,0,0,0,0,0,0,0,17001
0,101001110,101001110,0,불타는 청춘,1,0,0,0,101001110,0,0,0,0,0,0,0,0,17001
0,101001201,101001201,0,비정한 인생,1,0,0,0,101001201,0,0,0,0,0,0,0,0,17001
0,101001202,101001202,0,비정한 인생,1,0,0,0,101001202,0,0,0,0,0,0,0,0,17001
0,101001203,101001203,0,비정한 인생,1,0,0,0,101001203,0,0,0,0,0,0,0,0,17001
0,101001204,101001204,0,비정한 인생,1,0,0,0,101001204,0,0,0,0,0,0,0,0,17001
0,101001205,101001205,0,비정한 인생,1,0,0,0,101001205,0,0,0,0,0,0,0,0,17001
0,101001206,101001206,0,비정한 인생,1,0,0,0,101001206,0,0,0,0,0,0,0,0,17001
0,101001207,101001207,0,비정한 인생,1,0,0,0,101001207,0,0,0,0,0,0,0,0,17001
0,101001208,101001208,0,비정한 인생,1,0,0,0,101001208,0,0,0,0,0,0,0,0,17001
0,101001209,101001209,0,비정한 인생,1,0,0,0,101001209,0,0,0,0,0,0,0,0,17001
0,101001210,101001210,0,비정한 인생,1,0,0,0,101001210,0,0,0,0,0,0,0,0,17001
0,101020100,101020100,se_stun,스턴 최소레벨,2,0,600,0,101020100,0,310101,0,0,0,0,0,0,17002
0,101020101,101020101,se_stun,스턴 LV1,2,0,1500,0,101020101,0,310101,0,0,0,0,0,11701,17002
0,101020102,101020101,se_stun,스턴 LV2,2,0,1700,0,101020102,0,310101,0,0,0,0,0,11701,17002
0,101020103,101020101,se_stun,스턴 LV3,2,0,1900,0,101020103,0,310101,0,0,0,0,0,11701,17002
0,101020104,101020101,se_stun,스턴 LV4,2,0,2100,0,101020104,0,310101,0,0,0,0,0,11701,17002
0,101020105,101020101,se_stun,스턴 LV5,2,0,2300,0,101020105,0,310101,0,0,0,0,0,11701,17002
0,101020106,101020101,se_stun,스턴 LV6,2,0,2500,0,101020106,0,310101,0,0,0,0,0,11701,17002
0,101020107,101020101,se_stun,스턴 LV7,2,0,2700,0,101020107,0,310101,0,0,0,0,0,11701,17002
0,101020108,101020101,se_stun,스턴 LV8,2,0,2900,0,101020108,0,310101,0,0,0,0,0,11701,17002
0,101020109,101020101,se_stun,스턴 LV9,2,0,3100,0,101020109,0,310101,0,0,0,0,0,11701,17002
0,101020110,101020101,se_stun,스턴 LV10,2,0,3300,0,101020110,0,310101,0,0,0,0,0,11701,17002
0,101100101,101100101,0,기본 전사 타격 1타,3,0,0,0,101100101,0,0,0,0,0,0,0,0,17001
0,101100201,101100201,0,기본 전사 타격 2타,3,0,0,0,101100201,0,0,0,0,0,0,0,0,17001
0,101100301,101100301,0,기본 전사 타격 3타,3,0,0,0,101100301,0,0,0,0,0,0,0,0,17001
0,101100401,101100401,0,대쉬 공격,3,0,0,0,101100401,0,0,0,0,0,0,0,0,17001
0,101100601,101100601,0,전사 띄우기,3,0,0,0,101100601,0,0,0,0,0,0,0,0,17001
0,101100602,101100601,0,전사 띄우기,3,0,0,0,101100602,0,0,0,0,0,0,0,0,17001
