NationCodeStr,AbilNo,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10
0,1000805,스파크 롹,520,6000,3010,102003605,3020,100,507,8,3008,2,3003,100,7312,0,101,3000,2020,500,0,0
0,1000806,스파크 롹,520,6500,3010,102003606,3020,100,507,8,3008,2,3003,100,7312,0,101,3000,2020,500,0,0
0,1000807,스파크 롹,520,7000,3010,102003607,3020,100,507,8,3008,2,3003,100,7312,0,101,3000,2020,500,0,0
0,1000808,스파크 롹,520,7500,3010,102003608,3020,100,507,8,3008,2,3003,100,7312,0,101,3000,2020,500,0,0
0,1000809,스파크 롹,520,8000,3010,102003609,3020,100,507,8,3008,2,3003,100,7312,0,101,3000,2020,500,0,0
0,1000810,스파크 롹,520,8500,3010,102003610,3020,100,507,8,3008,2,3003,100,7312,0,101,3000,2020,500,0,0
0,1000901,긴급 후퇴 보호막 설치,520,4000,3010,108000301,3020,100,507,8,3008,2,3003,120,7312,0,2051,108000301,2020,300,0,0
0,1000902,긴급 후퇴 보호막 설치,520,6000,3010,108000302,3020,100,507,8,3008,2,3003,120,7312,0,2051,108000302,2020,300,0,0
0,1000903,긴급 후퇴 보호막 설치,520,8000,3010,108000303,3020,100,507,8,3008,2,3003,120,7312,0,2051,108000303,2020,300,0,0
0,1001001,테슬라 코일,520,7000,3010,110003601,3020,100,507,8,3008,2,3003,150,7312,5000,0,0,2020,100,0,0
0,1001002,테슬라 코일,520,8000,3010,110003602,3020,100,507,8,3008,2,3003,150,7312,5000,0,0,2020,100,0,0
0,1001003,테슬라 코일,520,9000,3010,110003603,3020,100,507,8,3008,2,3003,150,7312,5000,0,0,2020,100,0,0
0,1001004,테슬라 코일,520,10000,3010,110003604,3020,100,507,8,3008,2,3003,150,7312,5000,0,0,2020,100,0,0
0,1001005,테슬라 코일,520,11000,3010,110003605,3020,100,507,8,3008,2,3003,150,7312,5000,0,0,2020,100,0,0
0,1002101,조각상(엘가) 설치 1,520,16000,0,0,3020,100,507,8,3008,2,3003,96,7312,0,2051,532001,2052,532201,559,4967
0,1002102,조각상(엘가) 설치 2,520,21000,0,0,3020,100,507,8,3008,2,3003,96,7312,0,2051,532002,2052,532202,559,4967
0,1002103,조각상(엘가) 설치 3,520,26000,0,0,3020,100,507,8,3008,2,3003,96,7312,0,2051,532003,2052,532203,559,4967
0,1002104,조각상(엘가) 설치 4,520,31000,0,0,3020,100,507,8,3008,2,3003,96,7312,0,2051,532004,2052,532204,559,4967
0,1002105,조각상(엘가) 설치 5,520,36000,0,0,3020,100,507,8,3008,2,3003,96,7312,0,2051,532005,2052,532205,559,4967
0,1002106,조각상(엘가) 설치 6,520,41000,0,0,3020,100,507,8,3008,2,3003,96,7312,0,2051,532006,2052,532206,559,4967
0,2000008,소환수 AI,507,16,3730,50,3731,125,3732,500,3008,2,6015,0,7082,5000,3051,5000,6010,7,0,0
0,2000009,블레서 전용 AI,507,17,3730,50,3731,125,3732,500,3053,1,3054,35,3008,2,0,0,0,0,6010,7
0,2000010,드라군 전용 어빌,3039,101,3136,1,6412,1,0,0,0,0,3733,0,3734,25000,575,300000001,3136,1,7111,7000
0,2000020,소환수 공용어빌2,3039,512,3136,1,6420,300,6421,300,6422,2,3733,0,3734,25000,575,300000001,3136,1,7111,10000
0,2001001,미스트 Lv1 전체 스킬 세트,3010,300101501,3020,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2001002,미스트 Lv2 전체 스킬 세트,3010,300101501,3020,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2001003,미스트 Lv3 전체 스킬 세트,3010,300101501,3020,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2001004,미스트 Lv4 전체 스킬 세트,3010,300101501,3020,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2001005,미스트 Lv5 전체 스킬 세트,3010,300101501,3020,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2001006,미스트 Lv6 전체 스킬 세트,3010,300101501,3020,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2001007,미스트 Lv7 전체 스킬 세트,3010,300101501,3020,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2001008,미스트 Lv8 전체 스킬 세트,3010,300101501,3020,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2001009,미스트 Lv9 전체 스킬 세트,3010,300101501,3020,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2001010,미스트 Lv10 전체 스킬 세트,3010,300101501,3020,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2001101,미스트 소환수 Lv1 어빌,3092,7500,6400,16000,6401,3000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2001102,미스트 소환수 Lv2 어빌,3092,7500,6400,17000,6401,3500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2001103,미스트 소환수 Lv3 어빌,3092,7500,6400,18000,6401,4000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2001104,미스트 소환수 Lv4 어빌,3092,7500,6400,19000,6401,4500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2001105,미스트 소환수 Lv5 어빌,3092,7500,6400,20000,6401,5000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2001106,미스트 소환수 Lv6 어빌,3092,7500,6400,21000,6401,5500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2001107,미스트 소환수 Lv7 어빌,3092,7500,6400,22000,6401,6000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2001108,미스트 소환수 Lv8 어빌,3092,7500,6400,23000,6401,6500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2001109,미스트 소환수 Lv9 어빌,3092,7500,6400,24000,6401,7000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2001110,미스트 소환수 Lv10 어빌,3092,7500,6400,25000,6401,7500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2001201,미스트 소환수 Lv1 임펙트_오프닝 어빌,3407,300303201,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2001202,미스트 소환수 Lv2 임펙트_오프닝 어빌,3407,300303202,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2001203,미스트 소환수 Lv3 임펙트_오프닝 어빌,3407,300303203,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2001204,미스트 소환수 Lv4 임펙트_오프닝 어빌,3407,300303204,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2001205,미스트 소환수 Lv5 임펙트_오프닝 어빌,3407,300303205,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2001206,미스트 소환수 Lv6 임펙트_오프닝 어빌,3407,300303206,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2001207,미스트 소환수 Lv7 임펙트_오프닝 어빌,3407,300303207,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2001208,미스트 소환수 Lv8 임펙트_오프닝 어빌,3407,300303208,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2001209,미스트 소환수 Lv9 임펙트_오프닝 어빌,3407,300303209,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2001210,미스트 소환수 Lv10 임펙트_오프닝 어빌,3407,300303210,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2002001,다이어 미스트 Lv1 전체 스킬 세트,3010,300202301,3020,6500,3011,300202401,3021,3500,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2002002,다이어 미스트 Lv2 전체 스킬 세트,3010,300202301,3020,6500,3011,300202401,3021,3500,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2002003,다이어 미스트 Lv3 전체 스킬 세트,3010,300202301,3020,6500,3011,300202401,3021,3500,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2002004,다이어 미스트 Lv4 전체 스킬 세트,3010,300202301,3020,6500,3011,300202401,3021,3500,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2002005,다이어 미스트 Lv5 전체 스킬 세트,3010,300202301,3020,6500,3011,300202401,3021,3500,0,0,0,0,0,0,0,0,0,0,7001,3000
0,2002101,다이어 미스트 소환수 Lv1 어빌,3092,6500,6400,20000,6401,3500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2002102,다이어 미스트 소환수 Lv2 어빌,3092,6500,6400,22500,6401,4000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2002103,다이어 미스트 소환수 Lv3 어빌,3092,6500,6400,25000,6401,4500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2002104,다이어 미스트 소환수 Lv4 어빌,3092,6500,6400,27500,6401,5000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2002105,다이어 미스트 소환수 Lv5 어빌,3092,6500,6400,30000,6401,5500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2002201,다이어 미스트 소환수 Lv1 임펙트_오프닝 어빌,3407,300303301,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2002202,다이어 미스트 소환수 Lv2 임펙트_오프닝 어빌,3407,300303302,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2002203,다이어 미스트 소환수 Lv3 임펙트_오프닝 어빌,3407,300303303,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2002204,다이어 미스트 소환수 Lv4 임펙트_오프닝 어빌,3407,300303304,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2002205,다이어 미스트 소환수 Lv5 임펙트_오프닝 어빌,3407,300303305,3182,3567,7081,10000,3034,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2003001,다이크 Lv1 전체 스킬 세트,3010,300101601,3020,6000,3011,300101701,3021,2500,3012,300101801,3022,1500,0,0,0,0,0,0,0,0
0,2003002,다이크 Lv2 전체 스킬 세트,3010,300101601,3020,5500,3011,300101701,3021,2700,3012,300101801,3022,1800,0,0,0,0,0,0,0,0
0,2003003,다이크 Lv3 전체 스킬 세트,3010,300101601,3020,5000,3011,300101701,3021,2900,3012,300101801,3022,2100,0,0,0,0,0,0,0,0
0,2003004,다이크 Lv4 전체 스킬 세트,3010,300101601,3020,4500,3011,300101701,3021,3100,3012,300101801,3022,2400,0,0,0,0,0,0,0,0
0,2003005,다이크 Lv5 전체 스킬 세트,3010,300101601,3020,4000,3011,300101701,3021,3300,3012,300101801,3022,2700,0,0,0,0,0,0,0,0
0,2003006,다이크 Lv6 전체 스킬 세트,3010,300101601,3020,6000,3011,300101701,3021,2500,3012,300101801,3022,1500,0,0,0,0,0,0,0,0
0,2003007,다이크 Lv7 전체 스킬 세트,3010,300101601,3020,5500,3011,300101701,3021,2700,3012,300101801,3022,1800,0,0,0,0,0,0,0,0
0,2003008,다이크 Lv8 전체 스킬 세트,3010,300101601,3020,5000,3011,300101701,3021,2900,3012,300101801,3022,2100,0,0,0,0,0,0,0,0
0,2003009,다이크 Lv9 전체 스킬 세트,3010,300101601,3020,4500,3011,300101701,3021,3100,3012,300101801,3022,2400,0,0,0,0,0,0,0,0
0,2003010,다이크 Lv10 전체 스킬 세트,3010,300101601,3020,4000,3011,300101701,3021,3300,3012,300101801,3022,2700,0,0,0,0,0,0,0,0
0,2003101,다이크 소환수 Lv1 어빌,3092,5500,6400,22500,6401,7500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2003102,다이크 소환수 Lv2 어빌,3092,5500,6400,25000,6401,8000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2003103,다이크 소환수 Lv3 어빌,3092,5500,6400,27500,6401,8500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2003104,다이크 소환수 Lv4 어빌,3092,5500,6400,30000,6401,9000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2003105,다이크 소환수 Lv5 어빌,3092,5500,6400,32500,6401,9500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2003106,다이크 소환수 Lv6 어빌,3092,5500,6400,35000,6401,10000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2003107,다이크 소환수 Lv7 어빌,3092,5500,6400,37500,6401,10500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2003108,다이크 소환수 Lv8 어빌,3092,5500,6400,40000,6401,11000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2003109,다이크 소환수 Lv9 어빌,3092,5500,6400,42500,6401,11500,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2003110,다이크 소환수 Lv10 어빌,3092,5500,6400,45000,6401,12000,4204,0,3003,300,0,0,0,0,0,0,0,0,0,0
0,2003201,다이크 소환수 Lv1 임펙트_오프닝 어빌,3407,300303401,3182,2800,7081,5000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2003202,다이크 소환수 Lv2 임펙트_오프닝 어빌,3407,300303402,3182,2800,7081,5000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2003203,다이크 소환수 Lv3 임펙트_오프닝 어빌,3407,300303403,3182,2800,7081,5000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2003204,다이크 소환수 Lv4 임펙트_오프닝 어빌,3407,300303404,3182,2800,7081,5000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2003205,다이크 소환수 Lv5 임펙트_오프닝 어빌,3407,300303405,3182,2800,7081,5000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2003206,다이크 소환수 Lv6 임펙트_오프닝 어빌,3407,300303406,3182,2800,7081,5000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2003207,다이크 소환수 Lv7 임펙트_오프닝 어빌,3407,300303407,3182,2800,7081,5000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2003208,다이크 소환수 Lv8 임펙트_오프닝 어빌,3407,300303408,3182,2800,7081,5000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2003209,다이크 소환수 Lv9 임펙트_오프닝 어빌,3407,300303409,3182,2800,7081,5000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2003210,다이크 소환수 Lv10 임펙트_오프닝 어빌,3407,300303410,3182,2800,7081,5000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2004001,두나믹 Lv1 전체 스킬 세트,3010,300202501,3020,2000,3011,300202601,3021,1000,3012,300202701,3022,3000,3013,300202801,3023,3000,3014,300202901,3024,1000
0,2004002,두나믹 Lv2 전체 스킬 세트,3010,300202501,3020,2000,3011,300202602,3021,1000,3012,300202701,3022,3000,3013,300202801,3023,3000,3014,300202901,3024,1000
0,2004003,두나믹 Lv3 전체 스킬 세트,3010,300202501,3020,2000,3011,300202603,3021,1000,3012,300202701,3022,3000,3013,300202801,3023,3000,3014,300202901,3024,1000
0,2004004,두나믹 Lv4 전체 스킬 세트,3010,300202501,3020,2000,3011,300202604,3021,1000,3012,300202701,3022,3000,3013,300202801,3023,3000,3014,300202901,3024,1000
0,2004005,두나믹 Lv5 전체 스킬 세트,3010,300202501,3020,2000,3011,300202605,3021,1000,3012,300202701,3022,3000,3013,300202801,3023,3000,3014,300202901,3024,1000
0,2004006,두나믹 Lv6 전체 스킬 세트,3010,300202501,3020,2000,3011,300202601,3021,1000,3012,300202701,3022,3000,3013,300202801,3023,3000,3014,300202901,3024,1000
0,2004007,두나믹 Lv7 전체 스킬 세트,3010,300202501,3020,2000,3011,300202602,3021,1000,3012,300202701,3022,3000,3013,300202801,3023,3000,3014,300202901,3024,1000
0,2004008,두나믹 Lv8 전체 스킬 세트,3010,300202501,3020,2000,3011,300202603,3021,1000,3012,300202701,3022,3000,3013,300202801,3023,3000,3014,300202901,3024,1000
0,2004009,두나믹 Lv9 전체 스킬 세트,3010,300202501,3020,2000,3011,300202604,3021,1000,3012,300202701,3022,3000,3013,300202801,3023,3000,3014,300202901,3024,1000
0,2004010,두나믹 Lv10 전체 스킬 세트,3010,300202501,3020,2000,3011,300202605,3021,1000,3012,300202701,3022,3000,3013,300202801,3023,3000,3014,300202901,3024,1000
0,2004101,두나믹 소환수 Lv1 어빌,3092,6000,6400,45000,6401,4000,4204,0,3003,300,3449,1,3450,300202701,3451,300202801,3452,300202901,3453,0
0,2004102,두나믹 소환수 Lv2 어빌,3092,6000,6400,50000,6401,4500,4204,0,3003,300,3449,1,3450,300202701,3451,300202801,3452,300202901,3453,0
0,2004103,두나믹 소환수 Lv3 어빌,3092,6000,6400,55000,6401,5000,4204,0,3003,300,3449,1,3450,300202701,3451,300202801,3452,300202901,3453,0
0,2004104,두나믹 소환수 Lv4 어빌,3092,6000,6400,60000,6401,5500,4204,0,3003,300,3449,1,3450,300202701,3451,300202801,3452,300202901,3453,0
0,2004105,두나믹 소환수 Lv5 어빌,3092,6000,6400,65000,6401,6000,4204,0,3003,300,3449,1,3450,300202701,3451,300202801,3452,300202901,3453,0
0,2004106,두나믹 소환수 Lv6 어빌,3092,6000,6400,70000,6401,6500,4204,0,3003,300,3449,1,3450,300202701,3451,300202801,3452,300202901,3453,0
0,2004107,두나믹 소환수 Lv7 어빌,3092,6000,6400,75000,6401,7000,4204,0,3003,300,3449,1,3450,300202701,3451,300202801,3452,300202901,3453,0
0,2004108,두나믹 소환수 Lv8 어빌,3092,6000,6400,80000,6401,7500,4204,0,3003,300,3449,1,3450,300202701,3451,300202801,3452,300202901,3453,0
0,2004109,두나믹 소환수 Lv9 어빌,3092,6000,6400,85000,6401,8000,4204,0,3003,300,3449,1,3450,300202701,3451,300202801,3452,300202901,3453,0
0,2004110,두나믹 소환수 Lv10 어빌,3092,6000,6400,90000,6401,8500,4204,0,3003,300,3449,1,3450,300202701,3451,300202801,3452,300202901,3453,0
0,2004201,두나믹 소환수 Lv1 임펙트_오프닝 어빌,3407,300303501,3182,1800,0,3000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2004202,두나믹 소환수 Lv2 임펙트_오프닝 어빌,3407,300303502,3182,1800,0,3000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2004203,두나믹 소환수 Lv3 임펙트_오프닝 어빌,3407,300303503,3182,1800,0,3000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2004204,두나믹 소환수 Lv4 임펙트_오프닝 어빌,3407,300303504,3182,1800,0,3000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2004205,두나믹 소환수 Lv5 임펙트_오프닝 어빌,3407,300303505,3182,1800,0,3000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2004206,두나믹 소환수 Lv6 임펙트_오프닝 어빌,3407,300303506,3182,1800,0,3000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2004207,두나믹 소환수 Lv7 임펙트_오프닝 어빌,3407,300303507,3182,1800,0,3000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2004208,두나믹 소환수 Lv8 임펙트_오프닝 어빌,3407,300303508,3182,1800,0,3000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2004209,두나믹 소환수 Lv9 임펙트_오프닝 어빌,3407,300303509,3182,1800,0,3000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2004210,두나믹 소환수 Lv10 임펙트_오프닝 어빌,3407,300303510,3182,1800,0,3000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2005001,칼키 Lv1 전체 스킬 세트,3010,300203001,3020,3500,3011,0,3021,0,3012,300203201,3022,2500,3013,300203501,3023,500,3014,300203401,3024,500
0,2005002,칼키 Lv2 전체 스킬 세트,3010,300203001,3020,3000,3011,0,3021,0,3012,300203201,3022,3000,3013,300203501,3023,1000,3014,300203401,3024,500
0,2005003,칼키 Lv3 전체 스킬 세트,3010,300203001,3020,2500,3011,0,3021,0,3012,300203201,3022,3500,3013,300203501,3023,1500,3014,300203401,3024,500
0,2005004,칼키 Lv4 전체 스킬 세트,3010,300203001,3020,2000,3011,0,3021,0,3012,300203201,3022,4000,3013,300203501,3023,2000,3014,300203401,3024,500
0,2005005,칼키 Lv5 전체 스킬 세트,3010,300203001,3020,1500,3011,0,3021,0,3012,300203201,3022,4500,3013,300203501,3023,2500,3014,300203401,3024,500
0,2005006,칼키 Lv6 전체 스킬 세트,3010,300203001,3020,1500,3011,0,3021,0,3012,300203201,3022,4500,3013,300203501,3023,2500,3014,300203401,3024,500
0,2005007,칼키 Lv7 전체 스킬 세트,3010,300203001,3020,1500,3011,0,3021,0,3012,300203201,3022,4500,3013,300203501,3023,2500,3014,300203401,3024,500
0,2005008,칼키 Lv8 전체 스킬 세트,3010,300203001,3020,1500,3011,0,3021,0,3012,300203201,3022,4500,3013,300203501,3023,2500,3014,300203401,3024,500
0,2005009,칼키 Lv9 전체 스킬 세트,3010,300203001,3020,1500,3011,0,3021,0,3012,300203201,3022,4500,3013,300203501,3023,2500,3014,300203401,3024,500
0,2005010,칼키 Lv10 전체 스킬 세트,3010,300203001,3020,1500,3011,0,3021,0,3012,300203201,3022,4500,3013,300203501,3023,2500,3014,300203401,3024,500
0,2005101,칼키 소환수 Lv1 어빌,3092,4000,6400,25000,6401,12000,4204,0,3003,300,3449,1,3450,300203101,3451,300203201,3452,300203501,3453,300203401
0,2005102,칼키 소환수 Lv2 어빌,3092,4000,6400,27500,6401,13000,4204,0,3003,300,3449,1,3450,300203101,3451,300203201,3452,300203501,3453,300203401
0,2005103,칼키 소환수 Lv3 어빌,3092,4000,6400,30000,6401,14000,4204,0,3003,300,3449,1,3450,300203101,3451,300203201,3452,300203501,3453,300203401
0,2005104,칼키 소환수 Lv4 어빌,3092,4000,6400,32500,6401,15000,4204,0,3003,300,3449,1,3450,300203101,3451,300203201,3452,300203501,3453,300203401
0,2005105,칼키 소환수 Lv5 어빌,3092,4000,6400,35000,6401,16000,4204,0,3003,300,3449,1,3450,300203101,3451,300203201,3452,300203501,3453,300203401
0,2005106,칼키 소환수 Lv6 어빌,3092,4000,6400,37500,6401,17000,4204,0,3003,300,3449,1,3450,300203101,3451,300203201,3452,300203501,3453,300203401
0,2005107,칼키 소환수 Lv7 어빌,3092,4000,6400,40000,6401,18000,4204,0,3003,300,3449,1,3450,300203101,3451,300203201,3452,300203501,3453,300203401
0,2005108,칼키 소환수 Lv8 어빌,3092,4000,6400,42500,6401,19000,4204,0,3003,300,3449,1,3450,300203101,3451,300203201,3452,300203501,3453,300203401
0,2005109,칼키 소환수 Lv9 어빌,3092,4000,6400,45000,6401,20000,4204,0,3003,300,3449,1,3450,300203101,3451,300203201,3452,300203501,3453,300203401
0,2005110,칼키 소환수 Lv10 어빌,3092,4000,6400,47500,6401,21000,4204,0,3003,300,3449,1,3450,300203101,3451,300203201,3452,300203501,3453,300203401
0,2005201,칼키 소환수 Lv1 임펙트_오프닝 어빌,3407,300303601,3182,1767,7081,6000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2005202,칼키 소환수 Lv2 임펙트_오프닝 어빌,3407,300303602,3182,1767,7081,6000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2005203,칼키 소환수 Lv3 임펙트_오프닝 어빌,3407,300303603,3182,1767,7081,6000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2005204,칼키 소환수 Lv4 임펙트_오프닝 어빌,3407,300303604,3182,1767,7081,6000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2005205,칼키 소환수 Lv5 임펙트_오프닝 어빌,3407,300303605,3182,1767,7081,6000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2005206,칼키 소환수 Lv6 임펙트_오프닝 어빌,3407,300303606,3182,1767,7081,6000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2005207,칼키 소환수 Lv7 임펙트_오프닝 어빌,3407,300303607,3182,1767,7081,6000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2005208,칼키 소환수 Lv8 임펙트_오프닝 어빌,3407,300303608,3182,1767,7081,6000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2005209,칼키 소환수 Lv9 임펙트_오프닝 어빌,3407,300303609,3182,1767,7081,6000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2005210,칼키 소환수 Lv10 임펙트_오프닝 어빌,3407,300303610,3182,1767,7081,6000,3034,2,0,0,0,0,0,0,0,0,0,0,0,0
0,2006001,블레서 Lv1 전체 스킬 세트,3010,300302401,3020,5000,3011,300302501,3021,3000,3012,300302601,3022,2000,3013,0,3023,0,3014,0,3024,0
0,2006002,블레서 Lv2 전체 스킬 세트,3010,300302402,3020,5000,3011,300302502,3021,3000,3012,300302602,3022,2000,3013,0,3023,0,3014,0,3024,0
0,2006003,블레서 Lv3 전체 스킬 세트,3010,300302403,3020,5000,3011,300302503,3021,3000,3012,300302603,3022,2000,3013,0,3023,0,3014,0,3024,0
0,2006101,블레서 소환수 Lv1 어빌,3092,0,6400,1000,6401,1000,4204,1,3003,300,3449,1,3450,300302501,3451,300302601,3452,0,3453,0
0,2006102,블레서 소환수 Lv2 어빌,3092,0,6400,1000,6401,1000,4204,1,3003,300,3449,1,3450,300302502,3451,300302602,3452,0,3453,0
0,2006103,블레서 소환수 Lv3 어빌,3092,0,6400,1000,6401,1000,4204,1,3003,300,3449,1,3450,300302503,3451,300302603,3452,0,3453,0
0,2006201,블레서 소환수 Lv1 임펙트_오프닝 어빌,3407,0,3182,3167,0,0,3034,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2006202,블레서 소환수 Lv2 임펙트_오프닝 어빌,3407,0,3182,3167,0,0,3034,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2006203,블레서 소환수 Lv3 임펙트_오프닝 어빌,3407,0,3182,3167,0,0,3034,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2007001,골곤 Lv1 전체 스킬 세트,3010,300302701,3020,10000,3011,0,3021,0,3012,0,3022,0,3013,0,3023,0,3014,0,3024,0
0,2007002,골곤 Lv2 전체 스킬 세트,3010,300302701,3020,10000,3011,0,3021,0,3012,0,3022,0,3013,0,3023,0,3014,0,3024,0
0,2007003,골곤 Lv3 전체 스킬 세트,3010,300302701,3020,10000,3011,0,3021,0,3012,0,3022,0,3013,0,3023,0,3014,0,3024,0
0,2007004,골곤 Lv4 전체 스킬 세트,3010,300302701,3020,10000,3011,0,3021,0,3012,0,3022,0,3013,0,3023,0,3014,0,3024,0
0,2007005,골곤 Lv5 전체 스킬 세트,3010,300302701,3020,10000,3011,0,3021,0,3012,0,3022,0,3013,0,3023,0,3014,0,3024,0
0,2007006,골곤 Lv6 전체 스킬 세트,3010,300302701,3020,10000,3011,0,3021,0,3012,0,3022,0,3013,0,3023,0,3014,0,3024,0
0,2007007,골곤 Lv7 전체 스킬 세트,3010,300302701,3020,10000,3011,0,3021,0,3012,0,3022,0,3013,0,3023,0,3014,0,3024,0
0,2007008,골곤 Lv8 전체 스킬 세트,3010,300302701,3020,10000,3011,0,3021,0,3012,0,3022,0,3013,0,3023,0,3014,0,3024,0
0,2007009,골곤 Lv9 전체 스킬 세트,3010,300302701,3020,10000,3011,0,3021,0,3012,0,3022,0,3013,0,3023,0,3014,0,3024,0
