NationCodeStr,SkillAbilID,Memo,Type01,Value01,Type02,Value02,Type03,Value03,Type04,Value04,Type05,Value05,Type06,Value06,Type07,Value07,Type08,Value08,Type09,Value09,Type10,Value10
0,9502515,스마트 샷 Lv6 -체인콤보 -건스테프 b 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502516,스마트 샷 Lv7 -체인콤보 -건스테프 b 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502517,스마트 샷 Lv8 -체인콤보 -건스테프 b 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502518,스마트 샷 Lv9 -체인콤보 -건스테프 b 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502519,스마트 샷 Lv10 -체인콤보 -건스테프 b 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502520,스마트 샷 Lv1 -체인콤보 -건스테프 c 동작,251,300301301,3126,1,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502521,스마트 샷 Lv2 -체인콤보 -건스테프 c 동작,251,300301301,3126,1,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502522,스마트 샷 Lv3 -체인콤보 -건스테프 c 동작,251,300301301,3126,2,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502523,스마트 샷 Lv4 -체인콤보 -건스테프 c 동작,251,300301301,3126,2,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502524,스마트 샷 Lv5 -체인콤보 -건스테프 c 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502525,스마트 샷 Lv6 -체인콤보 -건스테프 c 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502526,스마트 샷 Lv7 -체인콤보 -건스테프 c 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502527,스마트 샷 Lv8 -체인콤보 -건스테프 c 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502528,스마트 샷 Lv9 -체인콤보 -건스테프 c 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502529,스마트 샷 Lv10 -체인콤보 -건스테프 c 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502530,스마트 샷 Lv1 -체인콤보 -건스테프 d 동작,251,300301301,3126,1,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502531,스마트 샷 Lv2 -체인콤보 -건스테프 d 동작,251,300301301,3126,1,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502532,스마트 샷 Lv3 -체인콤보 -건스테프 d 동작,251,300301301,3126,2,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502533,스마트 샷 Lv4 -체인콤보 -건스테프 d 동작,251,300301301,3126,2,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502534,스마트 샷 Lv5 -체인콤보 -건스테프 d 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502535,스마트 샷 Lv6 -체인콤보 -건스테프 d 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502536,스마트 샷 Lv7 -체인콤보 -건스테프 d 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502537,스마트 샷 Lv8 -체인콤보 -건스테프 d 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502538,스마트 샷 Lv9 -체인콤보 -건스테프 d 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9502539,스마트 샷 Lv10 -체인콤보 -건스테프 d 동작,251,300301301,3126,3,3039,1,2042,800,562,96,0,0,0,0,0,0,0,0,1007,3
0,9512110,파워글러브 combo_a / X (1단계),0,0,2080,5500,7291,10,2042,800,562,96,0,0,541,1,545,71,2090,1,1007,5
0,9512120,파워글러브 combo_a-2 / Z (1단계),0,0,2080,10000,7291,10,2042,800,562,96,0,0,541,1,545,71,2090,3,1007,5
0,9512130,파워글러브 combo_a-3 / X (1단계),0,0,2080,10000,7291,10,2042,800,562,96,660,1,541,1,545,71,2090,3,1007,5
0,9512132,특수어빌,3127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9512135,파워글러브 combo_a-3 / X (1단계),0,0,2080,10000,7291,10,2042,800,562,96,0,0,541,1,545,71,2090,3,1007,5
0,9512140,파워글러브 combo_a-4 / X (1단계),2131,311808,2080,15000,7291,10,2042,800,562,96,0,0,541,1,545,71,2090,3,1007,5
0,9512150,파워글러브 combo_a-5 / Z (1단계),2131,312212,2080,20000,7291,10,2042,800,562,96,660,1,541,0,546,40,2090,3,1007,5
0,9512155,파워글러브 combo_a-5 / Z (1단계),2131,312212,2080,10000,7291,10,2042,800,562,96,0,0,541,0,546,40,2090,3,1007,5
0,9512210,파워글러브 combo_b / X (1단계),0,0,2080,6000,7291,10,2042,800,562,96,0,0,541,1,545,71,2090,1,1007,5
0,9512230,파워글러브 combo_b-3 / Z (2단계),0,0,2080,9000,7291,10,2042,800,562,96,0,0,541,1,545,71,2090,3,1007,5
0,9512240,파워글러브 combo_b-4 / Z (2단계),2131,311808,2080,10000,7291,10,2042,800,562,96,0,0,541,1,545,30,2090,3,1007,5
0,9512241,파워글러브 combo_b-4 / Z (2단계) 데미지영역,2131,311808,0,0,0,0,0,0,0,0,560,2,2090,3,2105,103100501,541,3,0,0
0,9512250,파워글러브 combo_b-5 / X (2단계),2131,312212,2080,15000,7291,10,2042,800,562,96,660,1,541,1,545,71,2090,3,1007,5
0,9512255,파워글러브 combo_b-5 / X (2단계),2131,312212,2080,10000,7291,10,2042,800,562,96,0,0,541,1,545,71,2090,3,1007,5
0,9512310,파워글러브 combo_c / X (1단계),0,0,2080,7000,7291,10,2042,800,562,96,660,1,541,1,545,71,2090,1,1007,5
0,9512315,파워글러브 combo_c / X (1단계),0,0,2080,10000,7291,10,2042,800,562,96,0,0,541,1,545,71,2090,7,1007,5
0,9512340,파워글러브 combo_c-4 / Z (2단계),2131,311808,2080,10000,7291,10,2042,800,562,96,0,0,541,0,546,40,2090,3,1007,5
0,9512350,파워글러브 combo_c-5 / X (2단계),2131,312212,2080,12000,7291,10,2042,800,562,96,0,0,541,0,546,40,2090,3,1007,5
0,9512355,파워글러브 combo_c-5 / X (2단계),2131,312212,2080,10000,7291,10,2042,800,562,96,0,0,541,0,546,40,2090,3,1007,5
0,9512410,파워글러브 combo_d / X (1단계),2131,311808,2080,10000,7291,10,2042,800,562,96,0,0,541,1,545,71,2090,3,1007,5
0,9512450,파워글러브 combo_d-5 / Z (1단계),2131,312010,2080,15000,7291,10,2042,800,562,96,660,1,541,1,545,71,2090,3,1007,5
0,9512460,파워글러브 combo_d-5_s / Z (1단계),2131,312010,2080,15000,7291,10,2042,800,562,96,660,1,541,1,545,30,2090,3,1007,5
0,9512461,파워글러브 combo_d-5_s / Z (1단계) 영역,2131,312010,0,0,0,0,0,0,0,0,560,2,2090,3,2105,103100501,541,3,0,0
0,9512465,파워글러브 combo_d-5_s / Z (1단계),2131,312010,2080,15000,7291,10,2042,800,562,96,0,0,541,1,545,71,2090,3,1007,5
0,9512510,파워글러브 combo_e / X (1단계),2131,312010,2080,13000,7291,10,2042,800,562,96,660,1,541,1,545,60,0,0,1007,5
0,9512511,파워글러브 combo_e / X (1단계) 데미지영역 변경 ,0,0,0,0,0,0,0,0,0,0,560,2,2090,3,2105,103100501,541,3,0,0
0,9512515,파워글러브 combo_e / X (1단계),2131,312010,2080,10000,7291,10,2042,800,562,96,0,0,541,1,545,71,2090,3,1007,5
0,9940101,숨기 금지(배틀스퀘어),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81000101,디펜스모드 전략포인트 증가 스킬 1Lv 20%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810001011
0,81000102,디펜스모드 전략포인트 증가 스킬 2Lv 40%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810001021
0,81000103,디펜스모드 전략포인트 증가 스킬 3Lv 80%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810001031
0,81000104,디펜스모드 전략포인트 증가 스킬 4Lv 120%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810001041
0,81000105,디펜스모드 전략포인트 증가 스킬 5Lv 180%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810001051
0,81000201,디펜스모드 PC 이동속도 증가 스킬 1Lv 20%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810002011
0,81000202,디펜스모드 PC 이동속도 증가 스킬 2Lv 40%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810002021
0,81000203,디펜스모드 PC 이동속도 증가 스킬 3Lv 60%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810002031
0,81000204,디펜스모드 PC 이동속도 증가 스킬 4Lv 80%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810002041
0,81000205,디펜스모드 PC 이동속도 증가 스킬 5Lv 100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810002051
0,81000301,디펜스모드 PC 공격력 상승 +20%,2051,81000351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810003011
0,81000302,디펜스모드 PC 공격력 상승 +50%,2051,81000352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810003021
0,81000303,디펜스모드 PC 공격력 상승 +100%,2051,81000353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810003031
0,81000304,디펜스모드 PC 공격력 상승 +160%,2051,81000354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810003041
0,81000401,디펜스모드 가디언 쿨타임감소 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810004011
0,81000501,디펜스모드 가디언 공격력 상승 +100%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,810005011
0,85000100,벌목 발동 (메인 스킬),2092,7,2061,85000100,12000,1,0,0,0,0,0,0,0,0,0,0,0,0,5001,850001001
0,85000200,전기톱 발동 (장착 아이템 스킬),2092,7,2061,85000100,12000,11,0,0,0,0,0,0,0,0,0,0,0,0,5001,850002001
0,85000300,채광 발동 (메인 스킬),2092,7,2061,85000300,12000,2,0,0,0,0,0,0,0,0,0,0,0,0,5001,850003001
0,85000400,드릴 발동 (장착 아이템 스킬),2092,7,2061,85000300,12000,12,0,0,0,0,0,0,0,0,0,0,0,0,5001,850004001
0,85000500,채집 발동 (메인 스킬),2092,7,2061,85000500,12000,3,0,0,0,0,0,0,0,0,0,0,0,0,5001,850005001
0,85000600,예초기 발동 (장착 아이템 스킬),2092,7,2061,85000500,12000,13,0,0,0,0,0,0,0,0,0,0,0,0,5001,850006001
0,85000700,어획 발동 (메인 스킬),2092,7,2061,85000700,12000,4,0,0,0,0,0,0,0,0,0,0,0,0,5001,850007001
0,85000800,그물 발동(장착 아이템 스킬),2092,7,2061,85000700,12000,14,0,0,0,0,0,0,0,0,0,0,0,0,5001,850008001
0,85010101,도끼 벌목 (메인 스킬),2092,7,0,0,12000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85020101,곡괭이 채광 (메인 스킬),2092,7,0,0,12000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85030101,호미 채집 (메인 스킬),2092,7,0,0,12000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85040101,낚시대 낚시 (메인 스킬),2092,7,0,0,12000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85050101,전기톱 나무 베기 (장착 아이템 스킬),2092,7,0,0,12000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85060101,드릴 채광 (장착 아이템 스킬),2092,7,0,0,12000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85070101,예초기 채집 (장착 아이템 스킬),2092,7,0,0,12000,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85080101,그물 낚시 (장착 아이템 스킬),2092,7,0,0,12000,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,85090101,목재가공,2092,7,12000,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850901011
0,85090201,대패질,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850902011
0,85090301,기계고장 1단계,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850903011
0,85090401,금속제련,2092,7,12000,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850904011
0,85090501,부채질,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850905011
0,85090601,기계고장 2단계,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850906011
0,85090701,식물재배,2092,7,12000,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850907011
0,85090801,잡초제거,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850908011
0,85090901,해충감염,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850909011
0,85091001,양식,2092,7,12000,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850910011
0,85091101,먹이주기,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850911011
0,85091201,세균감염,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850912011
0,85091301,보석세공,2092,7,12000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850913011
0,85091401,기계정비,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850914011
0,85091501,기계고장 3단계,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850915011
0,85091601,연금술,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850916015
0,85091701,요리,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850917015
0,85091801,생활목공,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850918015
0,85091901,기술목공,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850919015
0,85092001,기계공학,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850920015
0,85092101,재봉술,2092,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,850921015
0,85092201,[12_12 직업기술개선]대표직업기술,2092,7,0,0,12000,10,0,0,0,0,0,0,0,0,0,0,0,0,5001,85092201
0,90000001,사랑의 힘으로! (연인),2092,4,3420,1,3520,1,0,0,0,0,0,0,0,0,0,0,1007,2,5001,900000011
0,90000002,사랑의 힘으로! Lv2 (연인),2092,4,3420,1,0,0,0,0,0,0,0,0,0,0,0,0,1007,2,5001,900000021
0,90000003,사랑의 힘으로! Lv3 (연인),2092,4,3420,1,0,0,0,0,0,0,0,0,0,0,0,0,1007,2,5001,900000031
0,90000101,디텍션 걸린 놈 바보 만들기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,900001011
0,90000201,향수의 강력버프,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,900002011
0,90000301,회복우물의 회복,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90000401,사랑은 두근거림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,900004011
0,90000701,커플 이펙트(꿩먹고 알먹고),2092,4,3420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,900007011
0,90010101,리바이어스 소환스킬1Lv,2,9020001,250,91010101,53001,90010100,282,1,53000,90010101,0,0,0,0,0,0,0,0,5001,900101011
0,90010102,리바이어스 소환스킬2Lv,2,9020002,250,91010102,53001,90010100,282,1,53000,90010101,0,0,0,0,0,0,0,0,5001,900101021
0,90010103,리바이어스 소환스킬3Lv,2,9020003,250,91010103,53001,90010100,282,1,53000,90010101,0,0,0,0,0,0,0,0,5001,900101031
0,90010104,리바이어스 소환스킬4Lv,2,9020004,250,91010104,53001,90010100,282,1,53000,90010101,0,0,0,0,0,0,0,0,5001,900101041
0,90010105,리바이어스 소환스킬5Lv,2,9020005,250,91010105,53001,90010100,282,1,53000,90010101,0,0,0,0,0,0,0,0,5001,900101051
0,91010101,리바이어스 발동 스킬(맹독 선풍)1Lv,255,15000,7291,500,251,90010101,2089,8,0,0,0,0,0,0,0,0,1007,8,0,0
0,91010102,리바이어스 발동 스킬(맹독 선풍)2Lv,255,18000,7291,700,0,0,2089,9,0,0,0,0,0,0,0,0,1007,10,0,0
0,91010103,리바이어스 발동 스킬(맹독 선풍)3Lv,255,21000,7291,900,0,0,2089,10,0,0,0,0,0,0,0,0,1007,12,0,0
0,91010104,리바이어스 발동 스킬(맹독 선풍)4Lv,255,24000,7291,1100,0,0,2089,11,0,0,0,0,0,0,0,0,1007,14,0,0
0,91010105,리바이어스 발동 스킬(맹독 선풍)5Lv,255,27000,7291,1300,0,0,2089,12,0,0,0,0,0,0,0,0,1007,16,0,0
0,92000101,슬로 베어_포인트 스킬(디버프),0,0,2090,7,0,0,0,0,0,0,0,0,0,0,0,0,1007,99,5001,920001011
0,92000201,프로즌 체인_포인트 스킬(디버프),0,0,2090,7,0,0,0,0,0,0,0,0,0,0,0,0,1007,99,5001,920002011
0,92000301,베어 부스터_포인트 스킬(버프),0,0,2090,7,0,0,0,0,0,0,0,0,0,0,0,0,1007,99,5001,920003011
0,92000401,올 부스터_포인트 스킬(버프),0,0,2090,7,0,0,0,0,0,0,0,0,0,0,0,0,1007,99,5001,920004011
0,92000501,베어 패스트_아이템 스킬(버프),0,0,2090,7,0,0,0,0,0,0,0,0,0,0,0,0,1007,99,5001,920005011
0,92000601,쉴드_아이템 스킬(버프),0,0,2090,7,0,0,0,0,0,0,0,0,0,0,0,0,1007,99,5001,920006011
0,92000701,퀘이크_아이템 스킬(액티브),0,0,2090,7,0,0,0,0,0,0,0,0,0,0,0,0,1007,99,5001,0
0,92000801,리매딕_아이템 스킬(액티브),7002,5000,2090,7,0,0,0,0,0,0,0,0,0,0,0,0,1007,99,5001,0
0,92000901,릴리즈_포인트 스킬(액티브),2075,10000,2090,7,2089,1,0,0,0,0,0,0,0,0,0,0,1007,99,5001,920009011
0,92001001,패닉_포인트 스킬(액티브),2051,101020104,2090,7,0,0,0,0,0,0,0,0,0,0,0,0,1007,99,5001,920010011
0,95000001,곰 쏜다,2,9000001,250,95000101,2092,6,2028,0,0,0,0,0,0,0,0,0,0,0,5001,950000011
0,95000002,곰 쏜다,2,9000002,250,95000102,2092,6,2028,15,0,0,0,0,0,0,0,0,0,0,5001,950000021
0,95000003,곰 쏜다,2,9000003,250,95000103,2092,6,2028,15,0,0,0,0,0,0,0,0,0,0,5001,950000031
0,95000004,곰 쏜다,2,9000004,250,95000104,2092,6,2028,15,0,0,0,0,0,0,0,0,0,0,5001,950000041
0,95000005,곰 쏜다,2,9000005,250,95000105,2092,6,2028,15,0,0,0,0,0,0,0,0,0,0,5001,950000051
0,95000101,곰 쏜다 발사,255,11000,2051,95000001,251,95000001,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,95000102,곰 쏜다 발사,255,11000,2051,95000001,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,95000103,곰 쏜다 발사,255,12000,2051,95000001,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,95000104,곰 쏜다 발사,255,12000,2051,95000001,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,95000105,곰 쏜다 발사,255,13000,2051,95000001,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,95000201,곰 돈다,2,9000011,250,95000301,2092,6,2028,0,281,4000,270,101103201,0,0,0,0,0,0,5001,950002011
0,95000202,곰 돈다,2,9000012,250,95000302,2092,6,2028,15,281,4000,270,101103201,0,0,0,0,0,0,5001,950002021
0,95000203,곰 돈다,2,9000013,250,95000303,2092,6,2028,15,281,4000,270,101103201,0,0,0,0,0,0,5001,950002031
0,95000204,곰 돈다,2,9000014,250,95000304,2092,6,2028,15,281,4000,270,101103201,0,0,0,0,0,0,5001,950002041
0,95000205,곰 돈다,2,9000015,250,95000305,2092,6,2028,15,281,4000,270,101103201,0,0,0,0,0,0,5001,950002051
0,95000301,곰 돈다 발사,255,11000,2051,95000201,251,95000201,2090,5,0,0,0,0,0,0,0,0,1007,2,0,0
0,95000302,곰 돈다 발사,255,12000,2051,95000201,0,0,2090,5,0,0,0,0,0,0,0,0,1007,3,0,0
0,95000303,곰 돈다 발사,255,13000,2051,95000201,0,0,2090,5,0,0,0,0,0,0,0,0,1007,3,0,0
0,95000304,곰 돈다 발사,255,14000,2051,95000201,0,0,2090,5,0,0,0,0,0,0,0,0,1007,3,0,0
0,95000305,곰 돈다 발사,255,15000,2051,95000201,0,0,2090,5,0,0,0,0,0,0,0,0,1007,4,0,0
0,99803700,[러브러브] 긴급탈출,541,0,2018,4,0,0,2011,16777216,1007,10,7281,2,7291,2,546,50,5001,99803701,2090,1
0,100002001,전기감전 딜레이 시간,2061,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100002011,전기감전 딜레이 시간(회피 가능),2061,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100002021,콤보용감전-딜레이,2061,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100004601,뒤로튕겨나가기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100004701,제자리에 다운,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100004702,다운된 상태에서 피격시 데미지 모션,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100004801,캐릭높이*1 뜨기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100004901,캐릭높이*2 뜨기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100005001,캐릭높이*3 뜨기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100005424,knockback_small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100005425,캐릭높이*1 뜨기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100005426,a_run,557,100005426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100005427,a_dash,557,100005427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,100005429,a_throw_down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100005430,a_float_dmg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100005431,경직 후 다운,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100005432,전격 튕기기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100005433,전격 띄우기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100005451,a_float_dmg_small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100005452,a_throw_down2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100005453,a_float_dmg_very_small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100006101,카오스 진입 액션,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100006201,카오스 이탈 액션,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100006301,인터랙티브 이모션 - 업기,0,0,2079,1,3003,0,537,29,2092,4,5501,999,3420,1,0,0,1007,2,5001,1000063011
0,100006401,인터랙티브 이모션 - 껴안기,0,0,2079,1,3003,0,537,27,2092,4,5501,999,3420,1,0,0,1007,2,5001,1000064011
0,100006501,인터랙티브 이모션 - 키스,0,0,2079,1,3003,0,537,30,2092,4,5501,999,3420,1,0,0,1007,2,5001,1000065011
0,100006601,인터랙티브 이모션 - 왈츠,0,0,0,0,0,0,537,35,2092,4,5501,999,0,0,0,0,1007,2,5001,1000066011
0,100006701,인터랙티브 이모션 - 신규댄스,0,0,0,0,0,0,537,35,2092,4,5501,999,0,0,0,0,1007,2,5001,1000067011
0,100007001,쌍카 공격,2080,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,0,0
0,100007101,쌍카 변신 (전사),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1000071011
0,100007201,쌍카 변신 (법사),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1000071011
0,100007301,쌍카 변신 (궁수),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1000071011
0,100007401,쌍카 변신 (도둑),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007,1,5001,1000071011
0,100007701,필살 Lv1(순간 크리증가 버프),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,100017701
0,100007702,필살 Lv2(순간 크리증가 버프),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,100017702
0,100007703,필살 Lv3(순간 크리증가 버프),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,100017703
0,100007704,필살 Lv4(순간 크리증가 버프),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,100017704
0,100007705,필살 Lv5(순간 크리증가 버프),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,100017705
0,100007801,필중 Lv1(순간 명중증가 버프),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,100017801
0,100007802,필중 Lv2(순간 명중증가 버프),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,100017802
0,100007803,필중 Lv3(순간 명중증가 버프),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,100017803
0,100007804,필중 Lv4(순간 명중증가 버프),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,100017804
0,100007805,필중 Lv5(순간 명중증가 버프),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,100017805
0,100007901,스핀 1Lv(툴팁용 스킬),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,1000079011
0,100007902,스핀 2Lv(툴팁용 스킬),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,1000079021
0,100007903,스핀 3Lv(툴팁용 스킬),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,1000079031
0,100007904,스핀 4Lv(툴팁용 스킬),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001,1000079041
