ResNo,Memo,IconPath,XmlPath,U,V,UVIndex,AddResNo1,AddResNo2,AddResNo3
50601700,[망자의탑] 다크 소울 목걸이[기사] 제조서,../Data/6_UI/icon/IconSys03.tga,.,12,12,75,0,0,0
50601940,[무기] 화염의 드래곤 하트,../Data/6_UI/icon/IconSys02.tga,.,12,12,98,0,0,0
50601950,반클리프펫_본드레곤알,../Data/6_UI/icon/cash/iconCs_pet001_s.tga,.,12,12,71,0,0,0
50601960,반클리프펫_본드레곤(30일),../Data/6_UI/icon/cash/iconCs_pet001_s.tga,.,12,12,70,0,0,0
50700010,늑대 튀김구이,../Data/6_UI/icon/IconEtc04.tga,.,12,12,15,0,0,0
50700020,너구리 꼬치구이,../Data/6_UI/icon/IconEtc01.tga,.,12,12,27,0,0,0
50700030,초목 깻잎찜,../Data/6_UI/icon/IconEtc01.tga,.,12,12,39,0,0,0
50700040,코주부 머리고기,../Data/6_UI/icon/IconEtc04.tga,.,12,12,31,0,0,0
50700050,스페셜 꽃게 잡탕,../Data/6_UI/icon/IconEtc02.tga,.,12,12,50,0,0,0
50700060,별가사리 수육,../Data/6_UI/icon/IconEtc02.tga,.,12,12,84,0,0,0
50700070,상어 사골탕,../Data/6_UI/icon/IconEtc03.tga,.,12,12,122,0,0,0
50700080,사과쥬스,../Data/6_UI/icon/IconEtc06.tga,.,12,12,46,0,0,0
50700090,바나나우유,../Data/6_UI/icon/IconEtc06.tga,.,12,12,80,0,0,0
50700100,포도맛막대사탕,../Data/6_UI/icon/IconFood01.tga,.,12,12,1,0,0,0
50700110,아이스크림 케잌,../Data/6_UI/icon/IconFood01.tga,.,12,12,2,0,0,0
50700120,양고기 스테이크,../Data/6_UI/icon/IconFood01.tga,.,12,12,3,0,0,0
50700130,거미 스튜,../Data/6_UI/icon/IconFood01.tga,.,12,12,4,0,0,0
50700140,박쥐날개 튀김,../Data/6_UI/icon/IconFood01.tga,.,12,12,5,0,0,0
50700150,조개 스튜,../Data/6_UI/icon/IconFood01.tga,.,12,12,6,0,0,0
50700160,과일모듬,../Data/6_UI/icon/IconFood01.tga,.,12,12,7,0,0,0
50700170,300시간 사골탕,../Data/6_UI/icon/IconFood01.tga,.,12,12,8,0,0,0
50700180,꼬마용 꼬치구이,../Data/6_UI/icon/IconFood01.tga,.,12,12,10,0,0,0
50700190,초코 막대사탕,../Data/6_UI/icon/IconEtc08.tga,.,12,12,20,0,0,0
50700200,초코렛,../Data/6_UI/icon/IconEtc08.tga,.,12,12,21,0,0,0
50700210,초코파이,../Data/6_UI/icon/IconEtc08.tga,.,12,12,22,0,0,0
50700220,비스켓 과자,../Data/6_UI/icon/IconEtc08.tga,.,12,12,23,0,0,0
50700230,복어의 독침,../Data/6_UI/icon/IconEtc08.tga,.,12,12,15,0,0,0
50700240,하마의 꼬리,../Data/6_UI/icon/IconEtc08.tga,.,12,12,16,0,0,0
50700250,골렘의 이끼,../Data/6_UI/icon/IconEtc08.tga,.,12,12,17,0,0,0
50700260,다일의 등껍질,../Data/6_UI/icon/IconEtc08.tga,.,12,12,18,0,0,0
50700270,물의 정령석,../Data/6_UI/icon/IconEtc08.tga,.,12,12,19,0,0,0
50700280,우리 결혼 했어요,../Data/6_UI/icon/IconMedal02.tga,.,12,12,42,0,0,0
50700290,과자공장 후계자 ,../Data/6_UI/icon/IconMedal02.tga,.,12,12,46,0,0,0
50700300,한가위만 같아라,../Data/6_UI/icon/IconMedal02.tga,.,12,12,50,0,0,0
50700310,물의 수호자,../Data/6_UI/icon/IconMedal02.tga,.,12,12,54,0,0,0
50700320,불의 수호자,../Data/6_UI/icon/IconMedal02.tga,.,12,12,54,0,0,0
50700330,크리스마스 초콜릿 장식,../Data/6_UI/icon/IconEvent002.tga,.,12,12,33,0,0,0
50700340,크리스마스 방울 장식,../Data/6_UI/icon/IconEvent002.tga,.,12,12,34,0,0,0
50700350,튼튼한 산타 썰매,../Data/6_UI/icon/IconEvent002.tga,.,12,12,35,0,0,0
50700360,크리스마스 원형 장식,../Data/6_UI/icon/IconEvent002.tga,.,12,12,36,0,0,0
50700370,크리스마스 골든 벨,../Data/6_UI/icon/IconEvent002.tga,.,12,12,37,0,0,0
50700380,크리스마스 빨강 양초,../Data/6_UI/icon/IconEvent002.tga,.,12,12,38,0,0,0
50800010,검은 나무 뿌리,../Data/6_UI/icon/IconFood01.tga,.,12,12,23,0,0,0
50800020,동굴 농축 이끼,../Data/6_UI/icon/IconEtc04.tga,.,12,12,10,0,0,0
50800030,꼬깨 앞발,../Data/6_UI/icon/IconEtc07.tga,.,12,12,7,0,0,0
50800040,무지개빛 소라,../Data/6_UI/icon/IconEtc07.tga,.,12,12,6,0,0,0
50800050,마력의 보석,../Data/6_UI/icon/IconFood01.tga,.,12,12,25,0,0,0
50800060,완력의 보석,../Data/6_UI/icon/IconFood01.tga,.,12,12,24,0,0,0
50800070,땅굴 환약,../Data/6_UI/icon/IconEtc07.tga,.,12,12,10,0,0,0
50800080,하급 언데드 교범,../Data/6_UI/icon/IconEtc04.tga,.,12,12,68,0,0,0
50800090,악취 제거제,../Data/6_UI/icon/IconEtc01.tga,.,12,12,121,0,0,0
50800100,개구리 청심환,../Data/6_UI/icon/IconFood01.tga,.,12,12,29,0,0,0
50800110,코팅 오일,../Data/6_UI/icon/IconFood01.tga,.,12,12,28,0,0,0
50800120,스팀 밀크,../Data/6_UI/icon/IconFood01.tga,.,12,12,30,0,0,0
50800130,도토리 주머니,../Data/6_UI/icon/IconEtc05.tga,.,12,12,100,0,0,0
50800140,폭발성 가루,../Data/6_UI/icon/IconEtc06.tga,.,12,12,98,0,0,0
50800150,만능약,../Data/6_UI/icon/IconEtc01.tga,.,12,12,120,0,0,0
50800160,증오의 수정,../Data/6_UI/icon/IconFood01.tga,.,12,12,31,0,0,0
50800170,푸른 쇳조각,../Data/6_UI/icon/IconFood01.tga,.,12,12,33,0,0,0
50800180,조각난 파인애플,../Data/6_UI/icon/IconEtc07.tga,.,12,12,1,0,0,0
50800190,펜리르의 뿔,../Data/6_UI/icon/IconEtc07.tga,.,12,12,2,0,0,0
50800200,화염조각,../Data/6_UI/icon/IconEtc07.tga,.,12,12,118,0,0,0
50800210,기름 덩어리,../Data/6_UI/icon/IconEtc07.tga,.,12,12,119,0,0,0
50800220,깨진 십자가,../Data/6_UI/icon/IconEtc07.tga,.,12,12,120,0,0,0
50800230,악령의 돌,../Data/6_UI/icon/IconEtc07.tga,.,12,12,121,0,0,0
50800240,폭탄가루,../Data/6_UI/icon/IconEtc07.tga,.,12,12,122,0,0,0
50800250,금가루,../Data/6_UI/icon/IconEtc07.tga,.,12,12,123,0,0,0
50800260,창고 열쇠,../Data/6_UI/icon/IconEtc07.tga,.,12,12,124,0,0,0
50800270,화염루비,../Data/6_UI/icon/IconEtc07.tga,.,12,12,125,0,0,0
50800280,열화석,../Data/6_UI/icon/IconEtc07.tga,.,12,12,126,0,0,0
50800290,저주의 부적,../Data/6_UI/icon/IconEtc07.tga,.,12,12,127,0,0,0
50800300,기계부품,../Data/6_UI/icon/IconEtc07.tga,.,12,12,128,0,0,0
50800310,거장의 일기장,../Data/6_UI/icon/IconEtc07.tga,.,12,12,129,0,0,0
50800320,톱니바퀴 (핵심),../Data/6_UI/icon/IconSys01.tga,.,12,12,61,0,0,0
50800330,혈액 (핵심),../Data/6_UI/icon/IconSys01.tga,.,12,12,62,0,0,0
50800340,껍질 (핵심),../Data/6_UI/icon/IconSys01.tga,.,12,12,63,0,0,0
50800350,원혼석 (핵심),../Data/6_UI/icon/IconSys01.tga,.,12,12,64,0,0,0
50800360,(파리스)불사조의 깃털뭉치,../Data/6_UI/icon/IconEtc08.tga,.,12,12,48,0,0,0
50800370,(파리스)푸른보석의 돌 ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,49,0,0,0
50800380,(파리스)녹슨 파멸의 도끼 ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,50,0,0,0
50800390,(파리스)암흑 호수의 진흙,../Data/6_UI/icon/IconEtc08.tga,.,12,12,51,0,0,0
50800400,(파리스)혼돈 대륙의 고서,../Data/6_UI/icon/IconEtc08.tga,.,12,12,52,0,0,0
50800410,(파리스)냄새나는 주머니,../Data/6_UI/icon/IconEtc08.tga,.,12,12,53,0,0,0
50800420,(파리스)아이곤의 쇳조각 ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,54,0,0,0
50800430,(파리스)붉은 드래곤의 거품 ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,55,0,0,0
50800440,(파리스)깨어진 항아리 ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,56,0,0,0
50800450,(파리스)오래된 보물상자,../Data/6_UI/icon/IconEtc08.tga,.,12,12,57,0,0,0
50800460,(파리스)황룡의 눈물,../Data/6_UI/icon/IconEtc08.tga,.,12,12,58,0,0,0
50800470,(파리스)혼돈의 철가루 ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,59,0,0,0
50800480,(파리스)영혼이 담긴 광석 ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,60,0,0,0
50800490,(파리스)파기된 계약서 ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,61,0,0,0
50800500,(파리스)오래된 드래곤의 뼈 ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,62,0,0,0
50800510,(파리스)야광 날개 (핵심),../Data/6_UI/icon/IconEtc08.tga,.,12,12,63,0,0,0
50800520,(파리스)낫이 달린 뿔조각 (핵심),../Data/6_UI/icon/IconEtc08.tga,.,12,12,64,0,0,0
50800530,(파리스)자주빛 뿔 (핵심),../Data/6_UI/icon/IconEtc08.tga,.,12,12,65,0,0,0
50800540,(파리스)뿔투구 (핵심),../Data/6_UI/icon/IconEtc08.tga,.,12,12,66,0,0,0
50800550,(파리스)용암의 불기운 (핵심),../Data/6_UI/icon/IconEtc08.tga,.,12,12,67,0,0,0
50800560,(파리스)흑마법사의 옷감 (핵심) ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,68,0,0,0
50800570,(파리스)암흑의 정령 (핵심),../Data/6_UI/icon/IconEtc08.tga,.,12,12,69,0,0,0
50800580,(파리스)저주의 보석 (핵심),../Data/6_UI/icon/IconEtc08.tga,.,12,12,70,0,0,0
50800590,(파리스)파리스 기본세트 용기사 제조스크롤,../Data/6_UI/icon/IconEtc08.tga,.,12,12,75,0,0,0
50800600,파리스 기본세트 데몰리션 제조스크롤 ,../Data/6_UI/icon/IconSys01.tga,.,12,12,54,0,0,0
50800610,파리스 기본세트 아크메이지 제조스크롤,../Data/6_UI/icon/IconSys01.tga,.,12,12,55,0,0,0
50800620,파리스 기본세트 워로드 제조스크롤,../Data/6_UI/icon/IconSys01.tga,.,12,12,56,0,0,0
50800630,파리스 기본세트 수호자 제조스크롤,../Data/6_UI/icon/IconSys01.tga,.,12,12,57,0,0,0
50800640,파리스 기본세트 스트라이커 제조스크롤,../Data/6_UI/icon/IconSys01.tga,.,12,12,58,0,0,0
50800650,(파리스)파리스 기본세트 데몰리션 제조스크롤 ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,76,0,0,0
50800660,파리스 기본세트 쉐도우 제조스크롤,../Data/6_UI/icon/IconSys01.tga,.,12,12,60,0,0,0
50800670,파리스 유니크세트 전사 제조스크롤,../Data/6_UI/icon/IconSys01.tga,.,12,12,53,0,0,0
50800680,파리스 유니크세트 마법사 제조스크롤,../Data/6_UI/icon/IconSys01.tga,.,12,12,55,0,0,0
50800690,파리스 유니크세트 궁수 제조스크롤 ,../Data/6_UI/icon/IconSys01.tga,.,12,12,57,0,0,0
50800700,파리스 유니크세트 도둑 제조스크롤,../Data/6_UI/icon/IconSys01.tga,.,12,12,59,0,0,0
50800710,(파리스)파리스 기본세트 아크메이지 제조스크롤,../Data/6_UI/icon/IconEtc08.tga,.,12,12,77,0,0,0
50800770,(파리스)파리스 기본세트 워로드 제조스크롤,../Data/6_UI/icon/IconEtc08.tga,.,12,12,78,0,0,0
50800830,(파리스)파리스 기본세트 수호자 제조스크롤,../Data/6_UI/icon/IconEtc08.tga,.,12,12,79,0,0,0
50800890,(파리스)파리스 기본세트 스트라이커 제조스크롤,../Data/6_UI/icon/IconEtc08.tga,.,12,12,80,0,0,0
50800950,(파리스)파리스 기본세트 매니악 제조스크롤,../Data/6_UI/icon/IconEtc08.tga,.,12,12,81,0,0,0
50801010,(파리스)파리스 기본세트 쉐도우 제조스크롤,../Data/6_UI/icon/IconEtc08.tga,.,12,12,82,0,0,0
50801070,(파리스)파리스 유니크세트 전사 제조스크롤,../Data/6_UI/icon/IconEtc08.tga,.,12,12,71,0,0,0
50801130,(파리스)파리스 유니크세트 마법사 제조스크롤,../Data/6_UI/icon/IconEtc08.tga,.,12,12,72,0,0,0
50801190,(파리스)파리스 유니크세트 궁수 제조스크롤 ,../Data/6_UI/icon/IconEtc08.tga,.,12,12,73,0,0,0
50801250,(파리스)파리스 유니크세트 도둑 제조스크롤,../Data/6_UI/icon/IconEtc08.tga,.,12,12,74,0,0,0
50801550,냄새주머니(원령나무희귀 얼음사마귀),../Data/6_UI/icon/IconEtc08.tga,.,12,12,53,0,0,0
50801560,마법주문서(영혼의안식처희귀 얼음요정),../Data/6_UI/icon/IconEtc08.tga,.,12,12,52,0,0,0
50801570,푸른 결정체(곰발톱광산희귀 수호용),../Data/6_UI/icon/IconEtc08.tga,.,12,12,49,0,0,0
50801580,쇳조각(눈구름골짜기희귀 북극곰),../Data/6_UI/icon/IconEtc08.tga,.,12,12,54,0,0,0
50801590,[망자의탑] 어둠의 혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,88,0,0,0
50801600,[망자의탑] 저주의 혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,89,0,0,0
50801610,[망자의탑] 파괴의 혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,90,0,0,0
50801620,[망자의탑] 아르카의 영혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,87,0,0,0
50801630,[망자의탑] 파타누스의 영혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,82,0,0,0
50801640,[망자의탑] 카르카로스의 영혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,81,0,0,0
50801650,[망자의탑] 폴 버나언의 영혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,83,0,0,0
50801660,[망자의탑] 엘루만의 영혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,86,0,0,0
50801670,[망자의탑] 여왕 벨라의 영혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,79,0,0,0
50801680,[망자의탑] 아티스의 영혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,85,0,0,0
50801690,[망자의탑] 부족장 로크의 영혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,80,0,0,0
50801700,[망자의탑] 로드 오브 나이트메어의 영혼,../Data/6_UI/icon/IconSys03.tga,.,12,12,84,0,0,0
50801710,[망자의탑] 파리스의 옷감,../Data/6_UI/icon/IconEtc08.tga,.,12,12,68,0,0,0
50801720,[얼음필드] 아발란체 망토 상자,../Data/6_UI/icon/IconEtc08.tga,.,12,12,110,0,0,0
50801730,[얼음필드] 블리자드 머플러 상자,../Data/6_UI/icon/IconEtc08.tga,.,12,12,111,0,0,0
50801740,[얼음필드] 아발란체 망토가죽,../Data/6_UI/icon/IconEtc08.tga,.,12,12,112,0,0,0
50801750,[얼음필드] 블리자드 머플러가죽,../Data/6_UI/icon/IconEtc08.tga,.,12,12,113,0,0,0
50801760,[얼음필드] 아그니스의 얼음뿔,../Data/6_UI/icon/IconEtc08.tga,.,12,12,114,0,0,0
50801770,[얼음필드] 아비스의 얼음송곳,../Data/6_UI/icon/IconEtc08.tga,.,12,12,115,0,0,0
50801780,[얼음필드] 얼음사마귀의 실타래,../Data/6_UI/icon/IconEtc08.tga,.,12,12,116,0,0,0
50801790,[얼음필드] 요정의 머리카락,../Data/6_UI/icon/IconEtc08.tga,.,12,12,117,0,0,0
50801800,[얼음필드] 알렉산더의 털뭉치,../Data/6_UI/icon/IconEtc08.tga,.,12,12,118,0,0,0
50801810,[얼음필드] 레그노의 털뭉치,../Data/6_UI/icon/IconEtc08.tga,.,12,12,119,0,0,0
50801820,[얼음필드] 북극곰의 얼음송곳,../Data/6_UI/icon/IconEtc08.tga,.,12,12,120,0,0,0
50801830,[얼음필드] 하늘산 지배자의 수정,../Data/6_UI/icon/IconEtc08.tga,.,12,12,121,0,0,0
50801840,[염왕개선] 라발론의 송곳니,../Data/6_UI/icon/IconSys03.tga,.,12,12,127,0,0,0
50801850,[염왕개선] 가공된 라발론의 심장,../Data/6_UI/icon/IconSys03.tga,.,12,12,129,0,0,0
50801860,[염왕개선] 염왕검 제조서,../Data/6_UI/icon/IconSys03.tga,.,12,12,128,0,0,0
50801870,[염왕개선] 염왕도 제조서,../Data/6_UI/icon/IconSys03.tga,.,12,12,130,0,0,0
50801880,[염왕개선] 염왕의 지팡이 제조서,../Data/6_UI/icon/IconSys03.tga,.,12,12,131,0,0,0
50801890,[염왕개선] 염왕의 창 제조서,../Data/6_UI/icon/IconSys03.tga,.,12,12,132,0,0,0
50801900,[염왕개선] 염왕의 활 제조서,../Data/6_UI/icon/IconSys03.tga,.,12,12,133,0,0,0
50801910,[염왕개선] 염왕의 석궁 제조서,../Data/6_UI/icon/IconSys03.tga,.,12,12,134,0,0,0
50801920,[염왕개선] 염왕의 발톱 제조서,../Data/6_UI/icon/IconSys03.tga,.,12,12,135,0,0,0
50801930,[염왕개선] 염왕의 카타르 제조서,../Data/6_UI/icon/IconSys03.tga,.,12,12,136,0,0,0
50801940,[늑대소굴] 늑대인간 치료제,../Data/6_UI/icon/IconSys03.tga,.,12,12,126,0,0,0
50801950,[늑대소굴] 늑대인간 목걸이,../Data/6_UI/icon/IconEtc08.tga,.,12,12,121,0,0,0
50801960,[늑대던전] 격렬한 야구 소설 전편,../Data/6_UI/icon/IconEtc08.tga,.,12,12,52,0,0,0
50801970,[지하던전] 만드라고라 뿌리,../Data/6_UI/icon/IconEtc01.tga,.,12,12,115,0,0,0
50801980,[지하던전] 무덤초 이파리,../Data/6_UI/icon/IconEtc01.tga,.,12,12,119,0,0,0
50801990,[지하던전] 드래곤 로드 주니어의 전서,../Data/6_UI/icon/IconEtc07.tga,.,12,12,37,0,0,0
50802000,[지하던전] 성스러운 방어구 설계도,../Data/6_UI/icon/IconEtc07.tga,.,12,12,20,0,0,0
50802010,[지하던전] 성스러운 영혼,../Data/6_UI/icon/IconEtc08.tga,.,12,12,122,0,0,0
50802020,[지하던전] 망자의 어둠,../Data/6_UI/icon/IconEtc08.tga,.,12,12,123,0,0,0
50802030,[지하던전] 용자의 기,../Data/6_UI/icon/IconEtc08.tga,.,12,12,124,0,0,0
50802040,[지하던전] 망자의 비명,../Data/6_UI/icon/IconEtc07.tga,.,12,12,19,0,0,0
50802050,[지하던전] 맹약의 신뢰,../Data/6_UI/icon/IconEtc04.tga,.,12,12,44,0,0,0
50802060,[지하던전] 고요한 휴식,../Data/6_UI/icon/IconSys04.tga,.,12,12,2,0,0,0
50802070,[지하던전] 버려진 항아리,../Data/6_UI/icon/IconEtc08.tga,.,12,12,56,0,0,0
50802080,[지하던전] 핏빛 영혼,../Data/6_UI/icon/IconSys02.tga,.,12,12,48,0,0,0
50802090,[지하던전] 잿빛 영혼,../Data/6_UI/icon/IconSys02.tga,.,12,12,50,0,0,0
50802100,[지하던전] 황금빛 영혼,../Data/6_UI/icon/IconSys02.tga,.,12,12,51,0,0,0
50802110,[지하던전] 도깨비 불,../Data/6_UI/icon/IconEtc02.tga,.,12,12,53,0,0,0
50802120,[지하던전] 뾰족한 쇳조각,../Data/6_UI/icon/IconEtc02.tga,.,12,12,54,0,0,0
50802130,[지하던전] 검은 안개,../Data/6_UI/icon/IconSys03.tga,.,12,12,88,0,0,0
50802140,[지하던전] 지하 수액,../Data/6_UI/icon/IconEtc03.tga,.,12,12,110,0,0,0
50802150,[지하던전] 버려진 동전,../Data/6_UI/icon/IconEtc07.tga,.,12,12,50,0,0,0
50802160,[지하던전] 녹슨 열쇠,../Data/6_UI/icon/IconEtc07.tga,.,12,12,49,0,0,0
50900010,토파즈,../Data/6_UI/icon/IconEtc06.tga,.,12,12,28,0,0,0
50900020,에메랄드,../Data/6_UI/icon/IconEtc06.tga,.,12,12,29,0,0,0
50900030,사파이어,../Data/6_UI/icon/IconEtc06.tga,.,12,12,30,0,0,0
50900040,루비,../Data/6_UI/icon/IconEtc06.tga,.,12,12,31,0,0,0
50900050,다이아몬드,../Data/6_UI/icon/IconEtc06.tga,.,12,12,32,0,0,0
50900060,시공간의 방패,../Data/6_UI/icon/IconEtc06.tga,.,12,12,138,0,0,0
50900070,스킬 포인트+1,../Data/6_UI/icon/IconEtc06.tga,.,12,12,137,0,0,0
50900080,스킬 캡슐,../Data/6_UI/icon/IconEtc04.tga,.,12,12,128,0,0,0
50900090,신비한 파렐경의 보석,../Data/6_UI/icon/IconEtc08.tga,.,12,12,40,0,0,0
50900100,나무 궤짝 LV.1,../Data/6_UI/icon/IconCommon01.tga,.,12,12,35,0,0,0
50900110,청동 궤짝 LV.1,../Data/6_UI/icon/IconCommon01.tga,.,12,12,34,0,0,0
50900120,구리 궤짝 LV.1,../Data/6_UI/icon/IconCommon01.tga,.,12,12,33,0,0,0
50900130,은 궤짝 LV.1,../Data/6_UI/icon/IconCommon01.tga,.,12,12,32,0,0,0
50900140,금 궤짝 LV.1,../Data/6_UI/icon/IconCommon01.tga,.,12,12,31,0,0,0
50900150,나무 궤짝 LV.2,../Data/6_UI/icon/IconCommon01.tga,.,12,12,35,0,0,0
50900160,청동 궤짝 LV.2,../Data/6_UI/icon/IconCommon01.tga,.,12,12,34,0,0,0
50900170,구리 궤짝 LV.2,../Data/6_UI/icon/IconCommon01.tga,.,12,12,33,0,0,0
50900180,은 궤짝 LV.2,../Data/6_UI/icon/IconCommon01.tga,.,12,12,32,0,0,0
50900190,금 궤짝 LV.2,../Data/6_UI/icon/IconCommon01.tga,.,12,12,31,0,0,0
50900200,나무 궤짝 LV.3,../Data/6_UI/icon/IconCommon01.tga,.,12,12,35,0,0,0
50900210,청동 궤짝 LV.3,../Data/6_UI/icon/IconCommon01.tga,.,12,12,34,0,0,0
50900220,구리 궤짝 LV.3,../Data/6_UI/icon/IconCommon01.tga,.,12,12,33,0,0,0
50900230,은 궤짝 LV.3,../Data/6_UI/icon/IconCommon01.tga,.,12,12,32,0,0,0
50900240,금 궤짝 LV.3,../Data/6_UI/icon/IconCommon01.tga,.,12,12,31,0,0,0
50900250,나무 궤짝 LV.4,../Data/6_UI/icon/IconCommon01.tga,.,12,12,35,0,0,0
50900260,청동 궤짝 LV.4,../Data/6_UI/icon/IconCommon01.tga,.,12,12,34,0,0,0
50900270,구리 궤짝 LV.4,../Data/6_UI/icon/IconCommon01.tga,.,12,12,33,0,0,0
50900280,은 궤짝 LV.4,../Data/6_UI/icon/IconCommon01.tga,.,12,12,32,0,0,0
50900290,금 궤짝 LV.4,../Data/6_UI/icon/IconCommon01.tga,.,12,12,31,0,0,0
50900300,나무 궤짝 LV.5,../Data/6_UI/icon/IconCommon01.tga,.,12,12,35,0,0,0
50900310,청동 궤짝 LV.5,../Data/6_UI/icon/IconCommon01.tga,.,12,12,34,0,0,0
50900320,구리 궤짝 LV.5,../Data/6_UI/icon/IconCommon01.tga,.,12,12,33,0,0,0
50900330,은 궤짝 LV.5,../Data/6_UI/icon/IconCommon01.tga,.,12,12,32,0,0,0
50900340,금 궤짝 LV.5,../Data/6_UI/icon/IconCommon01.tga,.,12,12,31,0,0,0
50900500,초급 헌터 캡슐 ★,../Data/6_UI/icon/IconEtc06.tga,.,12,12,136,0,0,0
50900510,초급 헌터 캡슐 ★★,../Data/6_UI/icon/IconEtc06.tga,.,12,12,136,0,0,0
50900520,초급 헌터 캡슐 ★★★,../Data/6_UI/icon/IconEtc06.tga,.,12,12,136,0,0,0
50900530,초급 헌터 캡슐 ★★★★,../Data/6_UI/icon/IconEtc06.tga,.,12,12,136,0,0,0
50900540,중급 헌터 캡슐 ★,../Data/6_UI/icon/IconEtc06.tga,.,12,12,136,0,0,0
50900550,중급 헌터 캡슐 ★★,../Data/6_UI/icon/IconEtc06.tga,.,12,12,136,0,0,0
50900560,중급 헌터 캡슐 ★★★,../Data/6_UI/icon/IconEtc06.tga,.,12,12,136,0,0,0
50900570,중급 헌터 캡슐 ★★★★,../Data/6_UI/icon/IconEtc06.tga,.,12,12,136,0,0,0
50900600,용기의 상장[1],../Data/6_UI/icon/IconSys03.tga,.,12,12,9,0,0,0
50900620,헌신의 상장[1],../Data/6_UI/icon/IconSys03.tga,.,12,12,10,0,0,0
50900640,평화의 상장[1],../Data/6_UI/icon/IconSys03.tga,.,12,12,11,0,0,0
50900650,용기의 메달[1],../Data/6_UI/icon/IconSys03.tga,.,12,12,12,0,0,0
50900680,헌신의 메달[1],../Data/6_UI/icon/IconSys03.tga,.,12,12,13,0,0,0
50900700,평화의 메달[1],../Data/6_UI/icon/IconSys03.tga,.,12,12,14,0,0,0
50900730,용기의 트로피[1],../Data/6_UI/icon/IconSys03.tga,.,12,12,15,0,0,0
50900760,헌신의 트로피,../Data/6_UI/icon/IconSys03.tga,.,12,12,16,0,0,0
50900790,평화의 트로피,../Data/6_UI/icon/IconSys03.tga,.,12,12,17,0,0,0
50900800,몬스터 카드 보물상자,../Data/6_UI/icon/IconSys03.tga,.,12,12,48,0,0,0
50901010,도움이 되는 선물 상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,86,0,0,0
50901020,흥미로운 선물 상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,88,0,0,0
50901030,유용한 선물 상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,90,0,0,0
50901040,값어치 있는 선물 상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,91,0,0,0
50901050,돈이 되는 선물 상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,89,0,0,0
50901060,과자상자(Glog),../Data/6_UI/icon/IconSys01.tga,.,12,12,129,0,0,0
50901110,행복의 초콜릿,../Data/6_UI/icon/IconEvent.tga,.,12,12,37,0,0,0
50901120,아로마 향수,../Data/6_UI/icon/IconEvent.tga,.,12,12,38,0,0,0
50901130,작은 홍보,../Data/6_UI/icon/IconEvent.tga,.,12,12,35,0,0,0
50901140,큰 홍보,../Data/6_UI/icon/IconEvent.tga,.,12,12,36,0,0,0
50901210,서프라이즈 선물상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,89,0,0,0
50901220,1레벨 초보자카드 보물상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,86,0,0,0
50901230,5레벨 초보자카드 보물상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,87,0,0,0
50901240,10레벨 초보자카드 보물상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,88,0,0,0
50901250,20레벨 초보자카드 보물상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,89,0,0,0
50901260,30레벨 초보자카드 보물상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,90,0,0,0
50901270,40레벨 초보자카드 보물상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,91,0,0,0
50901280,50레벨 초보자카드 보물상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,91,0,0,0
50901290,60레벨 초보자카드 보물상자,../Data/6_UI/icon/IconCash_01.tga,.,12,12,91,0,0,0
50901300,소울 보물상자(가다코인가챠),../Data/6_UI/icon/IconSys01.tga,.,12,12,42,0,0,0
50901310,무기강화가루(캐시가챠),../Data/6_UI/icon/IconSys01.tga,.,12,12,42,0,0,0
50901320,방어구강화가루(캐시가챠),../Data/6_UI/icon/IconSys01.tga,.,12,12,42,0,0,0
