NationCodeStr,SkillNo,Level,NameNo,RscNameNo,ActionName,Memo,Type,ClassLimit,DraClassLimit,LevelLimit,WeaponLimit,StateLimit,ParentSkill,Target,Range,CastTime,CoolTime,AnimationTime,MP,HP,EffectID,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10,CmdStringNo,f_ActionCategory
0,95000102,2,0,95000102,a_Bro_Adogen_Fire,곰 쏜다 발사,2,137438953470,137438953470,1,0,0,95000101,2,100,0,0,0,0,0,95000102,95000102,20915,20820,0,0,0,0,0,0,0,0,0
0,95000103,3,0,95000103,a_Bro_Adogen_Fire,곰 쏜다 발사,2,137438953470,137438953470,1,0,0,95000101,2,100,0,0,0,0,0,95000103,95000103,20915,20820,0,0,0,0,0,0,0,0,0
0,95000104,4,0,95000104,a_Bro_Adogen_Fire,곰 쏜다 발사,2,137438953470,137438953470,1,0,0,95000101,2,100,0,0,0,0,0,95000104,95000104,20915,20820,0,0,0,0,0,0,0,0,0
0,95000105,5,0,95000105,a_Bro_Adogen_Fire,곰 쏜다 발사,2,137438953470,137438953470,1,0,0,95000101,2,100,0,0,0,0,0,95000105,95000105,20915,20820,0,0,0,0,0,0,0,0,0
0,95000201,1,95000201,95000201,a_Bro_Spin,Spin it Bear!,2,137438953470,137438953470,1,0,0,95000201,2,100,800,4000,2000,140,0,95000201,95000201,20908,20820,0,0,0,0,0,0,0,0,0
0,95000202,2,95000201,95000201,a_Bro_Spin,Spin it Bear!,2,137438953470,137438953470,1,0,0,95000201,2,100,800,4000,2000,140,0,95000202,95000202,20908,20820,0,0,0,0,0,0,0,0,0
0,95000203,3,95000201,95000201,a_Bro_Spin,Spin it Bear!,2,137438953470,137438953470,1,0,0,95000201,2,100,800,4000,2000,140,0,95000203,95000203,20908,20820,0,0,0,0,0,0,0,0,0
0,95000204,4,95000201,95000201,a_Bro_Spin,Spin it Bear!,2,137438953470,137438953470,1,0,0,95000201,2,100,800,4000,2000,140,0,95000204,95000204,20908,20820,0,0,0,0,0,0,0,0,0
0,95000205,5,95000201,95000201,a_Bro_Spin,Spin it Bear!,2,137438953470,137438953470,1,0,0,95000201,2,100,800,4000,2000,140,0,95000205,95000205,20908,20820,0,0,0,0,0,0,0,0,0
0,95000301,1,0,95000301,a_Bro_Spin_Fire,곰 돈다 발사,2,137438953470,137438953470,1,0,0,95000301,2,75,0,0,0,0,0,95000301,95000301,20907,20820,20882,30009,0,0,0,0,0,0,10
0,95000302,2,0,95000302,a_Bro_Spin_Fire,곰 돈다 발사,2,137438953470,137438953470,1,0,0,95000301,2,75,0,0,0,0,0,95000302,95000302,20907,20820,20882,30009,0,0,0,0,0,0,0
0,95000303,3,0,95000303,a_Bro_Spin_Fire,곰 돈다 발사,2,137438953470,137438953470,1,0,0,95000301,2,75,0,0,0,0,0,95000303,95000303,20907,20820,20882,30009,0,0,0,0,0,0,0
0,95000304,4,0,95000304,a_Bro_Spin_Fire,곰 돈다 발사,2,137438953470,137438953470,1,0,0,95000301,2,75,0,0,0,0,0,95000304,95000304,20907,20820,20882,30009,0,0,0,0,0,0,0
0,95000305,5,0,95000305,a_Bro_Spin_Fire,곰 돈다 발사,2,137438953470,137438953470,1,0,0,95000301,2,75,0,0,0,0,0,95000305,95000305,20907,20820,20882,30009,0,0,0,0,0,0,0
0,99803700,1,99803700,0,a_bear_emergency_escape,[러브러브] 긴급탈출,2,0,0,0,0,0,99803700,2,100,0,10000,0,0,0,99803700,99803700,0,20820,30101,20930,0,0,0,0,0,0,0
0,100000101,1,0,0,a_idle,기본 아이들 Idle [12_03 전투개선] 블록불가 헤제,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21002,0,20820,0,0,0,0,0,0,0,0,0
0,100000102,1,0,0,a_trace_idle,a_trace_idle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000103,1,0,0,a_AppearanceChange,a_AppearanceChange,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000104,1,0,0,a_stand_up,일어나기 [12_03 전투개선] 블록불가 헤제,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21002,0,20820,0,0,0,0,0,0,0,0,0
0,100000110,1,0,0,a_idle_koona,a_idle_koona (러브모드 백백장착시 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000120,1,0,0,a_run_koona,a_run_koona (러브모드 백백장착시 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000130,1,0,0,a_dash_koona,a_dash_koona (러브모드 백백장착시 ),1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000140,1,51,51,a_jump_koona,a_jump_koona  (러브모드 백백장착시 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000201,1,0,0,a_battle_idle,전투 아이들 Idle [12_03 전투개선] 블록불가 헤제,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21002,0,20820,0,0,0,0,0,0,0,0,0
0,100000250,1,0,0,a_domination,a_domination(점령전 승리 ),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000301,1,0,0,a_run_up,a_run_up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000401,1,0,0,a_run_down,a_run_down,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000501,1,0,0,a_run_left,a_run_left,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000601,1,0,0,a_run_right,a_run_right,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000701,1,0,0,a_sit_down,앉기 [12_03 전투개선] 블록불가 헤제,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21001,0,20820,0,0,0,0,0,0,0,0,0
0,100000801,1,0,0,a_sit_idle,a_sit_idle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100000901,1,0,0,a_sit_up,앉았다 일어서기 [12_03 전투개선] 블록불가 헤제,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21002,0,20820,0,0,0,0,0,0,0,0,0
0,100001001,1,51,51,a_jump,점프 [12_03 전투개선] 블록불가,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21001,0,20820,0,0,0,0,0,0,0,0,0
0,100001002,1,0,0,a_hide,숨기 [12_03 전투개선] 블록불가,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21001,0,20820,0,0,0,0,0,0,0,0,0
0,100001003,1,0,0,a_hide_idle,숨기/나오기 액션 아이들,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100001004,1,0,0,a_unhide,나오기 [12_03 전투개선] 블록불가 해제,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21002,0,20820,0,0,0,0,0,0,0,0,0
0,100001005,1,0,0,a_intro_idle,a_intro_idle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100001101,1,0,0,a_portal,a_portal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100001201,1,0,0,a_dash_right,a_dash_right,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100001301,1,0,0,a_dash_left,a_dash_left,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20820,0,0,0,0,0,0,0,0,1
0,100001401,1,0,0,a_walk_right,a_walk_right,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,8
0,100001501,1,0,0,a_walk_left,a_walk_left,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100001601,1,0,0,a_lie_down,누워있기 [12_03 전투개선] 블록불가,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21001,0,20820,0,0,0,0,0,0,0,0,0
0,100001701,1,0,0,a_lie_idle,a_lie_idle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100001801,1,0,0,a_lie_up,a_lie_up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100001901,1,0,0,a_dmg,a_dmg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100001901,0,0,20820,0,0,0,0,0,0,0,0,0
0,100002001,1,0,0,a_lightning_default,a_lightning_default,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002001,0,20820,0,0,0,0,0,0,0,0,0
0,100002011,1,0,0,a_lightning_low,a_lightning_low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002011,0,20820,0,0,0,0,0,0,0,0,0
0,100002021,1,0,0,a_lightning_default,a_lightning_low(콤보),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100002021,0,20820,0,0,0,0,0,0,0,0,0
0,100002101,1,0,0,a_die,a_die,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100002103,1,0,0,a_voluntarily_die,자의로 사망시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100002201,1,0,0,a_knockdown,넉다운 [12_03 전투개선] 블록불가,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21001,0,20820,0,0,0,0,0,0,0,0,0
0,100002301,1,0,0,a_touch_dmg,a_touch_dmg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100002401,1,0,0,a_ladder_down,사다리내리기 [12_03 전투개선] 블록불가,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21001,0,20820,0,0,0,0,0,0,0,0,0
0,100002501,1,0,0,a_ladder_idle,a_ladder_idle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100002601,1,0,0,a_ladder_up,사다리오르기 [12_03 전투개선] 블록불가,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21001,0,20820,0,0,0,0,0,0,0,0,0
0,100002701,1,0,0,a_hang,a_hang,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100002801,1,0,0,a_rope,a_rope,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100002901,1,0,0,a_teleport,a_teleport,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100002902,1,0,0,a_teleport_out,a_teleport_out,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100002903,1,0,0,a_trap,a_trap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21020,0,0,0,0,0,0,0,0,0
0,100002911,1,0,0,a_teleport_rocket,a_teleport_rocket(로켓백팩용 액션),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100002912,1,0,0,a_teleport_rocket_out,a_teleport_rocket_out(로켓백팩용 액션),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100003001,1,0,0,a_ride,a_ride,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100003101,1,0,0,a_ride_idle,a_ride_idle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100003201,1,0,0,a_ride_run,a_ride_run,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100003301,1,0,0,a_appear,a_appear,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100003401,1,0,0,a_happy,a_happy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100003501,1,0,0,a_kiss,a_kiss,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100003601,1,0,0,a_sad,a_sad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100003701,1,0,0,a_temptation,a_temptation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100003801,1,0,0,a_talk,a_talk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100003901,1,0,0,a_hi,a_hi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004001,1,0,0,a_angry,a_angry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004101,1,0,0,a_smile,a_smile,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004102,1,0,0,a_dance_01,a_dance_01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004103,1,0,0,a_dance_02,a_dance_02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004201,1,0,0,a_indifference,a_indifference,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004301,1,0,0,a_level_up,a_level_up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004401,1,0,0,a_handclaps,a_handclaps,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004501,1,0,0,a_jump_stop,a_jump_stop,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004601,0,0,0,a_knock_back,뒤로튕겨나가기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004701,0,0,0,a_blow_down,제자리 다운 [12_03 전투개선] 블록불가,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21001,0,20820,0,0,0,0,0,0,0,0,0
0,100004702,0,0,0,a_down_damage,다운된 상태에서 피격시 데미지 모션,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004703,0,0,0,a_down_damage_2,다운시 좀 더 길게 움찔거리기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100004703,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004801,0,0,0,a_blow_up_small,캐릭높이*1 뜨기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100004901,0,0,0,a_blow_up_medium,캐릭높이*2 뜨기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005001,0,0,0,a_blow_up_large,캐릭높이*3 뜨기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005101,0,0,0,a_walk_up,걷기(위로),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005201,0,0,0,a_walk_down,걷기(밑으로),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005301,0,0,0,a_walk_left,걷기(왼쪽),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005401,0,0,0,a_walk_right,걷기(오른쪽),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005402,0,0,0,a_dash_jump,a_dash_jump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005403,0,0,0,a_beg,a_beg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005404,0,0,0,a_servile_beg,a_servile_beg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005405,0,0,0,a_flop,a_flop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005406,0,0,0,a_honor,a_honor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005407,0,0,0,a_breakdown,a_breakdown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005408,0,0,0,a_rowdy,a_rowdy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005409,0,0,0,a_bow,a_bow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005410,0,0,0,a_cry,a_cry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005411,0,0,0,a_handclap,a_handclap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005412,0,0,0,a_hi,a_hi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005413,0,0,0,a_laugh,a_laugh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005414,0,0,0,a_love,a_love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005415,0,0,0,a_pride,a_pride,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005416,0,0,0,a_provoc,a_provoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005417,0,0,0,a_rush,a_rush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005418,0,0,0,a_sleep,a_sleep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005419,0,0,0,a_sorry,a_sorry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005420,0,0,0,a_surprise,a_surprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005421,0,0,0,a_victory,a_victory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005422,0,0,0,a_vote,a_vote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005423,0,0,0,a_talk,a_talk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005424,1,0,0,a_knock_back_small,knockback_small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100005424,0,20820,0,0,0,0,0,0,0,0,0
0,100005425,0,0,0,a_touch_dmg,캐릭높이*1 뜨기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100005425,0,20820,0,0,0,0,0,0,0,0,0
0,100005426,1,0,0,a_run,a_run,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005427,1,0,0,a_dash,a_dash,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005429,0,0,0,a_throw_down,a_throw_down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100005429,100005429,0,20820,0,0,0,0,0,0,0,0,0
0,100005430,0,0,0,a_float_dmg,a_float_dmg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100005430,100005430,21001,20820,0,0,0,0,0,0,0,0,0
0,100005431,0,0,0,a_hold_down,뒤로 튕겨나가기 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100005431,100005431,0,20820,0,0,0,0,0,0,0,0,0
0,100005432,0,0,0,a_lightning_throw_down,전격 튕기기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100005429,100005429,21001,20820,0,0,0,0,0,0,0,0,0
0,100005433,0,0,0,a_lightning_float_dmg,전격 띄우기,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100005430,100005430,21001,20820,0,0,0,0,0,0,0,0,0
0,100005434,1,0,0,a_intro_down,a_intro_down,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005435,1,0,0,a_intro_down_idle,a_intro_down_idle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005436,1,0,0,a_intro_idle,a_intro_idle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005437,1,0,0,a_intro_up,a_intro_up,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005438,1,0,0,a_act,a_act,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005439,1,0,0,a_fly_to_camera,a_fly_to_camera,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005440,1,0,0,a_telejump,a_telejump,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005441,1,0,0,a_Brother is Gone_Play,a_Brother is Gone_Play,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005442,1,0,0,a_Brother is Return_Play,a_Brother is Return_Play,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005443,1,0,0,a_ladder_dash,a_ladder_dash,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005444,1,0,0,a_lock_move,a_lock_move,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005445,1,0,0,a_unlock_move,a_unlock_move,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005446,1,0,0,a_sync_move,a_sync_move,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005447,1,0,0,a_Burberrian_Freeze,a_Burberrian_Freeze ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005448,1,0,0,a_intro_select,선택 창 선택 관련,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005449,1,0,0,a_intro_select_idle,선택 창 선택 관련,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005450,1,0,0,a_intro_select_back,선택 창 선택 관련,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005451,0,0,0,a_float_dmg_small,a_float_dmg_small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100005451,100005451,0,20820,0,0,0,0,0,0,0,0,0
0,100005452,0,0,0,a_throw_down2,a_throw_down2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100005452,100005452,0,20820,0,0,0,0,0,0,0,0,0
0,100005453,0,0,0,a_float_dmg_very_small,a_float_dmg_very_small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100005453,100005453,0,20820,0,0,0,0,0,0,0,0,0
0,100005454,1,0,0,a_pvp_win,PvP 승리,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005455,1,0,0,a_pvp_lose,PvP 패배,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005456,1,0,0,a_entering_pvp,PvP 입장스킬,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005457,1,0,0,a_block,블록,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100005457,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005501,1,0,0,a_breakable_object_pulldown,a_breakable_object_pulldown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005601,1,0,0,a_die_blowup2,a_die_blowup2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005701,1,0,0,a_die_blowup3,a_die_blowup3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005711,1,0,0,a_push_back_short,a_push_back_short,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005712,1,0,0,a_push_back,a_push_back,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005713,1,0,0,a_push_back_long,a_push_back_long,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005714,1,0,0,a_pull,a_pull,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005715,1,0,0,a_fall,공중에서 수직으로 떨어지기,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005801,1,0,0,a_die_slowmotion,a_die_slowmotion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005811,1,0,0,a_duel_slowmotion,결투용 슬로우 모션,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005821,1,0,0,a_duel_victory,결투 승리 연출 모션,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20820,0,0,0,0,0,0,0,0,0
0,100005901,1,0,0,a_break_fall,구르기 낙법 [12_03 전투개선] 블록해제,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100005901,21002,0,20820,0,0,0,0,0,0,0,0,0
