NationCodeStr,EffectID,Name,ActionName,Memo,Type,Interval,DurationTime,Toggle,Abil01,Abil02,Abil03,Abil04,Abil05,Abil06,Abil07,Abil08,Abil09,Abil10
0,460701,460701,0,[아이템장착파티버프] HP/MP최대증가 10%,1,1000,0,0,460701,0,0,0,0,0,0,0,0,17001
0,460801,460801,0,[아이템장착파티버프] HP최대증가 10%,1,1000,0,0,460801,0,0,0,0,0,0,0,0,17001
0,460901,460901,0,[아이템장착파티버프] HP회복속도 25%,1,1000,0,0,460901,0,0,0,0,0,0,0,0,17001
0,461001,461001,0,[아이템장착파티버프] INT +10,1,1000,0,0,461001,0,0,0,0,0,0,0,0,17001
0,461101,461101,0,[아이템장착파티버프] MP최대증가 10%,1,1000,0,0,461101,0,0,0,0,0,0,0,0,17001
0,461201,461201,0,[아이템장착파티버프] STR +10,1,1000,0,0,461201,0,0,0,0,0,0,0,0,17001
0,461301,461301,0,물리 방어력 10% 증가,1,0,3600000,0,461301,0,0,0,0,0,0,0,0,17001
0,461401,461401,0,공격속도 5% 증가 ,1,0,3600000,0,461401,0,0,0,0,0,0,0,0,17001
0,461501,461501,0,Hp+1000,1,0,3600000,0,461501,0,0,0,0,0,0,0,0,17001
0,461601,461601,0,이동속도 -5%,1,0,3600000,0,461601,0,0,0,0,0,0,0,0,17001
0,461701,461701,0,명중률 -5%,1,0,3600000,0,461701,0,0,0,0,0,0,0,0,17001
0,461801,461801,0,경험치 30% 증가 포션(1시간),1,0,3600000,0,461801,0,0,0,0,0,0,0,0,17001
0,461901,461901,0,물리 공격력 10% 증가,1,1000,3600000,0,461901,0,0,0,0,0,0,0,0,17001
0,462001,462001,0,이동속도 3%증가,1,1000,3600000,0,462001,0,0,0,0,0,0,0,0,17001
0,462101,462101,0,MP 회복속도 3% 증가,1,1000,3600000,0,462101,0,0,0,0,0,0,0,0,17001
0,463101,463101,0,협동퀘스트 1단계(일본),1,1000,7200000,0,463101,0,0,0,0,0,0,0,0,17001
0,463201,463201,0,협동퀘스트 2단계(일본),1,1000,7200000,0,463201,0,0,0,0,0,0,0,0,17001
0,463301,463301,0,협동퀘스트 3단계(일본),1,1000,7200000,0,463301,0,0,0,0,0,0,0,0,17001
0,463401,463401,0,협동퀘스트 4단계(일본),1,1000,7200000,0,463401,0,0,0,0,0,0,0,0,17001
0,463402,411604,0,마법 공격력 5% 증가,1,0,3600000,0,463402,0,0,0,0,0,0,0,0,17001
0,463503,411904,0,이동속도 5% 증가,1,0,3600000,0,463503,0,0,0,0,0,0,0,0,17001
0,463601,463601,0,경험치(5%),1,0,7200000,0,463601,0,0,0,0,0,0,0,0,0
0,463602,463602,0,경험치(10%),1,0,7200000,0,463602,0,0,0,0,0,0,0,0,0
0,463603,463603,0,경험치(20%),1,0,7200000,0,463603,0,0,0,0,0,0,0,0,0
0,463604,463604,0,경험치(30%),1,0,7200000,0,463604,0,0,0,0,0,0,0,0,0
0,463605,463605,0,경험치(40%),1,0,7200000,0,463605,0,0,0,0,0,0,0,0,0
0,463606,463606,0,경험치(50%),1,0,7200000,0,463606,0,0,0,0,0,0,0,0,0
0,463701,463701,0,골드획득률(5%),1,0,7200000,0,463701,0,0,0,0,0,0,0,0,0
0,463702,463702,0,골드획득률(10%),1,0,7200000,0,463702,0,0,0,0,0,0,0,0,0
0,463703,463703,0,골드획득률(15%),1,0,7200000,0,463703,0,0,0,0,0,0,0,0,0
0,463704,463704,0,골드획득률(20%),1,0,7200000,0,463704,0,0,0,0,0,0,0,0,0
0,463801,463801,0,공격속도(3%),1,0,7200000,0,463801,0,0,0,0,0,0,0,0,0
0,463802,463802,0,공격속도(7%),1,0,7200000,0,463802,0,0,0,0,0,0,0,0,0
0,463803,463803,0,공격속도(10%),1,0,7200000,0,463803,0,0,0,0,0,0,0,0,0
0,463901,463901,0,마법 방어(5%),1,0,7200000,0,463901,0,0,0,0,0,0,0,0,0
0,463902,463902,0,마법 방어(10%),1,0,7200000,0,463902,0,0,0,0,0,0,0,0,0
0,463903,463903,0,마법 방어(15%),1,0,7200000,0,463903,0,0,0,0,0,0,0,0,0
0,463904,463904,0,마법 방어(20%),1,0,7200000,0,463904,0,0,0,0,0,0,0,0,0
0,464001,464001,0,물리 방어(5%),1,0,7200000,0,464001,0,0,0,0,0,0,0,0,0
0,464002,464002,0,물리 방어(10%),1,0,7200000,0,464002,0,0,0,0,0,0,0,0,0
0,464003,464003,0,물리 방어(15%),1,0,7200000,0,464003,0,0,0,0,0,0,0,0,0
0,464004,464004,0,물리 방어(20%),1,0,7200000,0,464004,0,0,0,0,0,0,0,0,0
0,464101,464101,0,이동속도(10%),1,0,7200000,0,464101,0,0,0,0,0,0,0,0,0
0,464201,464201,0,최대 HP(5%),1,0,7200000,0,464201,0,0,0,0,0,0,0,0,0
0,464202,464202,0,최대 HP(10%),1,0,7200000,0,464202,0,0,0,0,0,0,0,0,0
0,464203,464203,0,최대 HP(15%),1,0,7200000,0,464203,0,0,0,0,0,0,0,0,0
0,464204,464204,0,최대 HP(20%),1,0,7200000,0,464204,0,0,0,0,0,0,0,0,0
0,464301,464301,0,최대 MP(5%),1,0,7200000,0,464301,0,0,0,0,0,0,0,0,0
0,464302,464302,0,최대 MP(10%),1,0,7200000,0,464302,0,0,0,0,0,0,0,0,0
0,464303,464303,0,최대 MP(15%),1,0,7200000,0,464303,0,0,0,0,0,0,0,0,0
0,464304,464304,0,최대 MP(20%),1,0,7200000,0,464304,0,0,0,0,0,0,0,0,0
0,464401,464401,se_Hprecover,[점령전 인스턴트 아이템]hp+mp 회복,1,0,1,0,464401,0,0,0,0,0,0,0,0,17001
0,464402,464401,se_Hprecover,폴릭스 HP업,1,0,1,0,464402,0,0,0,0,0,0,0,0,17001
0,464501,464501,se_DoublePoint,[점령전 인스턴트 아이템]점령포인트 증가,1,0,30000,0,464501,0,0,0,0,0,0,0,0,17001
0,464601,464601,se_power_up,[점령전 인스턴트 아이템]공격력 증가,1,0,60000,0,464601,0,0,0,0,0,0,0,0,17001
0,464701,464701,se_speed_up,[점령전 인스턴트 아이템]이동속도 증가,1,0,60000,0,464701,0,0,0,0,0,0,0,0,17001
0,464801,464801,se_bombbomb,[점령전 인스턴트 아이템]봄버맨,1,300,8000,0,464801,0,0,0,0,0,0,0,0,17001
0,465101,465100,se_common_potion,[직업생산 개선]연한 녹즙,1,1000,10000,0,465101,0,0,0,0,0,0,0,0,17001
0,465102,465100,se_common_potion,[직업생산 개선]진한 녹즙,1,1000,10000,0,465102,0,0,0,0,0,0,0,0,17001
0,465103,465100,se_common_potion,[직업생산 개선]이상한 녹즙,1,1000,10000,0,465103,0,0,0,0,0,0,0,0,17001
0,465201,465201,se_Matches,[직업생산 개선]작은 불씨,1,1000,120000,0,465201,0,0,0,0,0,0,0,0,17001
0,465202,465202,se_Matches,[직업생산 개선]큰 불씨,1,1000,120000,0,465202,0,0,0,0,0,0,0,0,17001
0,465203,465203,se_Matches,[직업생산 개선]위험한 불씨,1,1000,120000,0,465203,0,0,0,0,0,0,0,0,17001
0,465301,465301,se_common_potion,[직업생산 개선]허름한 돌 조각상,1,1000,15000,0,465301,0,0,0,0,0,0,0,0,17001
0,465302,465302,se_common_potion,[직업생산 개선]견고한 돌 조각상,1,1000,15000,0,465302,0,0,0,0,0,0,0,0,17001
0,465303,465303,se_common_potion,[직업생산 개선]화려한 돌 조각상,1,1000,15000,0,465303,0,0,0,0,0,0,0,0,17001
0,465401,465401,0,"방어력 100% 증가,HP&MP 100% 증가, 경험치 100% 증가",1,0,0,0,465401,465402,0,0,0,0,0,0,0,17001
0,465402,465401,0,"방어력 100% 증가,HP&MP 100% 증가, 경험치 200% 증가",1,0,0,0,465401,465403,0,0,0,0,0,0,0,17001
0,465403,465401,0,"방어력 100% 증가,HP&MP 100% 증가, 경험치 300% 증가",1,0,0,0,465401,465404,0,0,0,0,0,0,0,17001
0,465404,465401,0,"방어력 100% 증가,HP&MP 100% 증가, 경험치 400% 증가",1,0,0,0,465401,465405,0,0,0,0,0,0,0,17001
0,465501,465501,0,"I Love GF 풍선, 최대 HP/MP +50 공격속도 4%, 파티 버프  효과 추가",1,1000,0,0,465501,0,0,0,0,0,0,0,0,17001
0,465601,465601,0,경험치 15%,1,1000,0,0,465601,0,0,0,0,0,0,0,0,17001
0,465701,465701,0,경험치 20%,1,1000,0,0,465701,0,0,0,0,0,0,0,0,17001
0,465801,465801,0,마공 10%,1,1000,0,0,465801,0,0,0,0,0,0,0,0,17001
0,465901,465901,0,마공 15%,1,1000,0,0,465901,0,0,0,0,0,0,0,0,17001
0,466001,466001,0,마공 20%,1,1000,0,0,466001,0,0,0,0,0,0,0,0,17001
0,466101,466101,0,마방 10%,1,1000,0,0,466101,0,0,0,0,0,0,0,0,17001
0,466201,466201,0,마방 15%,1,1000,0,0,466201,0,0,0,0,0,0,0,0,17001
0,466301,466301,0,마방 20%,1,1000,0,0,466301,0,0,0,0,0,0,0,0,17001
0,466401,466401,0,물공 10%,1,1000,0,0,466401,0,0,0,0,0,0,0,0,17001
0,466501,466501,0,물공 15%,1,1000,0,0,466501,0,0,0,0,0,0,0,0,17001
0,466601,466601,0,물공 20%,1,1000,0,0,466601,0,0,0,0,0,0,0,0,17001
0,466701,466701,0,물방 10%,1,1000,0,0,466701,0,0,0,0,0,0,0,0,17001
0,466801,466801,0,물방 15%,1,1000,0,0,466801,0,0,0,0,0,0,0,0,17001
0,466901,466901,0,물방 20%,1,1000,0,0,466901,0,0,0,0,0,0,0,0,17001
0,467001,467001,0,치명타 데미지 10%,1,1000,0,0,467001,0,0,0,0,0,0,0,0,17001
0,467101,467101,0,치명타 확률 10%,1,1000,0,0,467101,0,0,0,0,0,0,0,0,17001
0,467201,467201,0,회피율 5%,1,1000,0,0,467201,0,0,0,0,0,0,0,0,17001
0,467301,467301,0,HP최대증가 15%,1,1000,0,0,467301,0,0,0,0,0,0,0,0,17001
0,467401,467401,0,HP최대증가 20%,1,1000,0,0,467401,0,0,0,0,0,0,0,0,17001
0,467501,467501,0,MP최대증가 15%,1,1000,0,0,467501,0,0,0,0,0,0,0,0,17001
0,467601,467601,0,MP최대증가 20%,1,1000,0,0,467601,0,0,0,0,0,0,0,0,17001
0,467701,467701,0,대만요청 체널이펙트 경험치 20%,1,0,0,0,467701,0,0,0,0,0,0,0,0,17001
0,467801,467801,0,대만요청 체널이펙트 경험치 30%,1,0,0,0,467801,0,0,0,0,0,0,0,0,17001
0,467901,467901,0,대만요청 체널이펙트 경험치 40%,1,0,0,0,467901,0,0,0,0,0,0,0,0,17001
0,468001,468001,0,대만요청 체널이펙트 경험치 50%,1,0,0,0,468001,0,0,0,0,0,0,0,0,17001
0,468101,468101,0,"채널 이펙트 경험치10,골드10,hp/mp10",1,0,0,0,468101,0,0,0,0,0,0,0,0,17001
0,468201,468201,0,경험치 2배 증가,1,1000,590000,0,468201,0,0,0,0,0,0,0,0,17001
0,468301,468301,0,채집 10분간 속도 2.5초 감소,1,1000,590000,0,468301,0,0,0,0,0,0,0,0,17001
0,468401,468401,0,골드 10분간 획득률 30% 증가 ,1,1000,590000,0,468401,0,0,0,0,0,0,0,0,17001
0,468501,468501,se_race_firework01,달리기 이벤트 폭죽,1,0,5000,0,0,0,0,0,0,0,0,0,0,17001
0,468601,468601,se_race_run_gold,달리기 이벤트 1등,1,0,5000,0,0,0,0,0,0,0,0,0,0,17001
0,468701,468701,se_race_run_silver,달리기 이벤트 2등,1,0,5000,0,0,0,0,0,0,0,0,0,0,17001
0,468801,468801,se_race_run_bronze,달리기 이벤트 3등,1,0,5000,0,0,0,0,0,0,0,0,0,0,17001
0,468901,301701,0,달리기이벤트(시작 시 MP회복),1,1000,1000,0,468901,0,0,0,0,0,0,0,0,17001
0,469001,469001,0,경험치 10% 증가 포션[Balance아이템]-3시간,1,0,10800000,0,443701,0,0,0,0,0,0,0,0,17001
0,600061,600061,0,눈사람몬스터 카드,1,0,0,0,600061,0,0,0,0,0,0,0,0,17001
0,600062,600062,0,파리스 카드,1,0,0,0,600062,0,0,0,0,0,0,0,0,17001
0,600063,600063,0,[얼음던전] 아이스 무기 결빙효과,1,0,0,0,600063,0,0,0,0,0,0,0,0,17001
0,600100,600990,0,소켓카드 테스트,1,0,0,0,600100,0,0,0,0,0,0,0,0,17001
0,610001,610001,0,[쿤다라개선] 무티샤의 주술걸린 투구 [심각한중독],1,0,0,0,610001,0,0,0,0,0,0,0,0,17001
0,610002,610002,0,[쿤다라개선] 무티사의 주술걸린 어깨 [심각한화상],1,0,0,0,610002,0,0,0,0,0,0,0,0,17001
0,610003,610003,0,[쿤다라개선] 무티샤의 주술걸린 장갑 [과다출혈],1,0,0,0,610003,0,0,0,0,0,0,0,0,17001
0,610004,610004,0,[쿤다라개선] 무티샤의 주술걸린 망토 [저주],1,0,0,0,610004,0,0,0,0,0,0,0,0,17001
0,650001,650001,0,모든대륙,6,0,0,0,650001,0,0,0,0,0,0,0,0,17001
0,650002,650002,0,바람의 대륙,6,0,0,0,650002,0,0,0,0,0,0,0,0,17001
0,650003,650003,0,혼돈의 대륙,6,0,0,0,650003,0,0,0,0,0,0,0,0,17001
0,1430101,430101,0,경험치 5% 증가,1,1000,590000,0,1430101,0,0,0,0,0,0,0,0,17001
0,1430201,430201,0,경험치 10% 증가,1,1000,590000,0,1430201,0,0,0,0,0,0,0,0,17001
0,1430301,430301,0,경험치 15% 증가,1,1000,590000,0,1430301,0,0,0,0,0,0,0,0,17001
0,1430401,430401,0,경험치 20% 증가,1,1000,590000,0,1430401,0,0,0,0,0,0,0,0,17001
0,1430501,430501,0,크리티컬 10% 증가,1,1000,590000,0,1430501,0,0,0,0,0,0,0,0,17001
0,1430601,430601,0,공격속도 증가,1,1000,590000,0,1430601,0,0,0,0,0,0,0,0,17001
0,1430701,430701,0,자동회복량 증가,1,1000,590000,0,1430701,0,0,0,0,0,0,0,0,17001
0,1430801,430801,0,HP/MP 최대량 증가,1,1000,590000,0,1430801,0,0,0,0,0,0,0,0,17001
0,1431001,1431001,0,영문 신규 채널 이팩트(10%),11,0,0,0,1431001,0,0,0,0,0,0,0,0,17001
0,1431101,1431101,0,영문 신규 채널 이팩트(20%),11,0,0,0,1431101,0,0,0,0,0,0,0,0,17001
0,1431201,1431201,0,영문 신규 채널 이팩트(30%),11,0,0,0,1431201,0,0,0,0,0,0,0,0,17001
0,1431301,1431301,0,영문 신규 채널 이팩트(40%),11,0,0,0,1431301,0,0,0,0,0,0,0,0,17001
0,1431401,1431401,0,영문 신규 채널 이팩트(50%),11,0,0,0,1431401,0,0,0,0,0,0,0,0,17001
0,1431501,1431501,0,영문 신규 채널 이팩트(60%),11,0,0,0,1431501,0,0,0,0,0,0,0,0,17001
0,1431601,1431601,0,영문 신규 채널 이팩트(70%),11,0,0,0,1431601,0,0,0,0,0,0,0,0,17001
0,1431701,1431701,0,영문 신규 채널 이팩트(80%),11,0,0,0,1431701,0,0,0,0,0,0,0,0,17001
0,1431801,1431801,0,영문 신규 채널 이팩트(90%),11,0,0,0,1431801,0,0,0,0,0,0,0,0,17001
0,1431901,1431901,0,영문 신규 채널 이팩트(100%),11,0,0,0,1431901,0,0,0,0,0,0,0,0,17001
0,1432001,1432001,0,영문 신규 채널 이팩트(크리티컬10%),11,0,0,0,1432001,0,0,0,0,0,0,0,0,17001
0,1432101,1432101,0,영문 신규 채널 이팩트(크리티컬20%),11,0,0,0,1432101,0,0,0,0,0,0,0,0,17001
0,1432201,1432201,0,영문 신규 채널 이팩트(크리티컬30%),11,0,0,0,1432201,0,0,0,0,0,0,0,0,17001
0,9980110,9980110,0,양지리 이펙트,11,1000,0,0,9980110,0,0,0,0,0,0,0,0,0
0,50160155,11201,se_unrivaled,부활무적,5,1000,300000,0,50160155,0,0,0,0,0,0,0,0,17001
0,50200531,50200535,0,미션맵 수호 명령서 - 사용시 경험치획득 상승 어빌(Ingame) - 10% ,1,0,0,0,50200531,0,0,0,0,0,0,0,0,0
0,50200532,50200566,0,미션맵 수호 명령서 - 사용시 경험치획득 상승 어빌(Ingame) - 20% ,1,0,0,0,50200532,0,0,0,0,0,0,0,0,0
0,52100040,52100040,0,[직업생산]욕심은 성공의 아버지(캐쉬),1,0,14400000,0,52100040,0,0,0,0,0,0,0,0,17001
0,52100050,52100050,0,[직업생산]채집속도 증가 포션(캐쉬),1,0,3600000,0,52100050,0,0,0,0,0,0,0,0,17001
0,52100060,52100060,0,[직업생산]채집속도 증가 포션(캐쉬),1,0,3600000,0,52100060,0,0,0,0,0,0,0,0,17001
0,52100200,52100200,se_Vip,VIP효과,1,0,0,0,52100200,0,0,0,0,0,0,0,0,17001
0,52100300,52100200,se_Vip2,VIP효과2,1,0,0,0,52100300,0,0,0,0,0,0,0,0,17001
0,79500020,79500020,0,[1번소켓] [2급]1★CON 소켓카드 [CON],1,0,0,0,79500020,0,0,0,0,0,0,0,0,17001
0,79500030,79500030,0,[1번소켓] [3급]1★CON 소켓카드 [CON],1,0,0,0,79500030,0,0,0,0,0,0,0,0,17001
0,79500040,79500040,0,[1번소켓] [4급]1★CON 소켓카드 [CON],1,0,0,0,79500040,0,0,0,0,0,0,0,0,17001
0,79500050,79500050,0,[1번소켓] [5급]1★CON 소켓카드 [CON],1,0,0,0,79500050,0,0,0,0,0,0,0,0,17001
0,79500060,79500060,0,[1번소켓] [6급]1★CON 소켓카드 [CON],1,0,0,0,79500060,0,0,0,0,0,0,0,0,17001
0,79500070,79500070,0,[1번소켓] [7급]1★CON 소켓카드 [CON],1,0,0,0,79500070,0,0,0,0,0,0,0,0,17001
0,79500080,79500080,0,[1번소켓] [8급]1★CON 소켓카드 [CON],1,0,0,0,79500080,0,0,0,0,0,0,0,0,17001
0,79500120,79500120,0,[1번소켓] [2급]2★CON 소켓카드 [CON],1,0,0,0,79500120,0,0,0,0,0,0,0,0,17001
0,79500130,79500130,0,[1번소켓] [3급]2★CON 소켓카드 [CON],1,0,0,0,79500130,0,0,0,0,0,0,0,0,17001
0,79500140,79500140,0,[1번소켓] [4급]2★CON 소켓카드 [CON],1,0,0,0,79500140,0,0,0,0,0,0,0,0,17001
0,79500150,79500150,0,[1번소켓] [5급]2★CON 소켓카드 [CON],1,0,0,0,79500150,0,0,0,0,0,0,0,0,17001
0,79500160,79500160,0,[1번소켓] [6급]2★CON 소켓카드 [CON],1,0,0,0,79500160,0,0,0,0,0,0,0,0,17001
0,79500170,79500170,0,[1번소켓] [7급]2★CON 소켓카드 [CON],1,0,0,0,79500170,0,0,0,0,0,0,0,0,17001
0,79500180,79500180,0,[1번소켓] [8급]2★CON 소켓카드 [CON],1,0,0,0,79500180,0,0,0,0,0,0,0,0,17001
0,79500220,79500220,0,[1번소켓] [2급]3★CON 소켓카드 [CON],1,0,0,0,79500220,0,0,0,0,0,0,0,0,17001
0,79500230,79500230,0,[1번소켓] [3급]3★CON 소켓카드 [CON],1,0,0,0,79500230,0,0,0,0,0,0,0,0,17001
0,79500240,79500240,0,[1번소켓] [4급]3★CON 소켓카드 [CON],1,0,0,0,79500240,0,0,0,0,0,0,0,0,17001
0,79500250,79500250,0,[1번소켓] [5급]3★CON 소켓카드 [CON],1,0,0,0,79500250,0,0,0,0,0,0,0,0,17001
0,79500260,79500260,0,[1번소켓] [6급]3★CON 소켓카드 [CON],1,0,0,0,79500260,0,0,0,0,0,0,0,0,17001
0,79500270,79500270,0,[1번소켓] [7급]3★CON 소켓카드 [CON],1,0,0,0,79500270,0,0,0,0,0,0,0,0,17001
0,79500280,79500280,0,[1번소켓] [8급]3★CON 소켓카드 [CON],1,0,0,0,79500280,0,0,0,0,0,0,0,0,17001
0,79500320,79500320,0,[1번소켓] [2급]4★CON 소켓카드 [CON],1,0,0,0,79500320,0,0,0,0,0,0,0,0,17001
0,79500330,79500330,0,[1번소켓] [3급]4★CON 소켓카드 [CON],1,0,0,0,79500330,0,0,0,0,0,0,0,0,17001
0,79500340,79500340,0,[1번소켓] [4급]4★CON 소켓카드 [CON],1,0,0,0,79500340,0,0,0,0,0,0,0,0,17001
0,79500350,79500350,0,[1번소켓] [5급]4★CON 소켓카드 [CON],1,0,0,0,79500350,0,0,0,0,0,0,0,0,17001
0,79500360,79500360,0,[1번소켓] [6급]4★CON 소켓카드 [CON],1,0,0,0,79500360,0,0,0,0,0,0,0,0,17001
0,79500370,79500370,0,[1번소켓] [7급]4★CON 소켓카드 [CON],1,0,0,0,79500370,0,0,0,0,0,0,0,0,17001
0,79500380,79500380,0,[1번소켓] [8급]4★CON 소켓카드 [CON],1,0,0,0,79500380,0,0,0,0,0,0,0,0,17001
0,79500420,79500420,0,[1번소켓] [2급]5★CON 소켓카드 [CON],1,0,0,0,79500420,0,0,0,0,0,0,0,0,17001
0,79500430,79500430,0,[1번소켓] [3급]5★CON 소켓카드 [CON],1,0,0,0,79500430,0,0,0,0,0,0,0,0,17001
0,79500440,79500440,0,[1번소켓] [4급]5★CON 소켓카드 [CON],1,0,0,0,79500440,0,0,0,0,0,0,0,0,17001
0,79500450,79500450,0,[1번소켓] [5급]5★CON 소켓카드 [CON],1,0,0,0,79500450,0,0,0,0,0,0,0,0,17001
0,79500460,79500460,0,[1번소켓] [6급]5★CON 소켓카드 [CON],1,0,0,0,79500460,0,0,0,0,0,0,0,0,17001
0,79500470,79500470,0,[1번소켓] [7급]5★CON 소켓카드 [CON],1,0,0,0,79500470,0,0,0,0,0,0,0,0,17001
0,79500480,79500480,0,[1번소켓] [8급]5★CON 소켓카드 [CON],1,0,0,0,79500480,0,0,0,0,0,0,0,0,17001
0,79500520,79500520,0,[1번소켓] [2급]6★CON 소켓카드 [CON],1,0,0,0,79500520,0,0,0,0,0,0,0,0,17001
0,79500530,79500530,0,[1번소켓] [3급]6★CON 소켓카드 [CON],1,0,0,0,79500530,0,0,0,0,0,0,0,0,17001
0,79500540,79500540,0,[1번소켓] [4급]6★CON 소켓카드 [CON],1,0,0,0,79500540,0,0,0,0,0,0,0,0,17001
0,79500550,79500550,0,[1번소켓] [5급]6★CON 소켓카드 [CON],1,0,0,0,79500550,0,0,0,0,0,0,0,0,17001
0,79500560,79500560,0,[1번소켓] [6급]6★CON 소켓카드 [CON],1,0,0,0,79500560,0,0,0,0,0,0,0,0,17001
0,79500570,79500570,0,[1번소켓] [7급]6★CON 소켓카드 [CON],1,0,0,0,79500570,0,0,0,0,0,0,0,0,17001
0,79500580,79500580,0,[1번소켓] [8급]6★CON 소켓카드 [CON],1,0,0,0,79500580,0,0,0,0,0,0,0,0,17001
0,79500620,79500620,0,[1번소켓] [2급]7★CON 소켓카드 [CON],1,0,0,0,79500620,0,0,0,0,0,0,0,0,17001
0,79500630,79500630,0,[1번소켓] [3급]7★CON 소켓카드 [CON],1,0,0,0,79500630,0,0,0,0,0,0,0,0,17001
0,79500640,79500640,0,[1번소켓] [4급]7★CON 소켓카드 [CON],1,0,0,0,79500640,0,0,0,0,0,0,0,0,17001
0,79500650,79500650,0,[1번소켓] [5급]7★CON 소켓카드 [CON],1,0,0,0,79500650,0,0,0,0,0,0,0,0,17001
0,79500660,79500660,0,[1번소켓] [6급]7★CON 소켓카드 [CON],1,0,0,0,79500660,0,0,0,0,0,0,0,0,17001
0,79500670,79500670,0,[1번소켓] [7급]7★CON 소켓카드 [CON],1,0,0,0,79500670,0,0,0,0,0,0,0,0,17001
0,79500680,79500680,0,[1번소켓] [8급]7★CON 소켓카드 [CON],1,0,0,0,79500680,0,0,0,0,0,0,0,0,17001
0,79500720,79500720,0,[1번소켓] [2급]8★CON 소켓카드 [CON],1,0,0,0,79500720,0,0,0,0,0,0,0,0,17001
0,79500730,79500730,0,[1번소켓] [3급]8★CON 소켓카드 [CON],1,0,0,0,79500730,0,0,0,0,0,0,0,0,17001
0,79500740,79500740,0,[1번소켓] [4급]8★CON 소켓카드 [CON],1,0,0,0,79500740,0,0,0,0,0,0,0,0,17001
0,79500750,79500750,0,[1번소켓] [5급]8★CON 소켓카드 [CON],1,0,0,0,79500750,0,0,0,0,0,0,0,0,17001
0,79500760,79500760,0,[1번소켓] [6급]8★CON 소켓카드 [CON],1,0,0,0,79500760,0,0,0,0,0,0,0,0,17001
0,79500770,79500770,0,[1번소켓] [7급]8★CON 소켓카드 [CON],1,0,0,0,79500770,0,0,0,0,0,0,0,0,17001
0,79500780,79500780,0,[1번소켓] [8급]8★CON 소켓카드 [CON],1,0,0,0,79500780,0,0,0,0,0,0,0,0,17001
0,79500820,79500820,0,[1번소켓] [2급]9★CON 소켓카드 [CON],1,0,0,0,79500820,0,0,0,0,0,0,0,0,17001
0,79500830,79500830,0,[1번소켓] [3급]9★CON 소켓카드 [CON],1,0,0,0,79500830,0,0,0,0,0,0,0,0,17001
0,79500840,79500840,0,[1번소켓] [4급]9★CON 소켓카드 [CON],1,0,0,0,79500840,0,0,0,0,0,0,0,0,17001
0,79500850,79500850,0,[1번소켓] [5급]9★CON 소켓카드 [CON],1,0,0,0,79500850,0,0,0,0,0,0,0,0,17001
0,79500860,79500860,0,[1번소켓] [6급]9★CON 소켓카드 [CON],1,0,0,0,79500860,0,0,0,0,0,0,0,0,17001
0,79500870,79500870,0,[1번소켓] [7급]9★CON 소켓카드 [CON],1,0,0,0,79500870,0,0,0,0,0,0,0,0,17001
0,79500880,79500880,0,[1번소켓] [8급]9★CON 소켓카드 [CON],1,0,0,0,79500880,0,0,0,0,0,0,0,0,17001
0,79500920,79500920,0,[1번소켓] [2급]10★CON 소켓카드 [CON],1,0,0,0,79500920,0,0,0,0,0,0,0,0,17001
0,79500930,79500930,0,[1번소켓] [3급]10★CON 소켓카드 [CON],1,0,0,0,79500930,0,0,0,0,0,0,0,0,17001
0,79500940,79500940,0,[1번소켓] [4급]10★CON 소켓카드 [CON],1,0,0,0,79500940,0,0,0,0,0,0,0,0,17001
0,79500950,79500950,0,[1번소켓] [5급]10★CON 소켓카드 [CON],1,0,0,0,79500950,0,0,0,0,0,0,0,0,17001
0,79500960,79500960,0,[1번소켓] [6급]10★CON 소켓카드 [CON],1,0,0,0,79500960,0,0,0,0,0,0,0,0,17001
0,79500970,79500970,0,[1번소켓] [7급]10★CON 소켓카드 [CON],1,0,0,0,79500970,0,0,0,0,0,0,0,0,17001
0,79500980,79500980,0,[1번소켓] [8급]10★CON 소켓카드 [CON],1,0,0,0,79500980,0,0,0,0,0,0,0,0,17001
0,79501020,79501020,0,[1번소켓] [2급]1★DEX 소켓카드 [DEX],1,0,0,0,79501020,0,0,0,0,0,0,0,0,17001
0,79501030,79501030,0,[1번소켓] [3급]1★DEX 소켓카드 [DEX],1,0,0,0,79501030,0,0,0,0,0,0,0,0,17001
0,79501040,79501040,0,[1번소켓] [4급]1★DEX 소켓카드 [DEX],1,0,0,0,79501040,0,0,0,0,0,0,0,0,17001
0,79501050,79501050,0,[1번소켓] [5급]1★DEX 소켓카드 [DEX],1,0,0,0,79501050,0,0,0,0,0,0,0,0,17001
0,79501060,79501060,0,[1번소켓] [6급]1★DEX 소켓카드 [DEX],1,0,0,0,79501060,0,0,0,0,0,0,0,0,17001
0,79501070,79501070,0,[1번소켓] [7급]1★DEX 소켓카드 [DEX],1,0,0,0,79501070,0,0,0,0,0,0,0,0,17001
0,79501080,79501080,0,[1번소켓] [8급]1★DEX 소켓카드 [DEX],1,0,0,0,79501080,0,0,0,0,0,0,0,0,17001
0,79501120,79501120,0,[1번소켓] [2급]2★DEX 소켓카드 [DEX],1,0,0,0,79501120,0,0,0,0,0,0,0,0,17001
0,79501130,79501130,0,[1번소켓] [3급]2★DEX 소켓카드 [DEX],1,0,0,0,79501130,0,0,0,0,0,0,0,0,17001
0,79501140,79501140,0,[1번소켓] [4급]2★DEX 소켓카드 [DEX],1,0,0,0,79501140,0,0,0,0,0,0,0,0,17001
