NationCodeStr,Memo,NpcGuid,Menu,OrderIndex,ItemNo,ItemCount,Gem1,GemCount1,Gem2,GemCount2,Gem3,GemCount3,Gem4,GemCount4,Gem5,GemCount5,
0,[06골동품교환][하루를 버티는] 곡괭이 ->[하루를 버티는] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2268,86080020,1,86010020,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 곡괭이 ->[숙련자용] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2269,86080030,1,86010030,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 곡괭이 ->[전문가용] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2270,86080040,1,86010040,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 곡괭이 (고급)->[보급용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2271,86080110,1,86010110,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 곡괭이 (고급)->[하루를 버티는] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2272,86080120,1,86010120,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 곡괭이 (고급)->[숙련자용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2273,86080130,1,86010130,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 곡괭이 (고급)->[전문가용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2274,86080140,1,86010140,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 곡괭이 (스페샬)->[보급용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2275,86080210,1,86010210,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 곡괭이 (스페샬)->[하루를 버티는] 만능채집도구 (스페,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2276,86080220,1,86010220,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 곡괭이 (스페샬)->[숙련자용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2277,86080230,1,86010230,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 곡괭이 (스페샬)->[전문가용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2278,86080240,1,86010240,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 곡괭이 (유물)->[보급용] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2279,86080310,1,86010310,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 곡괭이 (유물)->[하루를 버티는] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2280,86080320,1,86010320,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 곡괭이 (유물)->[숙련자용] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2281,86080330,1,86010330,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 곡괭이 (유물)->[전문가용] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2282,86080340,1,86010340,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 호미 ->[보급용] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2283,86080010,1,86020010,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 호미 ->[하루를 버티는] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2284,86080020,1,86020020,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 호미 ->[숙련자용] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2285,86080030,1,86020030,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 호미 ->[전문가용] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2286,86080040,1,86020040,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 호미 (고급)->[보급용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2287,86080110,1,86020110,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 호미 (고급)->[하루를 버티는] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2288,86080120,1,86020120,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 호미 (고급)->[숙련자용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2289,86080130,1,86020130,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 호미 (고급)->[전문가용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2290,86080140,1,86020140,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 호미 (스페샬)->[보급용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2291,86080210,1,86020210,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 호미 (스페샬)->[하루를 버티는] 만능채집도구 (스페샬,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2292,86080220,1,86020220,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 호미 (스페샬)->[숙련자용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2293,86080230,1,86020230,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 호미 (스페샬)->[전문가용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2294,86080240,1,86020240,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 호미 (유물)->[보급용] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2295,86080310,1,86020310,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 호미 (유물)->[하루를 버티는] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2296,86080320,1,86020320,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 호미 (유물)->[숙련자용] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2297,86080330,1,86020330,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 호미 (유물)->[전문가용] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2298,86080340,1,86020340,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 낚시대 ->[보급용] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2299,86080010,1,86030010,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 낚시대 ->[하루를 버티는] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2300,86080020,1,86030020,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 낚시대 ->[숙련자용] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2301,86080030,1,86030030,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 낚시대 ->[전문가용] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2302,86080040,1,86030040,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 낚시대 (고급)->[보급용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2303,86080110,1,86030110,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 낚시대 (고급)->[하루를 버티는] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2304,86080120,1,86030120,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 낚시대 (고급)->[숙련자용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2305,86080130,1,86030130,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 낚시대 (고급)->[전문가용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2306,86080140,1,86030140,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 낚시대 (스페샬)->[보급용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2307,86080210,1,86030210,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 낚시대 (스페샬)->[하루를 버티는] 만능채집도구 (스페,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2308,86080220,1,86030220,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 낚시대 (스페샬)->[숙련자용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2309,86080230,1,86030230,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 낚시대 (스페샬)->[전문가용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2310,86080240,1,86030240,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 낚시대 (유물)->[보급용] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2311,86080310,1,86030310,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 낚시대 (유물)->[하루를 버티는] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2312,86080320,1,86030320,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 낚시대 (유물)->[숙련자용] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2313,86080330,1,86030330,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 낚시대 (유물)->[전문가용] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2314,86080340,1,86030340,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 엔진톱 ->[보급용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2315,86090010,1,86040010,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 엔진톱 ->[하루를 버티는] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2316,86090020,1,86040020,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 엔진톱 ->[숙련자용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2317,86090030,1,86040030,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 엔진톱 ->[전문가용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2318,86090040,1,86040040,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 엔진톱 (고급)->[보급용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2319,86090110,1,86040110,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 엔진톱 (고급)->[하루를 버티는] 만능채집보조도구 (고,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2320,86090120,1,86040120,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 엔진톱 (고급)->[숙련자용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2321,86090130,1,86040130,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 엔진톱 (고급)->[전문가용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2322,86090140,1,86040140,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 엔진톱 (스페샬)->[보급용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2323,86090210,1,86040210,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 엔진톱 (스페샬)->[하루를 버티는] 만능채집보조도구 (,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2324,86090220,1,86040220,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 엔진톱 (스페샬)->[숙련자용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2325,86090230,1,86040230,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 엔진톱 (스페샬)->[전문가용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2326,86090240,1,86040240,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 엔진톱 (유물)->[보급용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2327,86090310,1,86040310,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 엔진톱 (유물)->[하루를 버티는] 만능채집보조도구 (유,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2328,86090320,1,86040320,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 엔진톱 (유물)->[숙련자용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2329,86090330,1,86040330,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 엔진톱 (유물)->[전문가용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2330,86090340,1,86040340,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 채광드릴 ->[보급용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2331,86090010,1,86050010,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 채광드릴 ->[하루를 버티는] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2332,86090020,1,86050020,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 채광드릴 ->[숙련자용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2333,86090030,1,86050030,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 채광드릴 ->[전문가용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2334,86090040,1,86050040,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 채광드릴 (고급)->[보급용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2335,86090110,1,86050110,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 채광드릴 (고급)->[하루를 버티는] 만능채집보조도구 (,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2336,86090120,1,86050120,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 채광드릴 (고급)->[숙련자용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2337,86090130,1,86050130,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 채광드릴 (고급)->[전문가용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2338,86090140,1,86050140,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 채광드릴 (스페샬)->[보급용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2339,86090210,1,86050210,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 채광드릴 (스페샬)->[하루를 버티는] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2340,86090220,1,86050220,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 채광드릴 (스페샬)->[숙련자용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2341,86090230,1,86050230,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 채광드릴 (스페샬)->[전문가용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2342,86090240,1,86050240,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 채광드릴 (유물)->[보급용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2343,86090310,1,86050310,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 채광드릴 (유물)->[하루를 버티는] 만능채집보조도구 (,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2344,86090320,1,86050320,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 채광드릴 (유물)->[숙련자용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2345,86090330,1,86050330,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 채광드릴 (유물)->[전문가용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2346,86090340,1,86050340,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 예초기 ->[보급용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2347,86090010,1,86060010,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 예초기 ->[하루를 버티는] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2348,86090020,1,86060020,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 예초기 ->[숙련자용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2349,86090030,1,86060030,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 예초기 ->[전문가용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2350,86090040,1,86060040,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 예초기 (고급)->[보급용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2351,86090110,1,86060110,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 예초기 (고급)->[하루를 버티는] 만능채집보조도구 (고,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2352,86090120,1,86060120,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 예초기 (고급)->[숙련자용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2353,86090130,1,86060130,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 예초기 (고급)->[전문가용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2354,86090140,1,86060140,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 예초기 (스페샬)->[보급용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2355,86090210,1,86060210,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 예초기 (스페샬)->[하루를 버티는] 만능채집보조도구 (,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2356,86090220,1,86060220,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 예초기 (스페샬)->[숙련자용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2357,86090230,1,86060230,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 예초기 (스페샬)->[전문가용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2358,86090240,1,86060240,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 예초기 (유물)->[보급용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2359,86090310,1,86060310,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 예초기 (유물)->[하루를 버티는] 만능채집보조도구 (유,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2360,86090320,1,86060320,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 예초기 (유물)->[숙련자용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2361,86090330,1,86060330,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 예초기 (유물)->[전문가용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2362,86090340,1,86060340,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 그물 ->[보급용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2363,86090010,1,86070010,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 그물 ->[하루를 버티는] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2364,86090020,1,86070020,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 그물 ->[숙련자용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2365,86090030,1,86070030,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 그물 ->[전문가용] 만능채집보조도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2366,86090040,1,86070040,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 그물 (고급)->[보급용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2367,86090110,1,86070110,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 그물 (고급)->[하루를 버티는] 만능채집보조도구 (고급,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2368,86090120,1,86070120,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 그물 (고급)->[숙련자용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2369,86090130,1,86070130,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 그물 (고급)->[전문가용] 만능채집보조도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2370,86090140,1,86070140,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 그물 (스페샬)->[보급용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2371,86090210,1,86070210,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 그물 (스페샬)->[하루를 버티는] 만능채집보조도구 (스,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2372,86090220,1,86070220,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 그물 (스페샬)->[숙련자용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2373,86090230,1,86070230,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 그물 (스페샬)->[전문가용] 만능채집보조도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2374,86090240,1,86070240,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 그물 (유물)->[보급용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2375,86090310,1,86070310,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][하루를 버티는] 그물 (유물)->[하루를 버티는] 만능채집보조도구 (유물,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2376,86090320,1,86070320,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 그물 (유물)->[숙련자용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2377,86090330,1,86070330,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 그물 (유물)->[전문가용] 만능채집보조도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2378,86090340,1,86070340,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 가공선반 ->[보급용] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2379,86080010,1,86100010,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][예약가능한] 가공선반 ->[하루를 버티는] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2380,86080020,1,86100020,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 가공선반 ->[숙련자용] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2381,86080030,1,86100030,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 가공선반 ->[전문가용] 만능채집도구 ,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2382,86080040,1,86100040,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 가공선반 (고급)->[보급용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2383,86080110,1,86100110,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][예약가능한] 가공선반 (고급)->[하루를 버티는] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2384,86080120,1,86100120,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 가공선반 (고급)->[숙련자용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2385,86080130,1,86100130,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 가공선반 (고급)->[전문가용] 만능채집도구 (고급),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2386,86080140,1,86100140,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 가공선반 (스페샬)->[보급용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2387,86080210,1,86100210,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][예약가능한] 가공선반 (스페샬)->[하루를 버티는] 만능채집도구 (스페샬,CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2388,86080220,1,86100220,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][숙련자용] 가공선반 (스페샬)->[숙련자용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2389,86080230,1,86100230,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][전문가용] 가공선반 (스페샬)->[전문가용] 만능채집도구 (스페샬),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2390,86080240,1,86100240,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][보급용] 가공선반 (유물)->[보급용] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2391,86080310,1,86100310,1,0,0,0,0,0,0,0,0,
0,[06골동품교환][예약가능한] 가공선반 (유물)->[하루를 버티는] 만능채집도구 (유물),CBF6B5C9-E2E3-4E6C-AF10-2150787E8D02,6,2392,86080320,1,86100320,1,0,0,0,0,0,0,0,0,
